Date/Time,BULKSTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BULKSTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Cooling Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Cooling Energy [J](Hourly) 
 03/01  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,66148874.206282038,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10651906.818210379,203695512.58725555,203695512.58725555,168535820.52575986,0.0,159113714.23622207,0.0,9680681.211138022,0.0,160084939.8432932,0.0 
 03/01  21:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,64316563.62421392,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,8819596.236142267,170813337.47608573,170813337.47608573,141641263.6276375,0.0,133605813.94472093,0.0,15550538.513759092,0.0,126874871.66710317,0.0 
 03/01  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,67838600.31127478,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12341632.923203122,237091988.4529562,237091988.4529562,196113280.70550294,0.0,185254575.0141093,0.0,13516269.692562867,0.0,184079938.24474699,0.0 
 03/01  23:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,65603742.54222934,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10106775.154157687,196569002.8326634,196569002.8326634,162883097.9502776,0.0,153798128.5993451,0.0,19858661.900069477,0.0,144046241.8534312,0.0 
 03/01  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,68984326.87426827,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13487359.486196604,259718903.11380378,259718903.11380378,214693803.03867818,0.0,202964459.8571548,0.0,16065722.750057962,0.0,200386096.59329174,0.0 
 03/02  01:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,66101948.19334668,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10604980.805275023,206618146.56204123,206618146.56204123,171142730.12824536,0.0,161687053.7896263,0.0,21976935.90776461,0.0,150315098.68713553,0.0 
 03/02  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69506691.39716184,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14009724.009090193,270027672.1301365,270027672.1301365,223169279.53193853,0.0,211041242.19910474,0.0,17570594.1865362,0.0,207480372.0216577,0.0 
 03/02  03:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,66766041.65327183,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,11269074.265200181,219879560.3016063,219879560.3016063,182041213.21345256,0.0,172085993.80825383,0.0,24281284.301601069,0.0,159073783.7718508,0.0 
 03/02  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,70430067.55616315,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14933100.168091504,288208003.5801448,288208003.5801448,238042832.78800468,0.0,225266718.11176644,0.0,19447046.303877526,0.0,220752771.9759785,0.0 
 03/02  05:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,67640006.92966745,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12143039.541595789,237264234.7045894,237264234.7045894,196361028.6948773,0.0,185711427.18053807,0.0,27018976.782201277,0.0,170835489.93993054,0.0 
 03/02  06:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,71487866.13917609,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,15990898.751104428,309082761.0858934,309082761.0858934,255266641.4172179,0.0,241596759.85790757,0.0,21445483.727152416,0.0,236142174.88185615,0.0 
 03/02  07:00:00,7.2,30.0,15.6,26.7,21.0,30.0,78902516.28874594,0.0,0.0,19732408.546916885,16061400.0,3641758.8411547804,39466948.90067429,387245207.1690335,387245207.1690335,311336972.19106629,0.0,304131700.6967207,0.0,88457343.85265285,0.0,255141305.74473847,0.0 
 03/02  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,136650020.94833035,0.0,0.0,78929634.18766754,0.0,18208794.2057739,39511592.5548889,324520255.8237079,324520255.8237079,264918918.80866785,0.0,254705501.84578065,0.0,68427871.78921168,0.0,225744578.95723976,0.0 
 03/02  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,206995741.3836183,0.0,0.0,138126859.82841818,0.0,29134070.729238243,39734810.825961928,245173415.4767412,245173415.4767412,206418317.4355679,0.0,192478929.35806648,0.0,54986391.10600361,0.0,176959487.15273328,0.0 
 03/02  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,170687789.7221333,170687789.7221333,150709875.49686639,0.0,134133528.08566481,0.0,45121863.75370377,0.0,128478613.23263425,0.0 
 03/02  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,122171099.14202747,122171099.14202747,114082189.60272917,0.0,96135494.85759795,0.0,38921280.730331357,0.0,96681163.02793928,0.0 
 03/02  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,87340845.23029748,87340845.23029748,88313715.0932412,0.0,68845549.8694485,0.0,34027403.25033024,0.0,74285095.51979183,0.0 
 03/02  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,226728149.93053524,0.0,0.0,157859268.37533508,0.0,29134070.729238243,39734810.825961928,74793814.12289006,74793814.12289006,78669468.09086152,0.0,59012008.71067093,0.0,32153127.45033843,0.0,66325830.16100623,0.0 
 03/02  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,65084766.17470589,65084766.17470589,70134629.68727944,0.0,51394877.74780237,0.0,30390184.918941887,0.0,60471641.72953419,0.0 
 03/02  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,72693878.93453124,72693878.93453124,75160815.64782632,0.0,57366935.55780505,0.0,31868179.212498338,0.0,64965705.24598023,0.0 
 03/02  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,95854823.6045682,95854823.6045682,91287817.6421154,0.0,75500368.1243297,0.0,34584008.16833078,0.0,80383308.85667244,0.0 
 03/02  17:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,131465731.53189709,131465731.53189709,116949317.27092044,0.0,103388040.59639383,0.0,39030579.71823533,0.0,103824409.77883202,0.0 
 03/02  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,97557583.05304259,0.0,0.0,59197225.640750627,16061400.0,14567035.364619121,7731922.047672839,145049224.5303355,145049224.5303355,120140514.74370228,0.0,113187128.73095969,0.0,2040419.5528229722,0.0,118878631.22580843,0.0 
 03/02  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,63820165.52295415,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,8323198.1348824989,158465551.39724959,158465551.39724959,131521418.59681832,0.0,123813666.93968897,0.0,8814935.256367319,0.0,123321929.81820296,0.0 
 03/02  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,68127632.29022491,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12630664.902153245,242651464.96398068,242651464.96398068,200785100.2238362,0.0,189656400.3841041,0.0,16255902.938201772,0.0,186031162.34805248,0.0 
 03/02  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,65597662.9580922,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10100695.570020549,193870514.07057298,193870514.07057298,160794319.95764155,0.0,151557644.5884369,0.0,14178617.801892596,0.0,147479722.3565615,0.0 
 03/02  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69594417.5628134,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14097450.174741749,272184315.58284279,272184315.58284279,225009908.65229474,0.0,212798124.05029018,0.0,20698195.338535649,0.0,206197378.88649453,0.0 
 03/02  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66208357.24606017,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10711389.857988518,206233291.29061673,206233291.29061673,170977534.8065398,0.0,161255363.88344408,0.0,16471065.46177412,0.0,155495688.27965866,0.0 
 03/02  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69923725.32544874,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14426757.937377086,279142609.05256196,279142609.05256196,230694165.22425259,0.0,218270205.19721259,0.0,22566058.433873826,0.0,210130904.70071439,0.0 
 03/03  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66300067.46488838,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10803100.076816723,208373188.40980894,208373188.40980894,172736230.5730325,0.0,162950057.39275746,0.0,17541809.165818499,0.0,156211348.3037541,0.0 
 03/03  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69860575.7869828,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14363608.398911147,278254823.9554334,278254823.9554334,229953253.8775863,0.0,217597087.212239,0.0,23376404.46994956,0.0,208584291.14119793,0.0 
 03/03  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66227687.953035477,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10730720.564963818,207219689.38643158,207219689.38643158,171789031.60286284,0.0,162064757.16808916,0.0,18145935.334222877,0.0,154649542.39882893,0.0 
 03/03  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69938300.52283626,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14441333.134764595,280029890.84576198,280029890.84576198,231403729.9622328,0.0,219002279.99594165,0.0,24240602.990551555,0.0,209203010.14015273,0.0 
 03/03  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66337765.74884415,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10840798.360772495,209554116.26897813,209554116.26897813,173709909.0090413,0.0,163902608.32523037,0.0,18857629.90677602,0.0,155885776.77922467,0.0 
 03/03  06:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,70204786.04305916,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14707818.654987501,285465952.0395157,285465952.0395157,235856318.03932847,0.0,223267495.87843669,0.0,25291014.97390356,0.0,212684299.55951835,0.0 
 03/03  07:00:00,7.2,30.0,15.6,26.7,21.0,30.0,73771934.55981899,0.0,0.0,19732408.546916885,10707600.0,3641758.8411547804,39690167.17174732,352701472.9044649,352701472.9044649,286943226.8527099,0.0,277130820.8417767,0.0,86186658.70943597,0.0,230411111.0330146,0.0 
 03/03  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,136873239.21940337,0.0,0.0,78929634.18766754,0.0,18208794.2057739,39734810.825961928,302315691.13983848,302315691.13983848,248688247.45849363,0.0,237366439.06808267,0.0,67647778.81801625,0.0,209185609.15073858,0.0 
 03/03  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,206995741.3836183,0.0,0.0,138126859.82841818,0.0,29134070.729238243,39734810.825961928,246978058.92328937,246978058.92328937,206773266.16433133,0.0,193937623.30509366,0.0,57029273.454787168,0.0,176375298.7509774,0.0 
 03/03  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,202420395.1133006,202420395.1133006,173241506.49725805,0.0,159028657.6392242,0.0,50869757.69166039,0.0,147625848.84823589,0.0 
 03/03  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,183089128.85306824,183089128.85306824,158496279.10675857,0.0,143861762.25812529,0.0,47329449.76695247,0.0,135999261.3918465,0.0 
 03/03  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,168405273.17475683,168405273.17475683,146989253.30925415,0.0,132357383.83575055,0.0,45290610.03527959,0.0,126533722.7011432,0.0 
 03/03  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,226728149.93053524,0.0,0.0,157859268.37533508,0.0,29134070.729238243,39734810.825961928,170212733.25571216,170212733.25571216,147822598.79115457,0.0,133786747.63628516,0.0,46072407.53085784,0.0,127181289.00609973,0.0 
 03/03  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,165008833.02715159,165008833.02715159,143290517.53879316,0.0,129680413.31785277,0.0,44180721.924651388,0.0,124966640.2938737,0.0 
 03/03  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,171861216.58319978,171861216.58319978,148143374.62005873,0.0,135021645.9980537,0.0,44035662.18398686,0.0,130452932.71473955,0.0 
 03/03  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,179688320.79784564,179688320.79784564,153913055.70079757,0.0,141136147.2928052,0.0,44410062.477093968,0.0,136193033.7163832,0.0 
 03/03  17:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,189139549.54472698,189139549.54472698,161318848.54771845,0.0,148539692.01688463,0.0,45673514.53757288,0.0,142333126.37998346,0.0 
 03/03  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,99288329.5280352,0.0,0.0,59197225.640750627,16061400.0,14567035.364619121,9462668.522665438,178409349.22306694,178409349.22306694,147740738.86323995,0.0,139259074.393818,0.0,4177757.3327780968,0.0,144543985.5837046,0.0 
 03/03  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,65143598.9447832,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,9646631.556711546,184776127.5955346,184776127.5955346,153218814.08772213,0.0,144426588.59415777,0.0,12611276.598863708,0.0,141461943.5520032,0.0 
 03/03  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69213250.68195302,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13716283.293881357,263810473.18596096,263810473.18596096,218221349.7566083,0.0,206182784.56873323,0.0,17191997.062663445,0.0,202707070.79994823,0.0 
 03/03  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66153295.258146729,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10656327.870075074,205463502.0035683,205463502.0035683,170214802.09128479,0.0,160668302.28255756,0.0,17031021.22891196,0.0,154293608.92371903,0.0 
 03/03  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69862163.54859184,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14365196.160520189,277335949.23816779,277335949.23816779,229322443.13866145,0.0,216807689.78914768,0.0,20333579.96536388,0.0,210839305.98430277,0.0 
 03/03  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66386051.33934353,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10889083.951271877,210424220.50615654,210424220.50615654,174265344.6692267,0.0,164572935.17165665,0.0,18507838.354942897,0.0,156954180.76798538,0.0 
 03/03  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69906453.64910326,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14409486.261031596,278696543.7483202,278696543.7483202,230442552.34959276,0.0,217900251.49444229,0.0,21643990.625485485,0.0,210665747.1299861,0.0 
 03/04  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66357876.590046677,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10860909.20197502,210195115.19540907,210195115.19540907,174053999.29807649,0.0,164410790.66123415,0.0,19201087.322265414,0.0,156070612.54094089,0.0 
 03/04  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69672996.83213726,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14176029.444065609,274488675.05332449,274488675.05332449,226983318.73653359,0.0,214628926.15873594,0.0,22096686.920609517,0.0,206708268.68218885,0.0 
 03/04  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66013208.10269312,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10516240.714621462,203700842.4168074,203700842.4168074,168692928.21389855,0.0,159342530.5935454,0.0,19086898.398622388,0.0,150771872.90954123,0.0 
 03/04  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69506103.68003828,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14009136.29196661,271550039.68832078,271550039.68832078,224590232.6564635,0.0,212350586.3069626,0.0,22674298.35862542,0.0,203685424.2403005,0.0 
 03/04  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66235958.75501603,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10738991.366944369,208277663.10194353,208277663.10194353,172443519.5669535,0.0,162933829.27247406,0.0,19981993.41875523,0.0,153690827.220661,0.0 
 03/04  06:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69722109.19258636,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14225141.804514703,276032320.33921667,276032320.33921667,228244462.6083266,0.0,215865512.42877478,0.0,23459222.607169525,0.0,206631431.62611676,0.0 
 03/04  07:00:00,7.2,30.0,15.6,26.7,15.5,30.0,44721183.81415943,0.0,0.0,19732408.546916885,10707600.0,3641758.8411547804,10639416.42608777,206430807.26063714,206430807.26063714,170907901.7326792,0.0,161493236.34436015,0.0,19980093.749805105,0.0,152152559.02064068,0.0 
 03/04  08:00:00,7.2,30.0,15.6,26.7,21.0,30.0,63108978.21403359,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,39734810.825961928,352504038.19366076,352504038.19366076,288419687.4578391,0.0,276933971.66791257,0.0,84472654.73195467,0.0,231928265.83662904,0.0 
 03/04  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,66750737.05518838,0.0,0.0,19732408.546916885,0.0,7283517.6823095609,39734810.825961928,284184383.41364219,284184383.41364219,236784444.0374322,0.0,223229717.2234377,0.0,67875706.08954479,0.0,194820960.0345633,0.0 
 03/04  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,101659626.70318158,0.0,0.0,47357780.512600507,0.0,14567035.364619121,39734810.825961928,236319420.70627023,236319420.70627023,202023517.81322164,0.0,185698043.81101168,0.0,59995606.062507499,0.0,165169386.64917729,0.0 
 03/04  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,101659626.70318158,0.0,0.0,47357780.512600507,0.0,14567035.364619121,39734810.825961928,174697619.17057405,174697619.17057405,161777574.90246029,0.0,137447712.07650093,0.0,52582544.59579843,0.0,124332116.38137445,0.0 
 03/04  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,101659626.70318158,0.0,0.0,47357780.512600507,0.0,14567035.364619121,39734810.825961928,128254801.27407414,128254801.27407414,128635176.57739277,0.0,101068681.7082444,0.0,46437248.236333418,0.0,94098382.37258378,0.0 
 03/04  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,63108978.21403359,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,39734810.825961928,116340198.08982659,116340198.08982659,117400928.89132713,0.0,91679349.24592352,0.0,42599569.09202232,0.0,88546729.05457519,0.0 
 03/04  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,63108978.21403359,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,39734810.825961928,98000075.35849487,98000075.35849487,102749087.90586333,0.0,77278035.5845566,0.0,38758851.8548932,0.0,77986132.630336,0.0 
 03/04  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,63108978.21403359,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,39734810.825961928,106850517.21532296,106850517.21532296,107921924.59786907,0.0,84256389.45758872,0.0,41759220.843143809,0.0,81964117.51511979,0.0 
 03/04  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,63108978.21403359,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,39734810.825961928,142753807.90530015,142753807.90530015,132305973.27529206,0.0,112369327.28558782,0.0,46094064.43581931,0.0,105742211.7504401,0.0 
 03/04  17:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,30671438.96981103,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,7297271.581739368,138261776.05066637,138261776.05066637,114201476.66879903,0.0,107934057.12338564,0.0,3762828.849553775,0.0,111468499.85557004,0.0 
 03/04  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,47378416.575777027,0.0,0.0,19732408.546916885,16061400.0,3641758.8411547804,7942849.187705369,152288331.56221474,152288331.56221474,126298397.25731248,0.0,119034721.33687069,0.0,10459789.293411229,0.0,116517781.23116504,0.0 
 03/04  19:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,67614630.65164638,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12117663.263574727,233074913.8097833,233074913.8097833,192915544.62413509,0.0,182168802.40109403,0.0,15506949.530266807,0.0,178779516.13439707,0.0 
 03/04  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,65587853.420251067,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10090886.032179412,194764236.1561157,194764236.1561157,161391593.26980109,0.0,152312939.65167148,0.0,16615042.929842849,0.0,145788782.75400538,0.0 
 03/04  21:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69806601.28496814,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14309633.896896482,276508881.95691278,276508881.95691278,228645292.8913384,0.0,216174306.48823328,0.0,20824667.149659538,0.0,209659273.2354647,0.0 
 03/04  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66843442.69478065,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,11346475.306708992,219541443.81178815,219541443.81178815,181753673.97536303,0.0,171718688.75059209,0.0,19944752.10215552,0.0,163120411.95514439,0.0 
 03/04  23:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,71068469.24949718,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,15571501.861425523,301642867.969236,301642867.969236,249299058.4660501,0.0,235858993.10122628,0.0,24181607.64807318,0.0,227248887.31457518,0.0 
 03/04  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,67647540.60885684,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12150573.220785186,235469189.101087,235469189.101087,194903280.82686848,0.0,184198948.0726097,0.0,22315282.35703067,0.0,174034238.93635939,0.0 
