Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),CORE_ZN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly) 
 05/31  15:00:00,1247366.1136280064,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,87350851.55410254,0.0,21891417.674798859,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631178.118576697,0.0,1631178.118576697,0.0,60468251.644004229,447832.49514239878,0.0,85200986.27550996,2348962.577846415,17505346.992777219,4005011.4380849006,21745958.94383849,2538378.8097735859,11833347.798826596,3947658.182235729,18339219.757898466,2537447.5971085138,15777112.7821692 
 05/31  16:00:00,1247470.629689417,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,87927058.1589863,0.0,22467624.279682619,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631308.761179708,0.0,1631308.761179708,0.0,63614489.59927417,597109.9935231985,0.0,87342831.88587016,2348962.577846412,17981997.6610701,4005011.4380848959,21144749.67396916,2538378.8097735859,11852780.396479013,3947658.182235729,18745953.92867355,2537447.5971085166,17617350.225678326 
 05/31  17:00:00,1247299.7525886077,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,61143719.249195229,0.0,17942941.047331558,17923223.073600007,0.0,9900096.523200002,15377458.605049128,0.000014538461538461542,1631095.168848124,0.0,1631095.168848124,0.0,48403214.49373739,352837.72344552646,0.0,69852349.15058665,2348962.577846415,13506379.827536297,4005011.438084881,16355426.772514089,2538378.8097735859,9484977.348921977,3947658.182235719,15107636.707437486,2537447.5971085166,15397928.4941768 
 05/31  18:00:00,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,47443492.86139521,0.0,13392023.193611544,10753933.844160002,0.0,7920077.218560001,15377458.605049128,0.000014538461538461542,72000.0,0.0,72000.0,0.0,34009602.41209719,284984.3150906174,0.0,53491698.11253917,2348962.577846415,10535718.97046712,4005011.438084901,12431132.770720186,2538378.8097735827,7413375.060181123,3947658.182235729,12024981.787053135,2537447.5971085105,11086489.524117597 
 05/31  19:00:00,1247321.9493186479,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,43867381.25746854,0.0,9815911.589684857,10753933.844160002,0.0,7920077.218560001,15377458.605049128,0.000014538461538461542,1631122.914235308,0.0,1631122.914235308,0.0,23708246.919491017,203560.22506472679,0.0,40845379.50210841,2348962.577846412,8578652.732068604,4005011.4380849006,9554541.69192294,2538378.8097735887,5781374.657159954,3947658.182235734,9428975.522969619,2537447.5971085166,7501834.897987293 
 05/31  20:00:00,1247349.7123820177,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,45204898.58797958,0.0,6440073.534915909,7169289.229440002,8298000.0,7920077.218560001,15377458.605049128,0.000014538461538461542,1631157.6174074065,0.0,1631157.6174074065,0.0,13885401.16369905,230701.58840669035,0.0,27530787.314182749,2348962.577846418,6106523.203926742,4005011.438084891,6443466.177039683,2538378.8097735859,3936073.4142981076,3947658.182235734,6329308.405174065,2537447.597108523,4715416.113744137 
 05/31  21:00:00,1247269.1120044455,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,44186262.08305156,0.0,3761837.029987895,7169289.229440002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,1631056.8688431422,0.0,1631056.8688431422,0.0,6208330.308419922,108565.45336785428,0.0,16697639.481034268,2348962.577846418,4007530.848096608,4005011.4380848959,3841188.8358359297,2538378.8097735859,2381519.3723758806,3947658.182235729,3701355.4712648105,2537447.5971085198,2766044.953461029 
 05/31  22:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,67853.40835490891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  23:00:00,1247237.7061457493,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631017.612263106,0.0,1631017.612263106,0.0,0.0,67853.40835490891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  24:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,67853.40835490893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  01:00:00,1247298.6237350046,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631093.7578078386,0.0,1631093.7578078386,0.0,0.0,67602.41140077875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  02:00:00,1247279.0704247815,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631069.31663286,0.0,1631069.31663286,0.0,0.0,67602.41140077875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  03:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,67602.41140077875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  04:00:00,1247259.0936186829,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631044.3460980608,0.0,1631044.3460980608,0.0,0.0,67602.41140077875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  05:00:00,1247266.6575196996,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,14823921.833294539,0.0,0.0,3584644.614720001,3319200.0,7920077.218560001,0.0,0.000014538461538461542,1631053.8007953044,0.0,1631053.8007953044,0.0,0.0,108163.85824124594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  06:00:00,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,27612721.583764059,0.0,730541.1454203936,3584644.614720001,0.0,7920077.218560001,15377458.605049128,0.000014538461538461542,494109.860907916,422109.860907916,72000.0,10357627.585096624,0.0,94643.37596109022,329245.6915081745,3516484.7559408538,2381076.212778513,321953.97697331677,4096356.491909977,997168.497674148,2596402.984739205,608519.7793777514,4037376.617647859,987478.2957494345,2595491.9894817497,601364.2061662125 
 06/01  07:00:00,1247327.760450244,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,34051469.66778367,0.0,0.0,10753933.844160002,0.0,7920077.218560001,15377458.605049128,0.000014538461538461542,2940327.6933644704,1309197.5153522089,1631130.1780122617,7535769.554729852,194723.13831781067,256889.16332295916,1021174.0619747231,0.0,2690773.5160456036,0.0,4220677.363906801,0.0,2660594.8718761757,0.0,4164176.188156224,0.0,2662410.727039029,0.0 
 06/01  08:00:00,1247385.548422128,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,68999597.66666138,0.0,3540163.7873577114,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631202.4116093545,0.0,1631202.4116093545,138414.59322324917,7865013.821909914,473216.879805451,0.0,17299278.0581076,2348962.577846415,5600311.49448373,4005011.4380848959,3272331.685550031,2538378.8097735859,3427653.2614675608,3947658.1822357296,3148103.220969942,2537447.5971085166,1850878.3956363139 
 06/01  09:00:00,1247383.5896224757,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,72863229.76035242,0.0,7403795.881048759,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631199.9631561507,0.0,1631199.9631561507,0.0,19155682.882211575,513778.32664591827,0.0,34631262.428151529,2348962.577846412,8346776.345097026,4005011.438084891,6872088.123378354,2538378.8097735827,8985266.764352335,3947658.182235739,6593443.16891928,2537447.5971085166,3833688.0264045309 
 06/01  10:00:00,1247396.463785954,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,75954002.68956982,0.0,10494568.810266147,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631216.055555785,0.0,1631216.055555785,0.0,28015716.18759603,527298.8089260742,0.0,47344650.58085712,2348962.577846415,10700173.884003029,4005011.438084881,10525004.88771094,2538378.8097735827,11402316.34632199,3947658.182235739,9265904.536696354,2537447.5971085138,5451250.926124806 
 06/01  11:00:00,1247466.7698846495,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,78553252.03816782,0.0,13093818.158864148,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631303.9365151043,0.0,1631303.9365151043,0.0,35115585.91111316,635462.66716732,0.0,57566229.33523631,2348962.577846415,12809320.059016584,4005011.438084891,14696106.952257123,2538378.8097735859,11273907.067930816,3947658.182235734,11767044.083589526,2537447.5971085166,7019851.172442272 
 06/01  12:00:00,2494902.659516851,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,77243177.19511126,0.0,13763762.620447588,32261801.53248001,0.0,15840154.437120002,15377458.605049128,0.000014538461538461542,3190569.2734455426,0.0,3190569.2734455426,0.0,38572676.368434447,770667.4899688775,0.0,57910061.79476539,2348962.577846415,12624213.387408495,4005011.4380848866,16066195.015274805,2538378.8097735859,9830403.40686727,3947658.1822357296,12100614.75051324,2537447.5971085166,7288635.234701604 
 06/01  13:00:00,1247432.947312495,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,81802546.75114256,0.0,16343112.871838885,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631261.6591004458,0.0,1631261.6591004458,0.0,47991872.11727508,730106.0431284104,0.0,66471817.18351303,2348962.5778464095,15098607.447606095,4005011.4380848959,18373537.14648726,2538378.8097735859,9910387.415101715,3947658.182235734,14263083.96276205,2537447.5971085166,8826201.211555908 
 06/01  14:00:00,1247361.1010566524,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,83490824.2563017,0.0,18031390.37699803,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631171.8529811456,0.0,1631171.8529811456,0.0,53936072.943838227,459696.39752529546,0.0,72515308.70306438,2348962.577846415,16320595.376678762,4005011.4380848959,19318099.476309558,2538378.8097735859,10133092.200592034,3947658.1822357347,15566048.553193747,2537447.5971085138,11177473.096290287 
 06/01  15:00:00,1247453.702625426,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,85238150.20889458,0.0,19778716.329590914,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631287.6027503596,0.0,1631287.6027503596,0.0,59965842.950711328,446175.9152451396,0.0,79001868.20473849,2348962.577846415,17160593.998944407,4005011.438084891,19689722.58947472,2538378.8097735887,10472997.870803489,3947658.182235729,16584791.89712521,2537447.5971085198,15093761.848390677 
 06/01  16:00:00,1247402.985113974,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,86969987.8467107,0.0,21510553.967407027,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631224.2070614587,0.0,1631224.2070614587,0.0,64665188.10469069,594901.2203268529,0.0,83983484.47150584,2348962.577846415,17945241.048560487,4005011.438084896,19725552.69530606,2538378.8097735859,10751434.817401525,3947658.182235734,17416709.5178893,2537447.5971085166,18144546.392348488 
 06/01  17:00:00,1247383.9338988404,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60849737.83154344,0.0,17648959.62967976,17923223.073600007,0.0,9900096.523200002,15377458.605049128,0.000014538461538461542,1631200.393493458,0.0,1631200.393493458,0.0,51374647.74579137,351532.5392840495,0.0,68674206.11646912,2348962.577846415,13516050.77030924,4005011.4380849006,15200297.084816739,2538378.8097735859,8531792.8701601,3947658.182235734,13977213.896473339,2537447.5971085198,17448851.49470967 
 06/01  18:00:00,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,48217313.01414278,0.0,14165843.346359117,10753933.844160002,0.0,7920077.218560001,15377458.605049128,0.000014538461538461542,72000.0,0.0,72000.0,0.0,41296347.52161342,283930.1278832706,0.0,56366448.76208038,2348962.577846421,10625900.079190175,4005011.4380848857,11611228.630948626,2538378.809773589,6733970.260714971,3947658.182235734,11567636.620180188,2537447.5971085105,15827713.171046405 
 06/01  19:00:00,1247303.0324827103,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,45233264.70964588,0.0,11181795.041862218,10753933.844160002,0.0,7920077.218560001,15377458.605049128,0.000014538461538461542,1631099.2686381217,0.0,1631099.2686381217,0.0,33191656.311813628,202807.2342023361,0.0,46367808.07721578,2348962.577846412,9142494.190440299,4005011.438084891,9130691.91767769,2538378.809773583,5343321.636470926,3947658.182235729,10383094.89727746,2537447.5971085198,12368205.435349415 
 06/01  20:00:00,1247324.875274377,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,45277687.43950916,0.0,6512862.3864454929,7169289.229440002,8298000.0,7920077.218560001,15377458.605049128,0.000014538461538461542,1631126.5716107165,0.0,1631126.5716107165,0.0,19168220.29024343,229848.19876264773,0.0,28850752.12858072,2348962.577846415,6486722.696501269,4005011.438084891,5559445.089579852,2538378.8097735859,3294931.792386962,3947658.182235739,6690746.71456373,2537447.5971085138,6818905.835548904 
 06/01  21:00:00,1247257.2411696485,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,42967495.69838189,0.0,2543070.6453182215,7169289.229440002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,1631042.0305806129,0.0,1631042.0305806129,387260.12195425576,7184388.3189993449,108163.85824124594,0.0,12155011.857665144,2348962.577846412,3710233.980240118,4005011.4380848959,2031328.5898262859,2538378.8097735859,1238148.3211630602,3947658.1822357347,2456460.9143878656,2537447.597108517,2718840.0520478438 
 06/01  22:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,67602.41140077875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  23:00:00,1247229.848432405,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631007.7903074073,0.0,1631007.7903074073,0.0,0.0,67602.41140077875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  24:00:00,1247291.0391632545,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631084.2772726678,0.0,1631084.2772726678,0.0,0.0,67602.41140077875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  01:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,67352.64494738695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  02:00:00,1247271.0229336543,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631059.2574594243,0.0,1631059.2574594243,0.0,0.0,67352.64494738696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  03:00:00,1247250.672674002,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631033.8201165219,0.0,1631033.8201165219,0.0,0.0,67352.64494738695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  04:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,67352.64494738695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  05:00:00,1247253.4943506609,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,14823921.833294539,0.0,0.0,3584644.614720001,3319200.0,7920077.218560001,0.0,0.000014538461538461542,1631037.3471455603,0.0,1631037.3471455603,0.0,0.0,107764.23191581908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  06:00:00,1247258.1546619929,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,27157720.40100959,0.0,275539.96266592599,3584644.614720001,0.0,7920077.218560001,15377458.605049128,0.000014538461538461542,5845027.80373675,4213984.631312327,1631043.172424422,14208551.329034273,0.0,94293.70292634172,3286908.0124236156,1390588.9288947138,2348962.577846415,300234.2091591471,5100359.704421466,264389.96779012217,3092768.9069627497,400030.7814314109,4944626.2369314,268266.1234604976,3177649.1913107226,157667.84705352778 
 06/02  07:00:00,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,34263238.84848229,0.0,211769.18069862089,10753933.844160002,0.0,7920077.218560001,15377458.605049128,0.000014538461538461542,113643.0036434569,41643.003643456905,72000.0,5642135.945241737,79711.03467936082,255940.05080007038,32481.542841896386,989421.0874360052,2381444.120688311,0.0,4005011.4380848959,124728.03971898966,2538378.8097735878,501530.32130682936,3947658.182235727,230511.34248268675,2537447.5971085166,132651.38392749837 
 06/02  08:00:00,1247465.8855175034,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,69019654.20803774,0.0,3560220.3287340698,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631302.8310771036,0.0,1631302.8310771036,1411808.7888830603,7416571.735290656,471468.5146317085,0.0,15798115.624340982,2348962.577846415,3844184.9071088859,4005011.438084891,1957739.2847524489,2538378.8097735887,6640038.4067742549,3947658.1822357375,2345201.597512979,2537447.5971085175,1010951.4281924064 
 06/02  09:00:00,1247463.479033038,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,73983589.5346403,0.0,8524155.655336624,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631299.8230284802,0.0,1631299.8230284802,0.0,19993392.20551824,511880.10160014076,0.0,36433345.88300104,2348962.5778464179,7789567.685172031,4005011.4380849006,6929980.607241717,2538378.8097735859,10916776.74070929,3947658.1822357245,7030690.348981785,2537447.5971085166,3766330.500896222 
 06/02  10:00:00,1247475.0493476992,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,77260517.57643658,0.0,11801083.697132888,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631314.285647953,0.0,1631314.285647953,0.0,29435249.744999898,525350.6305896182,0.0,48871202.492824349,2348962.577846415,10278721.062593269,4005011.438084891,10779814.682560832,2538378.8097735859,12309046.02741468,3947658.182235739,9857836.928091769,2537447.5971085198,5645783.792163778 
 06/02  11:00:00,1247380.222916875,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,80560765.56281382,0.0,15101331.683510153,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631195.7548538356,0.0,1631195.7548538356,0.0,38830781.90606424,633114.8625054372,0.0,60273014.542392,2348962.577846412,12723680.648278887,4005011.4380848857,15303870.130968214,2538378.8097735859,12104390.550724322,3947658.182235734,12672055.273648572,2537447.5971085166,7469017.9387719989 
 06/02  12:00:00,2495058.067049814,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,80072908.6389218,0.0,16593494.064258127,32261801.53248001,0.0,15840154.437120002,15377458.605049128,0.000014538461538461542,3190763.5291834615,0.0,3190763.5291834615,0.0,43932974.32460164,767820.1524002111,0.0,64870368.75587004,2348962.577846418,13386642.479941948,4005011.4380849006,17800264.00217911,2538378.8097735827,11349099.087613844,3947658.182235739,13945105.661641578,2537447.5971085138,8389257.524493568 
 06/02  13:00:00,1247507.8262359645,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,84778711.9128251,0.0,19319278.033521419,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631355.2559825,0.0,1631355.2559825,0.0,53817024.18084341,727408.5654317791,0.0,74925987.39170392,2348962.577846415,16176815.128732061,4005011.4380849006,20631577.869328739,2538378.809773592,11555286.339229409,3947658.1822357245,16377651.088847954,2537447.5971085138,10184656.965565734 
 06/02  14:00:00,1247431.298754839,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,86732306.00944452,0.0,21272872.130140839,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631259.5984423946,0.0,1631259.5984423946,0.0,59238596.36872425,457997.98564223127,0.0,82451724.35639368,2348962.577846415,17935139.25261835,4005011.438084891,21963458.556192846,2538378.809773589,11990400.810140472,3947658.1822357296,18095210.044633625,2537447.597108513,12467515.692808383 
 06/02  15:00:00,1247387.7937262133,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,87479482.53617659,0.0,22020048.656872933,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631205.2181863178,0.0,1631205.2181863178,0.0,61192433.00328189,444527.45665275378,0.0,85632177.244824,2348962.577846415,18964776.930911006,4005011.438084891,21801911.22208418,2538378.8097735859,12388203.088232883,3947658.1822357296,19224365.827237876,2537447.5971085166,13252920.17635806 
 06/02  16:00:00,1247472.2729068266,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,86921616.80138047,0.0,21462182.92207679,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631310.8151625766,0.0,1631310.8151625766,0.0,59900111.33727787,592703.2755370053,0.0,83233237.07982986,2348962.577846415,18943251.608992969,4005011.438084891,20474352.095600934,2538378.8097735859,12144415.609340465,3947658.1822357347,19122545.33588585,2537447.5971085105,12548672.430009652 
 06/02  17:00:00,1247327.1402543614,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,59227132.1691038,0.0,16026353.967240127,17923223.073600007,0.0,9900096.523200002,15377458.605049128,0.000014538461538461542,1631129.4027820873,0.0,1631129.4027820873,0.0,42191564.7598884,350233.7537264121,0.0,61918980.72824003,2348962.577846415,13570294.240883828,4005011.438084901,15164269.842184123,2538378.8097735859,9211649.198003285,3947658.182235729,14434601.879500166,2537447.5971085198,9538165.567668625 
 06/02  18:00:00,1247282.2643515943,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,46794222.515862759,0.0,12742752.84807908,10753933.844160002,0.0,7920077.218560001,15377458.605049128,0.000014538461538461542,1631073.3089657804,0.0,1631073.3089657804,0.0,31364972.37730521,282881.1087790251,0.0,49693551.588883999,2348962.577846415,10401210.033325565,4005011.4380849057,11868631.885299217,2538378.809773589,7245631.227185742,3947658.182235744,11570087.72428344,2537447.5971085138,8607990.718790049 
 06/02  19:00:00,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,44194551.86310629,0.0,10143082.195322616,10753933.844160002,0.0,7920077.218560001,15377458.605049128,0.000014538461538461542,72000.0,0.0,72000.0,0.0,24666314.32797638,202057.9348421608,0.0,41005388.85202241,2348962.577846418,8649198.181326773,4005011.4380848866,9398172.156843972,2538378.8097735859,5748685.020102091,3947658.182235744,9680614.537225383,2537447.5971085166,7528718.956524204 
 06/02  20:00:00,1247281.718877842,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,45289332.27983339,0.0,6524507.226769713,7169289.229440002,8298000.0,7920077.218560001,15377458.605049128,0.000014538461538461542,1631072.6271365006,0.0,1631072.6271365006,0.0,14903821.289483739,228998.99282111563,0.0,27824834.519822726,2348962.577846418,6314838.683129233,4005011.4380848959,6219789.201796938,2538378.8097735859,3855111.7454972879,3947658.182235739,6577068.035948733,2537447.5971085166,4858026.85345053 
