Date/Time,BULKSTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BULKSTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Cooling Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Cooling Energy [J](Hourly) 
 01/02  03:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,85350921.05285545,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,30718279.21674722,854531199.9081501,854531199.9081501,691357976.4358318,0.0,667786743.7395897,0.0,52399121.67286934,0.0,418940844.36809507,0.0 
 01/02  04:00:00,7.2,30.0,15.6,26.7,15.5,30.0,78441428.82685817,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,23808786.99074994,712716094.9094668,712716094.9094668,577087372.2398977,0.0,556868091.9578877,0.0,39727437.8221066,0.0,314126349.30605629,0.0 
 01/02  05:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,84232724.7694847,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,29600082.93337648,792641860.0450864,792641860.0450864,642051835.9334288,0.0,619459782.710933,0.0,50170125.49468058,0.0,402353873.55687716,0.0 
 01/02  06:00:00,7.2,30.0,15.6,26.7,15.5,30.0,76826180.35394153,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,22193538.51783331,618382569.7372993,618382569.7372993,502113849.3630359,0.0,483212475.8669098,0.0,36570018.96004898,0.0,290191320.42202869,0.0 
 01/02  07:00:00,7.2,30.0,15.6,26.7,21.0,30.0,122371589.80840913,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,67738947.9723009,833684522.9252725,833684522.9252725,686949847.9088785,0.0,652980049.5303193,0.0,115616095.64172836,0.0,434335741.9059503,0.0 
 01/02  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,145265674.1578886,0.0,0.0,46168331.97981384,13149600.0,18208794.2057739,67738947.97230089,710313996.2799274,710313996.2799274,595214721.5042493,0.0,556208840.7645133,0.0,93928176.34425652,0.0,378040210.70276996,0.0 
 01/02  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,177667599.66621337,0.0,0.0,80794580.96467422,0.0,29134070.729238243,67738947.97230089,635590296.1103648,635590296.1103648,537234251.9228783,0.0,497637706.21049597,0.0,82462239.47391781,0.0,353579154.8601911,0.0 
 01/02  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,557862179.6854129,557862179.6854129,477418252.0207338,0.0,436803944.7641295,0.0,74229014.07775888,0.0,325924675.452244,0.0 
 01/02  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,483754346.16451296,483754346.16451296,421001319.79140689,0.0,378868669.9168328,0.0,68982426.03797066,0.0,300910957.7876688,0.0 
 01/02  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,435404188.5963988,435404188.5963988,383972559.8320221,0.0,341062166.62773296,0.0,65247210.59913485,0.0,283221331.71860256,0.0 
 01/02  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,189209682.66116683,0.0,0.0,92336663.95962768,0.0,29134070.729238243,67738947.97230089,423147634.9972384,423147634.9972384,374392653.6508967,0.0,331488757.2332896,0.0,64715307.115203108,0.0,276108855.25688806,0.0 
 01/02  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,452086857.15237626,452086857.15237626,395217253.7178036,0.0,354030880.451304,0.0,63496504.59548126,0.0,282939975.05041047,0.0 
 01/02  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,504796757.88181319,504796757.88181319,434541038.66462919,0.0,395169263.1717085,0.0,64482910.65322973,0.0,301034631.5558655,0.0 
 01/02  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,479300391.64575019,479300391.64575019,415391049.48556086,0.0,375250184.89535406,0.0,63206406.16421674,0.0,297481198.75991156,0.0 
 01/02  17:00:00,7.2,24.0,15.6,26.7,21.0,24.0,230692724.49727503,0.0,0.0,103878746.95458116,26299200.0,32775829.57039302,67738947.97230089,455932291.0667445,455932291.0667445,398005869.5187453,0.0,357016257.16482236,0.0,62934035.00792241,0.0,293895933.2319118,0.0 
 01/02  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,109504605.4877907,0.0,0.0,34626248.98486037,39448800.0,14567035.364619121,20862521.13831122,489973144.53655567,489973144.53655567,400588425.95760729,0.0,382560767.5525475,0.0,15970453.717645178,0.0,283292334.5438778,0.0 
 01/02  19:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,73465199.51895693,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,18832557.682848716,462127114.0211397,462127114.0211397,377535635.59737059,0.0,361116704.71928897,0.0,27511282.7951165,0.0,243074475.8046823,0.0 
 01/02  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,78010513.27626412,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,23377871.440155876,528267296.6116581,528267296.6116581,431411040.6477804,0.0,412688690.1044742,0.0,26785086.900575058,0.0,317894439.604136,0.0 
 01/02  21:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,72891804.86522115,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,18259163.0291129,412594646.9451663,412594646.9451663,338500323.921644,0.0,322530665.3631905,0.0,29573301.858029337,0.0,232340811.1403844,0.0 
 01/02  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,77162988.7964558,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,22530346.96034757,479578171.0188792,479578171.0188792,392766688.30327287,0.0,374708253.9336792,0.0,26662992.837379926,0.0,304228413.930341,0.0 
 01/02  23:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,73302281.7998038,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,18669639.963695568,441646860.46743878,441646860.46743878,361584326.1276134,0.0,345257897.9307598,0.0,32355827.655949136,0.0,236954926.99418877,0.0 
 01/02  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,79335587.59142594,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,24702945.755317708,591416515.7503985,591416515.7503985,481537422.46262159,0.0,462058493.06647208,0.0,31530099.59047433,0.0,336268646.1346793,0.0 
 01/03  01:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,74482388.7117438,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,19849746.875635569,498901379.0846552,498901379.0846552,407183044.94260916,0.0,389998595.8241127,0.0,35793855.16991171,0.0,253623127.70399673,0.0 
 01/03  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,79790261.39279302,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,25157619.556684786,605015606.4002463,605015606.4002463,492430015.11611548,0.0,472691708.0215796,0.0,32614736.579240256,0.0,342891226.2281808,0.0 
 01/03  03:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,74608355.29864934,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,19975713.462541123,495001385.18640366,495001385.18640366,404249072.94854167,0.0,386981383.5003652,0.0,36830740.33289137,0.0,254918281.99879945,0.0 
 01/03  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,79862065.84686972,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,25229424.010761478,602436990.8651356,602436990.8651356,490492792.34885576,0.0,470698911.3443386,0.0,33389733.337704749,0.0,343403320.8132677,0.0 
 01/03  05:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,75533936.23382513,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,20901294.39771689,549841125.4150974,549841125.4150974,447802807.43356296,0.0,429823001.60540869,0.0,39618065.30084387,0.0,267735831.1373156,0.0 
 01/03  06:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,82245746.50028113,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,27613104.66417289,720536167.2110411,720536167.2110411,584047637.4096387,0.0,562924645.7562507,0.0,37924080.96239337,0.0,379027384.3930023,0.0 
 01/03  07:00:00,7.2,30.0,15.6,26.7,21.0,30.0,122371589.80840913,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,67738947.9723009,855498109.7752853,855498109.7752853,703765028.9662962,0.0,669982958.0559669,0.0,115148526.94723323,0.0,418084536.0090927,0.0 
 01/03  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,145265674.1578886,0.0,0.0,46168331.97981384,13149600.0,18208794.2057739,67738947.97230089,826879487.8964224,826879487.8964224,681596872.9988257,0.0,647178312.9544202,0.0,95863725.50588517,0.0,412528633.59824487,0.0 
 01/03  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,177667599.66621337,0.0,0.0,80794580.96467422,0.0,29134070.729238243,67738947.97230089,818523808.2286376,818523808.2286376,673779573.3603505,0.0,640449200.6057297,0.0,87396437.19314973,0.0,407183360.24840429,0.0 
 01/03  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,812697543.2087165,812697543.2087165,668325470.2315064,0.0,635772584.7658115,0.0,82111272.21796544,0.0,401291283.789421,0.0 
 01/03  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,779571076.5930923,779571076.5930923,642893566.940713,0.0,609846838.2079728,0.0,78627168.31189054,0.0,388192014.13398167,0.0 
 01/03  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,733484660.400323,733484660.400323,607811243.4459721,0.0,573821509.8145437,0.0,75510217.78913324,0.0,372160020.02813568,0.0 
 01/03  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,189209682.66116683,0.0,0.0,92336663.95962768,0.0,29134070.729238243,67738947.97230089,699765610.6482875,699765610.6482875,582407029.7198768,0.0,547497862.3274027,0.0,74598670.56699409,0.0,360648225.5252419,0.0 
 01/03  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,668535253.214362,668535253.214362,558321314.460972,0.0,523056191.08317819,0.0,71318972.7364901,0.0,351162138.5346659,0.0 
 01/03  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,662924243.6071555,662924243.6071555,553919370.6177349,0.0,518653932.8875622,0.0,70292144.65669589,0.0,350940998.6868671,0.0 
 01/03  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,660317987.9260731,660317987.9260731,551872759.9132371,0.0,516607237.72629347,0.0,69739515.4557138,0.0,351934444.9771186,0.0 
 01/03  17:00:00,7.2,24.0,15.6,26.7,21.0,24.0,230692724.49727503,0.0,0.0,103878746.95458116,26299200.0,32775829.57039302,67738947.97230089,668702567.7967126,668702567.7967126,558428340.3409054,0.0,523168566.0178621,0.0,70593755.15450657,0.0,357334039.24366709,0.0 
 01/03  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,112689725.86733046,0.0,0.0,34626248.98486037,39448800.0,14567035.364619121,24047641.517850974,652590807.048054,652590807.048054,529837491.9896116,0.0,509514810.0108917,0.0,20667505.25988866,0.0,330782624.092381,0.0 
 01/03  19:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,76349278.25360182,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,21716636.417493587,627859629.4771854,627859629.4771854,509080369.89874699,0.0,490538087.02214136,0.0,33787935.74522641,0.0,284678758.7946175,0.0 
 01/03  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,82773480.49298066,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,28140838.656872419,760161291.9890965,760161291.9890965,615302626.1720758,0.0,593744780.5178915,0.0,34264760.44645798,0.0,389966192.2528073,0.0 
 01/03  21:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,77070961.70925452,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,22438319.873146286,652573135.881762,652573135.881762,528984426.6446203,0.0,509932245.198544,0.0,38709137.376783538,0.0,292912893.9236867,0.0 
 01/03  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,83274891.64457625,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,28642249.808468015,778736933.246136,778736933.246136,630010729.7961605,0.0,608296665.5152922,0.0,36895779.786231759,0.0,396504327.11544027,0.0 
 01/03  23:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,77488740.78818998,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,22856098.95208175,668205132.4047172,668205132.4047172,541506151.3702148,0.0,522190078.74017527,0.0,41423475.85518077,0.0,297832925.19983467,0.0 
 01/03  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,83708132.2837799,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,29075490.447671668,793425379.7741265,793425379.7741265,641646947.5666614,0.0,619794336.6404154,0.0,38597896.87020075,0.0,402495147.7980161,0.0 
 01/04  01:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,77814197.8265044,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,23181555.99039617,679892094.0806843,679892094.0806843,550868800.4881245,0.0,531349778.6345937,0.0,43258930.963941339,0.0,301784918.81306198,0.0 
 01/04  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,83972847.37769586,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,29340205.54158763,803053790.4935086,803053790.4935086,649267534.0879966,0.0,627332190.0474464,0.0,39756538.06460558,0.0,405991240.4148207,0.0 
 01/04  03:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,78034771.16914073,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,23402129.333032498,688240491.8901388,688240491.8901388,557571610.8857025,0.0,537894158.133245,0.0,44624094.7603104,0.0,304373298.23676297,0.0 
 01/04  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,84445712.2608701,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,29813070.42476187,825962654.9110599,825962654.9110599,667562585.4624225,0.0,645233041.6214023,0.0,41092754.53874262,0.0,412796545.31862959,0.0 
 01/04  05:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,78582101.19203189,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,23949459.355923658,719262985.8805546,719262985.8805546,582312288.7888445,0.0,562136878.738465,0.0,46514170.53063375,0.0,311926871.3740924,0.0 
 01/04  06:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,84818272.87274149,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,30185631.036633254,843015988.702653,843015988.702653,681178294.3612928,0.0,658557475.3654281,0.0,42048073.87724977,0.0,418356780.6268849,0.0 
 01/04  07:00:00,7.2,30.0,15.6,26.7,21.0,30.0,122371589.80840913,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,67738947.9723009,897996114.3105357,897996114.3105357,736661700.6843636,0.0,703192064.8777616,0.0,117575058.31920547,0.0,432238261.32954159,0.0 
 01/04  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,145265674.1578886,0.0,0.0,46168331.97981384,13149600.0,18208794.2057739,67738947.97230089,822655217.985853,822655217.985853,679132223.8173399,0.0,643891501.3592093,0.0,96188482.90721803,0.0,411688012.15969148,0.0 
 01/04  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,177667599.66621337,0.0,0.0,80794580.96467422,0.0,29134070.729238243,67738947.97230089,750464932.5409753,750464932.5409753,623145164.4481511,0.0,587308578.0385499,0.0,85208455.96102795,0.0,387656228.60072949,0.0 
 01/04  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,679362483.3513073,679362483.3513073,568417313.3336929,0.0,531657856.4515171,0.0,77576007.1973575,0.0,362162529.9798008,0.0 
 01/04  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,644263901.1884137,644263901.1884137,541295468.2959651,0.0,504186523.2039858,0.0,73798440.77838487,0.0,347905995.4102091,0.0 
 01/04  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,605536034.8127818,605536034.8127818,511597332.1299558,0.0,473901858.67983457,0.0,70721290.73205027,0.0,333487719.31973716,0.0 
 01/04  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,189209682.66116683,0.0,0.0,92336663.95962768,0.0,29134070.729238243,67738947.97230089,568440206.5353912,568440206.5353912,483554442.06257757,0.0,444938007.93452778,0.0,69557103.17436087,0.0,320757942.00767686,0.0 
 01/04  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,534319882.43023458,534319882.43023458,457214757.5268322,0.0,418241622.6681154,0.0,66255804.59875689,0.0,310063442.7874066,0.0 
 01/04  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,541662417.774551,541662417.774551,462426459.69839718,0.0,423955175.9535285,0.0,65710833.272607419,0.0,312888643.68058219,0.0 
 01/04  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,554237156.4824013,554237156.4824013,471882449.427782,0.0,433763855.4027231,0.0,65726163.55546282,0.0,319919817.9851092,0.0 
 01/04  17:00:00,7.2,24.0,15.6,26.7,21.0,24.0,230692724.49727503,0.0,0.0,103878746.95458116,26299200.0,32775829.57039302,67738947.97230089,619204610.5176282,619204610.5176282,520966415.88794329,0.0,484508949.7907498,0.0,68545373.17745333,0.0,342491773.5222174,0.0 
 01/04  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,113216979.45525342,0.0,0.0,34626248.98486037,39448800.0,14567035.364619121,24574895.105773927,681588808.2990756,681588808.2990756,552756514.0844894,0.0,532153075.79027619,0.0,21496949.380254076,0.0,339004984.6522267,0.0 
 01/04  19:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,77775920.23705459,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,23143278.400946365,713507825.5587002,713507825.5587002,576939337.7582927,0.0,557419211.1493661,0.0,36948062.69933874,0.0,305622679.81876429,0.0 
 01/04  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,85414594.29608323,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,30781952.45997499,887753391.7119141,887753391.7119141,716622298.9732683,0.0,693361154.5000128,0.0,38220032.61421423,0.0,430814552.1044027,0.0 
 01/04  21:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,78898402.24261794,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,24265760.40650971,752865042.0148968,752865042.0148968,608709987.7840045,0.0,588252585.5402709,0.0,42585642.305388059,0.0,319787954.05088409,0.0 
 01/04  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,85749382.9742113,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,31116741.138103069,897380757.3410343,897380757.3410343,724388016.4337732,0.0,700932733.4485152,0.0,40823812.483093578,0.0,434401908.7522116,0.0 
 01/04  23:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,80253958.16979397,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,25621316.333685738,824939217.933001,824939217.933001,666237409.5854517,0.0,644585919.3187461,0.0,47417032.19842365,0.0,338294069.66364756,0.0 
 01/04  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,88694515.23175699,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,34061873.395648758,1036470538.9996698,1036470538.9996698,835150765.8861876,0.0,809550765.3262127,0.0,46179258.1707221,0.0,479363337.2900302,0.0 
 01/05  01:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,82278560.18748182,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,27645918.351373577,930686865.9024346,930686865.9024346,750395906.468505,0.0,727196278.1780837,0.0,52738641.21856655,0.0,367469823.2462712,0.0 
 01/05  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,89554204.07468994,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,34921562.2385817,1070759027.1567978,1070759027.1567978,862375457.3360216,0.0,836343240.6691196,0.0,48164696.38600078,0.0,492359013.1804618,0.0 
 01/05  03:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,82387368.22625898,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,27754726.39015074,935835377.9925729,935835377.9925729,754558346.2966546,0.0,731248425.5484762,0.0,54257718.43376116,0.0,368033811.7313706,0.0 
 01/05  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,91090758.76482387,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,36458116.928715649,1157206275.7757283,1157206275.7757283,930816120.0948049,0.0,903852489.1076536,0.0,51528298.86100401,0.0,515435894.2838772,0.0 
 01/05  05:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,85932091.70201454,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,31299449.865906314,1155989578.883074,1155989578.883074,929139506.6672732,0.0,903176452.4425595,0.0,62949717.86329596,0.0,419855944.07970806,0.0 
 01/05  06:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,97718075.72731203,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,43085433.8912038,1499937740.5235062,1499937740.5235062,1201914047.509086,0.0,1171442361.4978247,0.0,62378325.64575806,0.0,619259942.0516672,0.0 
 01/05  07:00:00,7.2,30.0,15.6,26.7,21.0,30.0,122371589.80840913,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,67738947.9723009,1705678192.5209294,1705678192.5209294,1347465105.0438576,0.0,1333947652.3571125,0.0,148117717.3289618,0.0,678060947.5796154,0.0 
 01/05  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,145265674.1578886,0.0,0.0,46168331.97981384,13149600.0,18208794.2057739,67738947.97230089,1628807122.8574372,1628807122.8574372,1289191339.7031604,0.0,1273450228.420414,0.0,126598133.36197557,0.0,657040959.2414349,0.0 
 01/05  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,177667599.66621337,0.0,0.0,80794580.96467422,0.0,29134070.729238243,67738947.97230089,1553062624.486207,1553062624.486207,1230554533.84353,0.0,1214047838.642767,0.0,113730891.43846895,0.0,631609633.8284209,0.0 
 01/05  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,1436187727.7706266,1436187727.7706266,1141295373.218409,0.0,1122610124.656341,0.0,102719109.50754923,0.0,593705272.9880982,0.0 
 01/05  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,1270950425.0066989,1270950425.0066989,1015989807.0867889,0.0,993479173.1990789,0.0,92884897.45161189,0.0,541911510.5971028,0.0 
 01/05  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,1130214878.585857,1130214878.585857,909221645.9095849,0.0,883511121.240559,0.0,85111867.44108287,0.0,497766628.86029168,0.0 
 01/05  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,189209682.66116683,0.0,0.0,92336663.95962768,0.0,29134070.729238243,67738947.97230089,1033734952.343628,1033734952.343628,836084313.9907572,0.0,808162194.4361867,0.0,81328494.02373585,0.0,468869165.2771239,0.0 
 01/05  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,931621707.3762585,931621707.3762585,758154191.5060533,0.0,728370563.9187096,0.0,75596516.30657719,0.0,439404944.636794,0.0 
 01/05  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,823788227.4019218,823788227.4019218,676386481.1868932,0.0,644147682.2228003,0.0,71085823.66950736,0.0,407679282.13900569,0.0 
 01/05  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204393524.49727503,0.0,0.0,103878746.95458116,0.0,32775829.57039302,67738947.97230089,757701233.849482,757701233.849482,626597244.0329348,0.0,592563673.4871305,0.0,69639673.07884182,0.0,387854714.819062,0.0 
 01/05  17:00:00,7.2,24.0,15.6,26.7,21.0,24.0,230692724.49727503,0.0,0.0,103878746.95458116,26299200.0,32775829.57039302,67738947.97230089,784962881.7894032,784962881.7894032,647267837.3368547,0.0,613902479.1529596,0.0,72628483.98646082,0.0,396056730.4964322,0.0 
 01/05  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,115532550.13640297,0.0,0.0,34626248.98486037,39448800.0,14567035.364619121,26890465.78692348,798755201.4855322,798755201.4855322,645940935.3630768,0.0,623607459.2378008,0.0,24199594.290316158,0.0,373919525.22038069,0.0 
 01/05  19:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,79275546.52525231,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,24642904.689144069,795695110.8917394,795695110.8917394,642402424.9153991,0.0,621574166.4218956,0.0,38992833.73906493,0.0,328112795.94998368,0.0 
 01/05  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,87577989.33056653,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,32945347.494458297,997455865.7927389,997455865.7927389,803852048.6339958,0.0,778995738.8573897,0.0,41008773.724917028,0.0,464191920.198274,0.0 
