Date/Time,BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BACK_SPACE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly) 
 01/03  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,107642788.51525297,0.0,0.0,53390771.73,35982000.0,17233660.17648,1036356.6087729873,32777456.083187105,32777456.083187105,26750765.377242663,0.0,25885288.51722253,0.0,13667874.081168486,0.0,0.0,0.0,6160995.434509908,0.0,7092775.61031679,0.0 
 01/03  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,61974983.54350368,0.0,0.0,13347692.9325,35982000.0,8616830.08824,4028460.5227636855,117230902.46685343,117230902.46685343,95364736.79917291,0.0,92361213.17485978,0.0,45376235.0706076,0.0,12741290.086954367,0.0,16489504.022687875,0.0,21782644.51737328,0.0 
 01/03  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,64802463.51669628,0.0,0.0,13347692.9325,35982000.0,8616830.08824,6855940.495956281,169246925.24540559,169246925.24540559,139027840.13870008,0.0,133030170.74656415,0.0,40810474.17620004,0.0,56790647.36791753,0.0,22466024.87904171,0.0,19818964.81935936,0.0 
 01/04  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,66741316.533449027,148175.14915300045,0.0,13347692.9325,35982000.0,8616830.08824,8646618.36355603,216676499.93388478,216676499.93388478,176806240.03450007,0.0,170396793.82216878,0.0,59719420.03102557,0.0,67588616.92897937,0.0,22545594.102218577,0.0,29004227.037917936,0.0 
 01/04  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,67472878.44396486,363347.88459366079,0.0,13347692.9325,35982000.0,8616830.08824,9163007.538631205,217758549.39487509,217758549.39487509,179245676.4649434,0.0,171389280.78053177,0.0,46595812.7044103,0.0,84761989.33562422,0.0,26082132.6980911,0.0,22711626.76001399,0.0 
 01/04  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,68718629.751585,504131.8471595437,0.0,13347692.9325,35982000.0,8616830.08824,10267974.883685474,252596228.93690894,252596228.93690894,206266936.81390978,0.0,198896332.15589915,0.0,65274800.112206388,0.0,86557473.32309877,0.0,24994712.39254901,0.0,31795810.428140459,0.0 
 01/04  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,69258881.20454039,615713.8476759846,0.0,13347692.9325,35982000.0,8616830.08824,10696644.3361244,250649509.17430336,250649509.17430336,206481111.5541912,0.0,197405257.03510786,0.0,50564817.1576547,0.0,103574923.81527852,0.0,28599594.637625565,0.0,24709472.97656633,0.0 
 01/04  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,70422423.64069177,695731.6616065594,0.0,13347692.9325,35982000.0,8616830.08824,11780168.958345212,286657840.9875873,286657840.9875873,233948018.75875784,0.0,225783612.3133954,0.0,71038444.93590202,0.0,103700484.70093984,0.0,27415504.342180604,0.0,34676236.69468087,0.0 
 01/04  06:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,70445687.39620929,753906.2728677533,0.0,13347692.9325,35982000.0,8616830.08824,11745258.10260154,273343281.29960617,273343281.29960617,225152861.2787541,0.0,215319725.03259547,0.0,53575737.62053915,0.0,116267166.22220403,0.0,30311587.35324002,0.0,26119206.729914167,0.0 
 01/04  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,138080169.205073,6766497.563664771,0.0,13347692.9325,35982000.0,8616830.08824,73367148.62066823,1025789116.6145177,1025789116.6145177,555366503.192512,0.0,810610987.4199814,0.0,158428806.17075489,0.0,557941002.7876233,0.0,77071095.22248835,0.0,83733355.35968776,0.0 
 01/04  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,161030498.62027437,5044918.093126167,0.0,53390771.73,11994000.0,17233660.17648,73367148.62066823,789088725.0930281,789088725.0930281,377388390.52380129,0.0,623375103.7796744,0.0,117151203.93316348,0.0,449224252.17569985,0.0,61007331.16267652,0.0,64277168.09924421,0.0 
 01/04  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,241101511.10359518,4098527.8490869787,0.0,133476929.325,0.0,30158905.30883999,73367148.62066823,684869095.400627,684869095.400627,299412730.2786139,0.0,540706002.2667385,0.0,104710350.22368106,0.0,397198398.9692493,0.0,51503645.88837754,0.0,56524849.02058262,0.0 
 01/04  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,355586022.77511349,3184665.9723653437,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,560456943.5985804,560456943.5985804,208261743.68502943,0.0,442285217.08343228,0.0,93369221.10096355,0.0,329650400.8249064,0.0,41591021.280833337,0.0,47819677.588601257,0.0 
 01/04  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,355105219.52178016,2703862.719031998,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066822,520412573.3939964,520412573.3939964,179123350.99825046,0.0,410392064.0115639,0.0,88471398.8105652,0.0,310245515.65515497,0.0,38026734.390147168,0.0,44274322.12090559,0.0 
 01/04  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354754690.74933746,2353333.9465893066,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,473625875.14748576,473625875.14748576,146715337.9163032,0.0,373372082.95656386,0.0,84055876.88692555,0.0,285024691.3073972,0.0,34490332.853534188,0.0,40777617.646355967,0.0 
 01/04  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354527816.27585056,2126459.4731023504,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,443940912.88603666,443940912.88603666,130459122.95123697,0.0,349873916.6978821,0.0,80097193.65599372,0.0,270392931.60371187,0.0,32178296.69808495,0.0,38408804.9512261,0.0 
 01/04  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354441118.56477287,2039761.7620247086,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,427217415.52310636,427217415.52310636,120075806.49008683,0.0,336690317.0298958,0.0,77617463.33542726,0.0,261878720.52028979,0.0,31175720.28593518,0.0,37308420.810456868,0.0 
 01/04  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354464862.3441349,2063505.5413867315,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,426805019.8571789,426805019.8571789,115831937.90782237,0.0,336404187.4082112,0.0,77109276.54296777,0.0,261605225.17663206,0.0,31437425.377971598,0.0,37518524.453487958,0.0 
 01/04  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354512639.65965107,2111282.856902861,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,416323443.7956673,416323443.7956673,104910507.87090174,0.0,328271746.7874132,0.0,76200480.17146462,0.0,254517347.9452294,0.0,31349982.110789099,0.0,37422423.38726913,0.0 
 01/04  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,378777240.44862726,2387883.645879051,0.0,240258472.78500004,23988000.0,38775735.39708,73367148.62066823,448315171.40786537,448315171.40786537,117193887.07322856,0.0,353642500.4905005,0.0,78751965.69154892,0.0,271435800.27539,0.0,34148278.862282637,0.0,40248341.69964177,0.0 
 01/04  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,391109189.83064636,2725833.0278982159,0.0,240258472.78500004,35982000.0,38775735.39708,73367148.62066823,502212893.4878783,502212893.4878783,141882874.78714729,0.0,396222351.6871505,0.0,83238367.23699105,0.0,301124156.8557481,0.0,38156703.336819227,0.0,44307060.9139317,0.0 
 01/04  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,307036020.78844508,3047236.6248169338,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,561300507.8354515,561300507.8354515,173902437.34131388,0.0,442846811.02333739,0.0,88902756.4402595,0.0,333174161.4653133,0.0,42652560.86161295,0.0,48399865.31557912,0.0 
 01/04  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,307308616.7157209,3319832.5520928066,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,601365999.2592689,601365999.2592689,199473721.6955847,0.0,474511677.7132031,0.0,91830504.21313986,0.0,355991186.374527,0.0,45443491.168073039,0.0,51256433.08961452,0.0 
 01/04  21:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,276391348.0950097,3406364.8405014828,0.0,133476929.325,35982000.0,30158905.30883999,73367148.62066823,606498295.2949176,606498295.2949176,208230383.38381664,0.0,478633897.522254,0.0,92290526.5175024,0.0,358266987.07734909,0.0,46369619.13364471,0.0,51630169.63749215,0.0 
 01/04  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,108342286.53400636,0.0,0.0,53390771.73,35982000.0,17233660.17648,1735854.627526362,54994108.92444343,54994108.92444343,44646113.905106369,0.0,43383674.541341837,0.0,24829317.51973894,0.0,0.0,0.0,7651684.900579007,0.0,12638526.748549812,0.0 
 01/04  23:00:00,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,15.600000000000002,90.00000000000002,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,64650467.72700691,0.0,0.0,13347692.9325,35982000.0,8616830.08824,6703944.706266916,179161319.09489513,179161319.09489513,146576177.1938338,0.0,141025046.12145175,0.0,54978373.638439569,0.0,39594581.05517156,0.0,26104783.595239827,0.0,27051252.538866238,0.0 
 01/04  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,69707640.50654064,261582.67113845284,0.0,13347692.9325,35982000.0,8616830.08824,11499534.814662198,273356906.17230066,273356906.17230066,223151961.1783565,0.0,214827029.57465268,0.0,62563122.47013814,0.0,107502981.17990999,0.0,25289362.77376024,0.0,30674628.287032717,0.0 
 01/05  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,70734048.91197737,624559.699587451,0.0,13347692.9325,35982000.0,8616830.08824,12162966.191649933,300772900.0705739,300772900.0705739,246507204.35411553,0.0,237023411.52733065,0.0,74420342.91259597,0.0,99480327.24029471,0.0,38084752.35309524,0.0,36539016.57697634,0.0 
 01/05  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,73261114.23121615,785530.2968385964,0.0,13347692.9325,35982000.0,8616830.08824,14529060.913637558,338103876.7316536,338103876.7316536,276019374.5137745,0.0,266038063.6942544,0.0,70635240.58457235,0.0,145481820.11241675,0.0,29105323.355252364,0.0,34521831.32237964,0.0 
 01/05  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,72435377.66869298,908047.5542709222,0.0,13347692.9325,35982000.0,8616830.08824,13580807.093682049,332037542.290357,332037542.290357,272250513.04511097,0.0,261808114.45910839,0.0,79065302.99551068,0.0,115984673.0829068,0.0,40669100.770645577,0.0,38724418.213025409,0.0 
 01/05  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,76406690.80790906,1082970.449320431,0.0,13347692.9325,35982000.0,8616830.08824,17377197.33784863,400494812.3325678,400494812.3325678,326881216.13807049,0.0,315198909.3924915,0.0,79839984.27235276,0.0,179742982.4215805,0.0,32827115.090502349,0.0,39045675.56015201,0.0 
 01/05  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,77346700.02212078,1361184.0983540407,0.0,13347692.9325,35982000.0,8616830.08824,18038992.90302675,436248695.1197913,436248695.1197913,357907716.2666549,0.0,344038284.86865988,0.0,99892756.3292077,0.0,160937415.53732319,0.0,51286563.41903181,0.0,48561979.451338548,0.0 
 01/05  06:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,83801369.02425358,1657296.176811971,0.0,13347692.9325,35982000.0,8616830.08824,24197549.826701616,553448000.21309,553448000.21309,452339329.47942617,0.0,435625459.4638483,0.0,104541544.72936534,0.0,258925795.6482917,0.0,43622726.86845436,0.0,51038266.93119565,0.0 
 01/05  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,140142840.16054235,8829168.519134112,0.0,13347692.9325,35982000.0,8616830.08824,73367148.62066823,1410504308.1052838,1410504308.1052838,704218170.3752722,0.0,1114301852.5509704,0.0,198257804.56960313,0.0,757726406.0554154,0.0,112924044.71141437,0.0,109894198.37964149,0.0 
 01/05  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,163004703.3874462,7019122.860298003,0.0,53390771.73,11994000.0,17233660.17648,73367148.62066823,1168982404.5472487,1168982404.5472487,523661865.6106863,0.0,923047464.6219115,0.0,162873375.26850955,0.0,645956792.8844953,0.0,88784745.85655776,0.0,91743197.43628459,0.0 
 01/05  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,242022224.82049567,5019241.5659874849,0.0,133476929.325,0.0,30158905.30883999,73367148.62066823,1047215641.5523863,1047215641.5523863,432045141.1989839,0.0,825388679.9585459,0.0,149900633.7177619,0.0,590503760.3886858,0.0,74060771.39633309,0.0,79234042.57401216,0.0 
 01/05  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,355286341.196006,2884984.3932578188,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,887578012.7297886,887578012.7297886,321804230.3379029,0.0,697980572.7592186,0.0,135962461.99412257,0.0,509428063.88458028,0.0,58292781.046777088,0.0,64742051.12471697,0.0 
 01/05  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,353696497.71583488,1295140.9130866882,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,778061224.2571776,778061224.2571776,264423647.4958176,0.0,610458453.3395814,0.0,123832979.55464375,0.0,455992507.61778387,0.0,48195233.78218953,0.0,54472361.15611795,0.0 
 01/05  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,352668528.22486457,267171.4221163719,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,679314066.435476,679314066.435476,211166497.54937823,0.0,531999787.5466763,0.0,113946085.23888302,0.0,404765233.6719056,0.0,40017214.9616631,0.0,46333851.93634734,0.0 
 01/05  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,352363977.86631986,0.0,0.0,240258472.78500004,0.0,38775735.39708,73329769.68423987,622520679.4911709,622520679.4911709,183737629.0417962,0.0,487196876.0968157,0.0,107144072.93817377,0.0,376507434.3923151,0.0,35224566.0028087,0.0,41650572.447755407,0.0 
 01/05  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,352363977.86631986,0.0,0.0,240258472.78500004,0.0,38775735.39708,73329769.68423987,577723597.04324,577723597.04324,163304447.82516305,0.0,452118630.26228597,0.0,101342316.33732967,0.0,352691806.1643802,0.0,32506505.269006626,0.0,38907772.17580914,0.0 
 01/05  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,352489925.2296733,107257.89513934513,0.0,240258472.78500004,0.0,38775735.39708,73348459.15245405,526493748.3261193,526493748.3261193,142694696.92983813,0.0,412163861.7234195,0.0,94519356.79737158,0.0,323562516.6564025,0.0,30550904.53222916,0.0,36753595.52651603,0.0 
 01/05  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,353482044.55103567,1080687.7482874797,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,487564468.9187192,487564468.9187192,127479550.52112448,0.0,382817111.1419199,0.0,89008513.75844991,0.0,296966879.13570186,0.0,31545828.148548888,0.0,37544972.035173397,0.0 
 01/05  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,378455922.20497229,2066565.4022240784,0.0,240258472.78500004,23988000.0,38775735.39708,73367148.62066823,510214173.97665557,510214173.97665557,141074534.52949525,0.0,401683645.70951297,0.0,89479609.66147506,0.0,305820961.4076889,0.0,35896870.148276668,0.0,41749408.77408966,0.0 
 01/05  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,390999551.83683136,2616195.0340832287,0.0,240258472.78500004,35982000.0,38775735.39708,73367148.62066823,551284096.6124867,551284096.6124867,163031202.39146016,0.0,434461959.40985026,0.0,92073276.7814708,0.0,327690201.8549777,0.0,39730630.25184671,0.0,45681425.17170857,0.0 
 01/05  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,306925123.0952969,2936338.9316688019,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,595148425.1280267,595148425.1280267,189754574.43392555,0.0,469171193.4142649,0.0,95909537.00526364,0.0,351246477.1496974,0.0,43474827.71781336,0.0,48933782.294062908,0.0 
 01/05  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,307266830.8201705,3278046.656542372,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,647799388.6525391,647799388.6525391,219476196.8141256,0.0,510772790.7445816,0.0,100316280.27130606,0.0,380414101.23615667,0.0,47308438.21920792,0.0,52785694.04560709,0.0 
 01/05  21:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,276571847.73102197,3586864.476513778,0.0,133476929.325,35982000.0,30158905.30883999,73367148.62066823,697290246.4674846,697290246.4674846,243878966.471421,0.0,549873625.0001772,0.0,105808560.15487689,0.0,406147944.1895483,0.0,51323579.456548068,0.0,56336446.40693026,0.0 
 01/05  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,110944982.3228409,0.0,0.0,53390771.73,35982000.0,17233660.17648,4338550.416360908,119692643.3722848,119692643.3722848,97516483.89509498,0.0,94189257.7402068,0.0,43063419.042915109,0.0,21010295.327977025,0.0,15645465.68666752,0.0,18808628.09900725,0.0 
 01/05  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,68411903.19975585,0.0,0.0,13347692.9325,35982000.0,8616830.08824,10465380.17901586,263180472.62930966,263180472.62930966,215517216.93130578,0.0,206811231.0595414,0.0,73101071.77475582,0.0,80572213.49255154,0.0,30662157.493709163,0.0,32941168.477537019,0.0 
 01/05  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,73508791.21167548,327002.08885745648,0.0,13347692.9325,35982000.0,8616830.08824,15235266.102078032,357189615.29548409,357189615.29548409,290716236.7846285,0.0,280591005.4053345,0.0,77289236.96120498,0.0,149377982.3753126,0.0,33422956.339752735,0.0,35371714.805851448,0.0 
 01/06  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,72222546.89335327,765859.9421563214,0.0,13347692.9325,35982000.0,6462622.566179999,15664371.45251695,380604778.8831501,380604778.8831501,312135029.4008847,0.0,299687853.2779744,0.0,93269670.71448899,0.0,136074547.6908919,0.0,41842819.6351854,0.0,43361947.81133693,0.0 
 01/06  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,76637853.54701837,990754.9773909185,0.0,13347692.9325,35982000.0,6462622.566179999,19854783.07094745,458685715.6542157,458685715.6542157,373642866.48397549,0.0,360778772.4360068,0.0,90750731.25018814,0.0,205229031.9577592,0.0,41166744.99772946,0.0,42458913.38745335,0.0 
 01/06  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,75321712.12926501,1181715.750117744,0.0,13347692.9325,35982000.0,6462622.566179999,18347680.880467278,441875397.9088739,441875397.9088739,362912027.52864149,0.0,348152995.8175623,0.0,104430229.25145711,0.0,164916703.2056439,0.0,47333771.6107806,0.0,48600877.94360013,0.0 
 01/06  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,80848537.19175028,1395349.1891609464,0.0,13347692.9325,35982000.0,6462622.566179999,23660872.503909336,543818777.6050947,543818777.6050947,443742971.88196077,0.0,427893913.7761661,0.0,103870965.05279589,0.0,249890482.67625887,0.0,47529898.85546951,0.0,48830711.56995855,0.0 
 01/06  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,78876437.66979781,1566465.2124390687,0.0,13347692.9325,35982000.0,6462622.566179999,21517656.958678746,515508250.80272147,515508250.80272147,423590164.48703566,0.0,406305962.50865826,0.0,118262274.95340848,0.0,198123680.74951906,0.0,54207691.568008419,0.0,55626128.04752915,0.0 
 01/06  06:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,83551404.32234107,1696333.7840692,0.0,13347692.9325,35982000.0,6462622.566179999,26062755.03959187,597841333.4978453,597841333.4978453,487768077.71723327,0.0,470520191.92675927,0.0,112245869.98191718,0.0,278453114.741137,0.0,51659860.079350877,0.0,52490389.443444769,0.0 
 01/06  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,137930212.80629105,8770748.686942816,0.0,13347692.9325,35982000.0,6462622.566179999,73367148.62066823,1422078050.6516476,1422078050.6516476,718106626.7619075,0.0,1123146746.2515679,0.0,204609695.6794571,0.0,765246054.6133422,0.0,108155696.93794415,0.0,109694320.01811914,0.0 
 01/06  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,132086041.21523603,7104261.59720783,0.0,26695385.865,11994000.0,12925245.132359999,73367148.62066823,1216503707.5507596,1216503707.5507596,555995747.6740613,0.0,960311523.217866,0.0,171111711.34593118,0.0,670405236.0138718,0.0,91320166.68567541,0.0,93699917.2594147,0.0 
 01/06  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,180200213.17330484,5204831.737036633,0.0,80086157.59499999,0.0,21542075.220599999,73367148.62066823,1111880564.0013316,1111880564.0013316,477186008.2119062,0.0,876192858.3791883,0.0,159568510.13818506,0.0,624256522.6412234,0.0,78275441.63668093,0.0,82217321.91029875,0.0 
