Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),DINING:Zone Thermostat Heating Setpoint Temperature [C](Hourly),DINING:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ATTIC:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly) 
 01/03  04:00:00,1647641.5230868762,15.6,30.0,15.6,30.0,0.0,0.0,34333464.47229792,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,5002057.278911527,12935472.906426095,0.0,10803960.0,2131512.9064260956,0.0,0.0,0.0,13210919.7596997,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  05:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,36722206.84183672,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,7390799.648450322,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,23484245.9064119,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  06:00:00,1647658.4521773006,21.0,24.0,19.0,26.0,0.0,0.0,51142694.0651324,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0,7415103.3737769429,189608577.95410747,171271103.88671903,16205939.999999999,2131534.0673884379,3951548.78864576,6788304.78649493,0.0,22484690.00729982,134954573.0935955,0.0,85332148.53434533,0.0,57487393.66484222,0.0 
 01/03  07:00:00,3298619.1353374209,21.0,24.0,19.0,26.0,0.0,0.0,102213023.1173682,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.0023406606766695557,6804410.843512891,208086368.19266586,155273352.34731979,48617819.99999999,4195195.845346087,0.0,22759890.46958639,3876855.6809107728,18927746.81939895,122309830.39257944,0.0,79347265.8447152,0.0,50827533.65345516,0.0 
 01/03  08:00:00,16556410.56175063,21.0,24.0,19.0,26.0,0.0,0.0,94394994.86299609,0.0,0.0,13362043.1603184,2276100.0,65077200.0,7864969.111196254,0.009365298484188255,5814682.582116135,239844088.87673176,143449247.54224909,75627720.0,20767121.33448268,0.0,34822679.83290852,15507424.609451738,14851708.518686183,112983533.56695724,0.0,74160772.12577443,0.0,46687730.54677396,0.0 
 01/03  09:00:00,14894657.880527405,21.0,24.0,19.0,26.0,0.0,0.0,74112093.00577276,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.008586401851311054,5807880.725671696,226720673.97858907,154010904.16421099,54019800.0,18689969.814378058,0.0,31027689.7264909,14215138.289294955,14812529.038699452,121322015.49017185,0.0,78483663.72561623,0.0,50703320.870146479,0.0 
 01/03  10:00:00,13227196.357153018,21.0,24.0,19.0,26.0,0.0,0.0,74140547.7397514,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.007024637790521792,5836335.461212112,230605651.67368777,159980169.29698278,54019800.0,16605682.376705006,0.0,29054908.349733347,11630567.433728073,14985246.998486568,126026377.20867186,0.0,81254628.84659708,0.0,52636717.46766605,0.0 
 01/03  11:00:00,9916245.167188194,21.0,24.0,19.0,26.0,0.0,0.0,92123330.43951397,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.006247173575964524,5819118.161752146,279231507.15227308,147920875.39731545,118843560.0,12467071.754957617,0.0,36586260.48187818,10338280.542923339,14877230.051433377,116446515.97476255,0.0,78619247.2994389,0.0,45692237.78091492,0.0 
 01/03  12:00:00,13229464.916388605,21.0,24.0,19.0,26.0,0.0,0.0,96289536.98694825,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.007021562872885207,9985324.708412046,294747755.26163336,132285777.23957752,145853460.00000004,16608518.02205578,0.0,45862472.60578403,11630558.869317284,17822597.258327255,104152612.66727406,0.0,70266413.77006707,0.0,41751168.002798449,0.0 
 01/03  13:00:00,11568671.620051094,21.0,24.0,19.0,26.0,0.0,0.0,92923083.36320701,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.006245926174143484,6618871.085446442,263606922.82162226,119426837.11127129,129647519.99999999,14532565.710350967,0.0,52856289.4255629,10338261.100974955,18243020.48400352,94081230.23905073,0.0,61851396.46762106,0.0,40094802.877020198,0.0 
 01/03  14:00:00,9911374.291976715,21.0,24.0,19.0,26.0,0.0,0.0,92208717.33497674,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005464630088215906,5904505.057997449,245293393.34175197,119390830.06552169,113441580.0,12460983.276230254,0.0,51573598.559925388,9045973.991540933,15382117.014553139,94038659.07123265,0.0,62388252.18514015,0.0,39515375.99168384,0.0 
 01/03  15:00:00,8256920.970703088,21.0,24.0,19.0,26.0,0.0,0.0,74206797.22096269,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004683053077159395,5902584.944764989,218313847.23387767,132293171.45058096,75627720.0,10392955.783296714,0.0,40435393.3954008,7753711.9089823779,15376970.095997146,104145114.11304295,0.0,70789556.76838786,0.0,41220526.45024662,0.0 
 01/03  16:00:00,8256581.4649227759,21.0,24.0,19.0,26.0,0.0,0.0,74147675.60357556,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004682308625367462,5843463.327378588,220857403.59244637,140239132.18333946,70225740.0,10392531.40910696,0.0,34082547.403384748,7753710.66623949,15026280.746511862,110389596.15412504,0.0,75168732.02825022,0.0,43085833.2314658,0.0 
 01/03  17:00:00,8257903.234437582,21.0,24.0,19.0,26.0,0.0,0.0,80689143.09957649,0.0,0.0,13362043.1603184,6828300.0,47077200.0,7864969.111196254,0.004683977566519764,5556630.823377863,231675572.94866766,140251689.3589517,81029700.0,10394183.589715986,0.0,34096700.36709781,7753696.329492181,13303849.411749984,110403541.04503438,0.0,75016665.16188798,0.0,43251844.988737817,0.0 
 01/03  18:00:00,11569105.12600266,21.0,24.0,19.0,26.0,0.0,0.0,100983524.46170911,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.006243923570943959,5574912.183950529,233073986.64342235,126707219.0608924,91833660.00000002,14533107.582529929,0.0,44874546.48523076,10338273.984518547,13409319.459375864,99749487.48938471,0.0,67937280.53277494,0.0,39677176.06220074,0.0 
 01/03  19:00:00,14892145.573030508,21.0,24.0,19.0,26.0,0.0,0.0,100989708.81560107,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.00858640097498022,5581096.535500006,235594242.38038854,125073752.89091867,91833660.00000002,18686829.489469839,0.0,46430370.68843629,14215137.358414403,13445981.63413921,98471332.5820052,0.0,66821177.41739602,0.0,39515124.27020027,0.0 
 01/03  20:00:00,16555200.750032515,21.0,24.0,19.0,26.0,0.0,0.0,100994910.40383768,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.009367767490344827,5586298.122955257,237618155.8416586,125018886.74318892,91833660.00000002,20765609.098469635,0.0,46635018.13907561,15507419.380357637,13476656.045450328,98428668.61472127,0.0,66773248.33230163,0.0,39520389.38801082,0.0 
 01/03  21:00:00,13229498.963118818,21.0,24.0,19.0,26.0,0.0,0.0,82982718.38399899,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.007803701324389434,5574106.104680642,228357029.04270966,130718768.46304694,81029700.0,16608560.579662709,0.0,41665750.88555567,12922854.23348676,13405207.761655594,102918010.81454529,0.0,69525212.19873446,0.0,41257767.721402268,0.0 
 01/03  22:00:00,14893936.90541948,21.0,24.0,19.0,26.0,0.0,0.0,82859526.1002855,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.008586255584385259,5450913.820184596,227506699.60350088,133189910.99094323,75627720.0,18689068.612557655,0.0,39676118.05282171,14215138.975993095,12868090.731401993,104863900.84570393,0.0,70735147.85391233,0.0,41993722.09738319,0.0 
 01/03  23:00:00,11571421.314058228,21.0,24.0,19.0,26.0,0.0,0.0,82855095.96155343,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.0070286085610555579,5446483.683010165,218341931.38121728,138982168.61843894,64823759.99999999,14536002.76277837,0.0,35114474.46044685,11630559.277137496,12842087.04919645,109420054.49264023,0.0,73763593.60126102,0.0,43521429.99697007,0.0 
 01/03  24:00:00,8252322.116424139,21.0,24.0,19.0,26.0,0.0,0.0,87170859.34300336,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.0038999110435402174,9762247.067588794,169344381.04937429,148153213.72507764,10803960.0,10387207.324296648,0.0,27823451.726323394,6461427.113188676,16484131.41338774,116677601.21216026,0.0,76855878.86710784,0.0,47686691.450644377,0.0 
 01/04  01:00:00,4948314.626905045,21.0,24.0,19.0,26.0,0.0,0.0,49437182.36578441,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0031259231215632367,5709591.671303019,188494522.58703096,171433286.42327247,10803960.0,6257276.16375848,1569029.3203618078,10987724.287117219,5178167.567611678,15067055.584907188,135052250.77624209,0.0,86582814.05159703,0.0,56334405.83023642,0.0 
 01/04  02:00:00,1647658.9186531897,15.600000000000002,30.0,15.600000000000002,30.0,0.0,0.0,34132344.2911434,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,4800937.097757004,12935494.650472258,0.0,10803960.0,2131534.650472258,0.0,0.0,0.0,12076638.153197186,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  03:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,34221324.969748098,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,4889917.7763616959,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,12597333.200594802,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  04:00:00,1647586.6578912503,15.6,30.0,15.6,30.0,0.0,0.0,34270903.906295958,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,4939496.712909557,12935404.32623015,0.0,10803960.0,2131444.326230148,0.0,0.0,0.0,12886744.541678716,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  05:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,34814705.93236321,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,5483298.738976813,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,15254539.805411965,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  06:00:00,1647603.6741084224,21.0,24.0,19.0,26.0,0.0,0.0,49272269.928601708,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0,5544679.237246242,204897700.43586529,186560294.83976645,16205939.999999999,2131465.5960988628,5337389.124418313,6105143.2238979269,0.0,14460775.928028074,147016904.89217536,0.0,91923966.12481109,0.0,62957907.8729561,0.0 
 01/04  07:00:00,3298826.304806674,21.0,24.0,19.0,26.0,0.0,0.0,101387816.32728207,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.002342985263894642,5979204.053424447,210404723.21292532,157591448.41064609,48617819.99999999,4195454.802279234,0.0,21626328.68526258,3883631.2466001247,15400468.619356245,124141673.46095892,0.0,80229983.35369557,0.0,51776659.212853688,0.0 
 01/04  08:00:00,16557668.384592049,21.0,24.0,19.0,26.0,0.0,0.0,94407117.6407549,0.0,0.0,13362043.1603184,2276100.0,65077200.0,7864969.111196254,0.009368709203464762,5826805.3598715369,236694587.45252384,140298173.8692603,75627720.0,20768693.5832635,0.0,34064644.67203304,15534537.315563376,14921525.488186224,110501392.39382383,0.0,72650779.28072846,0.0,45715582.21868615,0.0 
 01/04  09:00:00,14893799.79274971,21.0,24.0,19.0,26.0,0.0,0.0,74129700.44421284,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.00858967532644024,5825488.1641085059,214166042.45938284,141457345.23441709,54019800.0,18688897.224965715,0.0,30656867.27380223,14239991.038336274,14913937.890178625,111419257.39974708,0.0,73020190.64261365,0.0,46264035.86272421,0.0 
 01/04  10:00:00,13228504.277881645,21.0,24.0,19.0,26.0,0.0,0.0,74163730.40053126,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.007025307998290792,5859518.121991292,209801736.25095777,139174619.0042987,54019800.0,16607317.246659087,0.0,28886142.827871209,11650899.37121917,15118750.589034785,109610153.29195789,0.0,72354192.46669823,0.0,45120929.930850949,0.0 
 01/04  11:00:00,11568494.876340403,21.0,24.0,19.0,26.0,0.0,0.0,92145332.89588756,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.006248508806529221,5841120.618124393,261489487.40956987,128113582.62467397,118843560.0,14532344.784895886,0.0,36478539.06819861,10356344.468089413,15003937.92713327,100817910.90328998,0.0,70147310.58045621,0.0,38535569.42842519,0.0 
 01/04  12:00:00,11575513.361318317,21.0,24.0,19.0,26.0,0.0,0.0,96310625.26903205,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.0070257183408858028,10006412.990491692,274232315.1006621,113837737.37566184,145853460.00000004,14541117.725000289,0.0,45914003.1611802,11650892.809892189,17949126.95080514,89594427.17656176,0.0,62456804.15367677,0.0,35002592.128475788,0.0 
 01/04  13:00:00,11569696.01917749,21.0,24.0,19.0,26.0,0.0,0.0,92955771.86438357,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.006246744808221291,6651559.586622162,245116160.8329418,100934794.64792899,129647519.99999999,14533846.185012829,0.0,52968329.46982631,10356355.34770873,18427573.82004395,79488685.85553321,0.0,54008902.56852505,0.0,33344752.392599349,0.0 
 01/04  14:00:00,9912702.01951848,21.0,24.0,19.0,26.0,0.0,0.0,92235358.99701357,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.0054663593710773139,5931146.720032554,226871133.04756613,100966910.14333418,113441580.0,12462642.904231957,0.0,51630298.75424798,9061814.065287166,15535491.745993536,79499241.13969878,0.0,54599249.9427111,0.0,32764960.302579095,0.0 
 01/04  15:00:00,8257218.048168324,21.0,24.0,19.0,26.0,0.0,0.0,74234501.83866214,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004684716720771858,5930289.562462766,202650228.98957683,116629181.86647997,75627720.0,10393327.123096839,0.0,40423322.48786332,7767267.903540337,15536506.29383596,91783899.73958566,0.0,64160442.30927129,0.0,35488426.53590575,0.0 
 01/04  16:00:00,8256938.039053762,21.0,24.0,19.0,26.0,0.0,0.0,74179629.90534595,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004685704613264558,5875417.629145573,206910566.58522735,126291849.46689627,70225740.0,10392977.118331071,0.0,33965844.47436129,7767252.101985963,15210294.431469914,99381511.26300429,0.0,69328822.02893242,0.0,37917658.33966314,0.0 
 01/04  17:00:00,8257728.144381917,21.0,24.0,19.0,26.0,0.0,0.0,80707054.71057299,0.0,0.0,13362043.1603184,6828300.0,47077200.0,7864969.111196254,0.004684526349818383,5574542.434373803,226856775.8390494,135433111.10775883,81029700.0,10393964.731290548,0.0,33735097.902001608,7767265.182437592,13406993.42329224,106598762.79503036,0.0,73063375.4748285,0.0,41400356.42579331,0.0 
 01/04  18:00:00,11569630.869114353,21.0,24.0,19.0,26.0,0.0,0.0,100982440.83642569,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.00624568294434419,5573828.558665351,239627462.68922843,133260037.94025249,91833660.00000002,14533764.74897592,0.0,44237081.986976679,10356338.221432699,13402981.333281797,104914650.2244132,0.0,70943882.90269935,0.0,41835736.427304659,0.0 
 01/04  19:00:00,14892582.256989934,21.0,24.0,19.0,26.0,0.0,0.0,100983985.18044767,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.008588987485273068,5575372.900344033,251637917.8888519,141116882.5547685,91833660.00000002,18687375.334083406,0.0,45549158.369607608,14239989.364138887,13412745.700917298,111122475.68744342,0.0,73972241.81741998,0.0,45015202.97561447,0.0 
 01/04  20:00:00,16557754.898911395,21.0,24.0,19.0,26.0,0.0,0.0,101494311.7252453,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.009370531534350267,6085699.44436013,257210442.2842893,144607980.56017433,91833660.00000002,20768801.724115008,0.0,45627751.14045803,15534536.194246557,15586496.74323377,113877185.94029409,0.0,75460799.72490418,0.0,46281355.320981178,0.0 
 01/04  21:00:00,13232145.35840111,21.0,24.0,19.0,26.0,0.0,0.0,83444285.3415775,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.007807979807719901,6035673.06225487,245219132.11835996,147577563.60723097,81029700.0,16611868.511129003,0.0,40382986.6848577,12945449.047473865,15346405.99252233,116217361.69706039,0.0,76844936.27918726,0.0,47237394.52346404,0.0 
 01/04  22:00:00,14893966.903000979,21.0,24.0,19.0,26.0,0.0,0.0,83211305.20217943,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.008589455312926679,5802692.922075319,245764226.702155,151447400.59333045,75627720.0,18689106.10882452,0.0,38290360.06644085,14239993.229109778,14340519.663960029,119267368.65660668,0.0,78633578.82318586,0.0,48498758.93901248,0.0 
 01/04  23:00:00,13226986.362040628,21.0,24.0,19.0,26.0,0.0,0.0,82831307.55543024,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.007027849139562502,5422695.276887731,246536279.0728671,165107099.18508227,64823759.99999999,16605419.887784819,0.0,33509491.415784085,11650900.456307803,12702440.900265683,130031132.84537927,0.0,85029371.52371156,0.0,52866730.42725925,0.0 
 01/04  24:00:00,6603538.296387874,21.0,24.0,19.0,26.0,0.0,0.0,87139522.07380018,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.0039045897205081906,9730909.798380925,203007044.42524503,183876817.8515246,10803960.0,8326266.57372043,0.0,25888479.323945315,6472716.266879264,16296107.798140534,144861837.1081868,0.0,92247127.66721733,0.0,60479678.54656076,0.0 
 01/05  01:00:00,6598960.766024665,21.0,24.0,19.0,26.0,0.0,0.0,49411639.47689842,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0031240149490958455,5684048.782418941,230637843.48306424,211513338.7139539,10803960.0,8320544.769110333,3240781.429077026,10002188.12157895,5187033.917527546,14923355.070077224,166675228.79460574,0.0,103784302.8046737,0.0,70755895.09552287,0.0 
 01/05  02:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,34087254.37394369,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,4755847.180557288,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,11811582.74520279,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  03:00:00,1647644.8736357068,15.6,30.0,15.6,30.0,0.0,0.0,34166583.50827659,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,4835176.314890191,12935477.094532833,0.0,10803960.0,2131517.0945328318,0.0,0.0,0.0,12274079.79000453,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  04:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,34213659.55982994,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,4882252.366443543,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,12548363.83710175,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  05:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,34749181.25332949,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,5417774.059943094,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,14866815.061853067,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  06:00:00,1647661.7889283463,21.0,24.0,19.0,26.0,0.0,0.0,49235962.702291268,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0,5508372.0109358,298891169.8959229,280553691.6576746,16205939.999999999,2131538.238248268,9967840.42651186,4233861.310655263,0.0,14250583.943408966,221173260.04243873,0.0,132420095.98327434,0.0,96618133.16475557,0.0 
 01/05  07:00:00,4948770.61944749,21.0,24.0,19.0,26.0,0.0,0.0,101348106.93482198,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.0023451346033211849,5939494.6609621909,318466270.99477306,263590604.85112924,48617819.99999999,6257846.143643813,0.0,15703022.369402653,3890273.890885991,15171220.670781393,207771214.52707679,0.0,125851562.71817342,0.0,89784620.91449514,0.0 
 01/05  08:00:00,16555461.01947116,21.0,24.0,19.0,26.0,0.0,0.0,94334650.51678598,0.0,0.0,13362043.1603184,2276100.0,65077200.0,7864969.111196254,0.00937405921615865,5754338.23589727,339671285.8601255,243277631.43101777,75627720.0,20765934.42910772,0.0,28702751.98433772,15561064.221840796,14506787.759788063,191759720.1182118,0.0,116535073.95642969,0.0,83089615.26737282,0.0 
 01/05  09:00:00,14892741.78426173,21.0,24.0,19.0,26.0,0.0,0.0,74059575.69396568,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.008590317168598094,5755363.413860709,314310457.28739616,241603082.54799883,54019800.0,18687574.739397363,0.0,27306345.51266162,14264337.747336194,14511431.035255434,190459902.0170322,0.0,114982054.75224376,0.0,83342816.37037882,0.0 
 01/05  10:00:00,11575856.219382154,21.0,24.0,19.0,26.0,0.0,0.0,74096498.0472067,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.007029766829104462,5792285.768662267,298807739.872286,230246393.58282093,54019800.0,14541546.289465104,0.0,27145406.105515124,11670816.453548719,14732351.412437853,181503029.91805388,0.0,109971370.89884874,0.0,79396628.124796,0.0 
 01/05  11:00:00,11571164.178104803,21.0,24.0,19.0,26.0,0.0,0.0,92078195.01603085,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.006249458773421526,5773982.738266746,333663184.21424719,200283942.86532457,118843560.0,14535681.348922646,0.0,35886542.538852069,10374054.577682708,14617417.832655294,157803260.45011745,0.0,99433917.76248192,0.0,66234311.79322657,0.0 
 01/05  12:00:00,11575005.875513215,21.0,24.0,19.0,26.0,0.0,0.0,96247075.65000509,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.0070319792561603579,9942863.371458458,330316374.8014031,169922431.42164765,145853460.00000004,14540483.379755412,0.0,47829110.84355095,11670797.56486705,17567829.236605735,133884923.89714861,0.0,84969886.28554727,0.0,56780006.71719238,0.0 
 01/05  13:00:00,11568537.634760851,21.0,24.0,19.0,26.0,0.0,0.0,92877569.43489242,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.006246153124387827,6573357.15713162,293849355.8548611,149669437.6229517,129647519.99999999,14532398.231909411,0.0,55685777.59314273,10374015.811221797,17972128.38301585,117986152.0879066,0.0,73128580.32667083,0.0,52722540.86682646,0.0 
 01/05  14:00:00,9911681.539535914,21.0,24.0,19.0,26.0,0.0,0.0,92156014.42890716,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005466955640292348,5851802.151925562,267580012.71406,141677065.3856529,113441580.0,12461367.328407122,0.0,54656800.81344016,9077291.438314602,15077184.592700784,111667623.38341995,0.0,70189185.99792907,0.0,49343406.49108202,0.0 
 01/05  15:00:00,8257164.245194309,21.0,24.0,19.0,26.0,0.0,0.0,74164287.74985005,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004687466886008955,5860075.473647937,229140820.5406906,143119840.67003788,75627720.0,10393259.870652764,0.0,43115158.68727335,7780548.493390306,15131714.88738114,112746275.01455122,0.0,73136361.25661928,0.0,47474882.86352275,0.0 
 01/05  16:00:00,8256934.744050335,21.0,24.0,19.0,26.0,0.0,0.0,74115349.82902853,0.0,0.0,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004687289615620693,5811137.552826593,224660668.57860977,144041955.57895503,70225740.0,10392972.999654774,0.0,35651410.285873789,7780539.288137898,14840123.671550772,113428264.03968014,0.0,75308774.43480753,0.0,45984458.71046388,0.0 
 01/05  17:00:00,9908991.539190438,21.0,24.0,19.0,26.0,0.0,0.0,80655081.6242333,0.0,0.0,13362043.1603184,6828300.0,47077200.0,7864969.111196254,0.004685415299814682,5522569.348033239,243289716.13213469,149802011.24049074,81029700.0,12458004.891643923,0.0,34212130.663989219,7780545.291924108,13107695.93079761,117960047.03847014,0.0,78282974.12191199,0.0,47542042.02214937,0.0 
 01/05  18:00:00,9916562.139619887,21.0,24.0,19.0,26.0,0.0,0.0,100946772.8862999,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.006250311943150607,5538160.608534936,248023870.2528851,143722742.2898901,91833660.00000002,12467467.962994928,0.0,44249348.35945167,10374022.278752242,13197447.390053647,113183229.82512123,0.0,74905654.18378009,0.0,46142544.746932048,0.0 
 01/05  19:00:00,14893742.204640519,21.0,24.0,19.0,26.0,0.0,0.0,100951794.58933179,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.00859226113854205,5543182.309224868,257816683.27929355,147294198.03810127,91833660.00000002,18688825.241192257,0.0,45544074.57807279,14264342.612062056,13226713.469045245,116000296.33506537,0.0,76469479.6401471,0.0,47395785.80050974,0.0 
 01/05  20:00:00,16557514.94760878,21.0,24.0,19.0,26.0,0.0,0.0,101464263.39518142,0.0,0.0,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.009371235402230349,6055651.114295539,268052220.9708345,155450059.1801684,91833660.00000002,20768501.790666064,0.0,45251670.39702862,15561100.596604811,15412709.159029117,122431996.00706432,0.0,80096060.06468314,0.0,50200905.04797217,0.0 
 01/05  21:00:00,14889013.01710274,21.0,24.0,19.0,26.0,0.0,0.0,83415888.198636,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.007812271496364223,6007275.91930908,272050052.77363148,172337438.90492798,81029700.0,18682913.868703467,0.0,38976768.03860969,12967584.923526019,15182598.648294392,135760702.9853507,0.0,87162735.32401234,0.0,56462936.76692952,0.0 
 01/05  22:00:00,14892581.133267396,21.0,24.0,19.0,26.0,0.0,0.0,83180683.54748513,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.008591269890272979,5772071.267379209,278962667.0814668,184647573.15200997,75627720.0,18687373.92945683,0.0,36509264.575077358,14264339.473818077,14160761.407325378,145470288.87002994,0.0,92565074.33047888,0.0,60770183.64514217,0.0 
 01/05  23:00:00,11574055.478000198,21.0,24.0,19.0,26.0,0.0,0.0,82802585.12295436,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.00702838802211162,5393972.844411308,273480858.86880668,194117803.4634479,64823759.99999999,14539295.405358755,0.0,31745643.959160799,11670794.687138029,12533848.553181027,152928304.43503774,0.0,97173653.01203916,0.0,63619620.52858933,0.0 
