Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),DINING:Zone Thermostat Heating Setpoint Temperature [C](Hourly),DINING:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly) 
 09/23  20:00:00,11566412.972013738,21.0,24.0,19.0,26.0,101610154.72540343,0.0,2909187.9440349999,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007354662194611061,7579308.140994875,95559442.4537634,0.0,81029700.0,14529742.453763398,0.0,35877940.82121155,9809702.988241952,19019253.691913826,0.0,13181501.2273825,5902248.002380322,13181501.227382524,3419968.9806404507,0.0 
 09/23  21:00:00,11571059.859591818,21.0,24.0,19.0,26.0,98725189.28339261,0.0,520409.7458501468,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.008091752801153287,7083120.896431811,90351146.20505773,187875.2518072328,75627720.0,14535550.95325049,0.0,38423087.0070802,10790675.624992142,17653669.980259614,146542.6964096416,2401105.390911211,6048790.698789956,2401105.390911199,3419968.980640473,0.0 
 09/23  22:00:00,8257090.697148463,21.0,24.0,19.0,26.0,97585463.2920407,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.005884067956240346,6463804.653137735,75657591.43700752,440663.49967128058,64823759.99999999,10393167.937336239,0.0,41881265.72601059,7847815.272533866,15530925.81259426,343717.52974359886,0.0,6245965.532123902,0.0,3419968.9806404698,0.0 
 09/23  23:00:00,6600319.222963333,21.0,24.0,19.0,26.0,101668374.34758778,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.004412720647853764,10546715.71015616,19368344.322140039,242141.51400919463,10803960.0,8322242.808130841,0.0,38270317.125922057,5885866.871085495,18768298.859339417,188870.38092717183,0.0,6091118.383307507,0.0,3419968.9806404479,0.0 
 09/23  24:00:00,4948470.051142746,21.0,24.0,19.0,26.0,58742361.60515307,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0029433460077698139,6648423.791387273,26988345.490442244,9926915.050065317,10803960.0,6257470.440376925,0.0,23889748.985068155,3923885.0259070668,16957557.217364808,7742993.739050946,0.0,13645241.74143133,0.0,3419968.980640471,0.0 
 09/24  01:00:00,0.0,15.6,30.0,15.6,30.0,38283539.081945259,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5607498.807879765,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,13778207.662468482,0.0,0.0,0.0,0.0,0.0,0.0 
 09/24  02:00:00,1647582.4684685204,15.6,30.0,15.6,30.0,38266715.47439743,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5590675.200331945,12935399.089550894,0.0,10803960.0,2131439.0895508939,0.0,0.0,0.0,13823773.84573302,0.0,0.0,0.0,0.0,0.0,0.0 
 09/24  03:00:00,0.0,15.6,30.0,15.6,30.0,38194312.083887998,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5518271.8098225039,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,13631396.667054965,0.0,0.0,0.0,0.0,0.0,0.0 
 09/24  04:00:00,1647599.4964571472,15.6,30.0,15.6,30.0,38638862.71677816,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5962822.442712667,12935420.374133647,0.0,10803960.0,2131460.374133648,0.0,0.0,0.0,15601345.917688983,0.0,0.0,0.0,0.0,0.0,0.0 
 09/24  05:00:00,0.0,21.0,24.0,19.0,26.0,58175058.07522115,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0,6081120.264398703,62536283.88051918,46258343.88051918,16205939.999999999,72000.0,0.0,17239906.094878548,0.0,15365728.919704602,36081508.226804967,0.0,34856633.75402881,0.0,10547091.455797287,0.0 
 09/24  06:00:00,3297399.0139149709,21.0,24.0,19.0,26.0,110319192.58172569,0.0,0.0,24055441.644392939,5333400.0,65077200.0,9322216.98862597,0.00221021517088903,6530933.946496576,80601448.41404179,27789957.69159515,48617819.99999999,4193670.722446638,0.0,35669023.329563219,2949468.960016446,16574694.852326295,21676166.999444218,0.0,27428478.874639878,0.0,3569905.1078250755,0.0 
 09/24  07:00:00,3298055.9198959765,21.0,24.0,19.0,26.0,104997655.54873798,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.00220894354752575,6542796.913510136,86678624.78809828,6856412.948723442,75627720.0,4194491.839374824,0.0,40704492.58593441,2949476.3590425916,16413000.484926124,5348002.100004286,0.0,11250250.102384659,0.0,3419968.980640457,0.0 
 09/24  08:00:00,4947532.793977917,21.0,24.0,19.0,26.0,87416414.92697233,0.0,119468.51748895284,24055441.644392939,0.0,47077200.0,9322216.98862597,0.002208077639906554,6842087.774256417,60276098.89110449,0.0,54019800.0,6256298.891104491,0.0,30440243.709747904,2949466.673795403,17148141.800555044,0.0,570167.9927066672,5902248.002380316,570167.9927066788,3419968.9806404507,0.0 
 09/24  09:00:00,3298152.9792496778,21.0,24.0,19.0,26.0,87499752.23836807,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.002206959973551063,7044893.603142211,58214413.161269698,0.0,54019800.0,4194613.161269688,0.0,25948245.942484984,2949470.9017664275,17872589.60560833,0.0,0.0,5902248.00238031,0.0,3419968.9806404479,0.0 
 09/24  10:00:00,9914436.08742969,21.0,24.0,19.0,26.0,106429869.51038996,0.0,839348.6093744922,24055441.644392939,0.0,65077200.0,9322216.98862597,0.007361923948339021,7135662.26063464,131308370.44807795,0.0,118843560.0,12464810.448077942,0.0,28656775.052627375,9831580.527942654,18046508.620062695,0.0,3868945.200514511,5902248.002380316,3868945.200514517,3419968.9806404605,0.0 
 09/24  11:00:00,11567335.575676788,21.0,24.0,19.0,26.0,112299551.29597351,0.0,2714871.1184444699,24055441.644392939,0.0,65077200.0,9322216.98862597,0.007357556944582915,11129821.5371526,160384355.6865055,0.0,145853460.00000004,14530895.686505435,0.0,35720585.915800709,9831543.07275862,20956520.89087812,0.0,12364715.174188998,5902248.002380322,12364715.174188998,3419968.9806404605,0.0 
 09/24  12:00:00,8256855.453542511,21.0,24.0,19.0,26.0,110027714.2513894,0.0,3412639.149932221,24055441.644392939,0.0,65077200.0,9322216.98862597,0.0058873442274928089,8160216.462550947,140040393.88839669,0.0,129647519.99999999,10392873.888396694,0.0,41534973.57319638,7865277.345926134,21630122.960365524,0.0,15686944.2471416,5902248.002380322,15686944.2471416,3419968.980640454,0.0 
 09/24  13:00:00,8256570.673745023,21.0,24.0,19.0,26.0,110005543.4025325,0.0,4230904.5365043529,24055441.644392939,0.0,65077200.0,9322216.98862597,0.00588858135783536,7319780.227120692,123834097.92039019,0.0,113441580.0,10392517.920390182,0.0,40415733.021951299,7865280.906854688,18797332.153947846,0.0,19271770.581434248,5902248.002380322,19271770.581434248,3419968.9806404479,0.0 
 09/24  14:00:00,6602073.229718641,21.0,24.0,19.0,26.0,90990330.98006322,0.0,3206838.9522195428,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004416577890352944,7328633.390408205,83952155.27506003,0.0,75627720.0,8324435.275060023,0.0,35012922.05671733,5898958.220120454,18892710.07390727,0.0,14467148.185591456,5902248.002380322,14467148.185591475,3419968.9806404637,0.0 
 09/24  15:00:00,6602218.567393453,21.0,24.0,19.0,26.0,90260078.22549372,0.0,2583998.5129557976,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004416384290230243,7221221.075102635,78550356.94371359,0.0,70225740.0,8324616.943713594,0.0,34378426.8096064,5898961.305008825,18394083.77816674,0.0,11548786.416396287,5902248.00238031,11548786.416396276,3419968.9806404665,0.0 
 09/24  16:00:00,6602365.247467524,21.0,24.0,19.0,26.0,89177449.72411309,0.0,1855036.2245860398,24055441.644392939,0.0,47077200.0,9322216.98862597,0.0044164223459216959,6867554.862091741,89354500.29033447,0.0,81029700.0,8324800.290334465,0.0,34990375.830644678,5898961.304863565,16485541.157093272,0.0,8197646.592620529,5902248.002380322,8197646.592620529,3419968.9806404605,0.0 
 09/24  17:00:00,9908413.41233306,21.0,24.0,19.0,26.0,106463487.28746097,0.0,1212938.296317615,24055441.644392939,0.0,65077200.0,9322216.98862597,0.00589065735371074,6795690.352233807,104290942.24675569,0.0,91833660.00000002,12457282.246755677,0.0,39460272.111019719,7865277.40099711,16387266.572846832,0.0,5342034.9618674679,5902248.002380311,5342034.961867456,3419968.9806404605,0.0 
 09/24  18:00:00,9913974.71782298,21.0,24.0,19.0,26.0,110664402.5466234,0.0,213845.4403029421,24055441.644392939,5333400.0,65077200.0,9322216.98862597,0.007355005259972294,6662298.465946556,104589834.08898297,291940.3419933999,91833660.00000002,12464233.746989549,0.0,46462284.94056985,9831489.539442219,16232390.405295292,227713.46675485193,948208.3979386196,6129961.469135173,948208.3979386196,3419968.9806404609,0.0 
 09/24  19:00:00,9913232.892236283,21.0,24.0,19.0,26.0,116178047.8683179,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.007362651476232304,7056389.227936368,104794713.5128966,497747.03033239828,91833660.00000002,12463306.482564176,0.0,52311043.66003605,9831530.669717005,18092457.206870364,388242.68365927066,0.0,6290490.686039565,0.0,3419968.980640457,0.0 
 09/24  20:00:00,9908180.427159779,21.0,24.0,19.0,26.0,98013002.82035347,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.005889755652855962,6891344.181444806,93687400.39575154,200709.3749480115,81029700.0,12456991.020803517,0.0,52270497.37556001,7865275.935775526,17527644.68770893,156553.31245944897,0.0,6058801.314839761,0.0,3419968.980640457,0.0 
 09/24  21:00:00,9915577.046622402,21.0,24.0,19.0,26.0,97626416.30364333,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007355908868249307,6504757.663268528,91506076.73388143,3412120.113817555,75627720.0,12466236.620063879,0.0,53278321.20125076,9831589.8185639,16102636.342661065,2661453.6887776928,0.0,8563701.691158023,0.0,3419968.9806404605,0.0 
 09/24  22:00:00,8256248.064495305,21.0,24.0,19.0,26.0,97164936.65671814,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.005888102806623937,6043278.017811142,86822962.25144531,11607087.584981552,64823759.99999999,10392114.666463757,0.0,49124688.785866949,7865279.888148611,14198534.208789679,9053528.316285612,0.0,14955776.318666,0.0,3419968.980640457,0.0 
 09/24  23:00:00,4947885.103667026,21.0,24.0,19.0,26.0,101249341.63245842,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.0029442950035663687,10127682.996495236,36264539.32358825,19203840.05371106,10803960.0,6256739.269877187,0.0,43730421.576036009,3932623.9673370278,17636493.170474285,14978995.241894629,0.0,20881243.24427504,0.0,3419968.980640463,0.0 
 09/24  24:00:00,4948472.083462008,21.0,24.0,19.0,26.0,58272390.65062386,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.003683943076174294,6178452.836117465,77681148.99038419,60619716.00965628,10803960.0,6257472.980727902,466092.3222624471,16248190.556777956,4915792.442883836,15981891.655491976,47283378.4875319,0.0,41812059.90119287,0.0,14793535.569359299,0.0 
 09/25  01:00:00,1647649.8904074187,15.6,30.0,15.6,30.0,37902883.68994122,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5226843.415875737,12935483.36537873,0.0,10803960.0,2131523.365378731,0.0,0.0,0.0,12803199.989119055,0.0,0.0,0.0,0.0,0.0,0.0 
 09/25  02:00:00,0.0,15.6,30.0,15.6,30.0,37900581.33031894,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5224541.056253454,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,12788140.152209636,0.0,0.0,0.0,0.0,0.0,0.0 
 09/25  03:00:00,1647617.3214983957,15.6,30.0,15.6,30.0,37865571.2528074,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5189530.978741912,12935442.655013314,0.0,10803960.0,2131482.6550133146,0.0,0.0,0.0,12655095.671867239,0.0,0.0,0.0,0.0,0.0,0.0 
 09/25  04:00:00,0.0,15.6,30.0,15.6,30.0,38319028.394747007,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5642988.120681519,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,14673120.770342187,0.0,0.0,0.0,0.0,0.0,0.0 
 09/25  05:00:00,1647634.2901710263,21.0,24.0,19.0,26.0,57948487.838508609,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0,5854550.027686164,111420172.24999824,93082728.38454578,16205939.999999999,2131503.8654524774,3759945.1838710287,8445842.01378612,0.0,14843317.376811576,72604528.13994569,0.0,53464523.10461089,0.0,28462222.018356686,0.0 
 09/25  06:00:00,3298070.354415022,21.0,24.0,19.0,26.0,112802465.95070082,0.0,0.0,24055441.644392939,8000100.0,65077200.0,9322216.98862597,0.002208892051206719,6347507.315473036,118916782.99587593,66104453.11369394,48617819.99999999,4194509.882181987,0.0,27631408.382013725,2956162.805448912,16188786.696462777,51561473.42868127,0.0,43085297.36369687,0.0,17798393.04800539,0.0 
 09/25  07:00:00,13225268.921547283,21.0,24.0,19.0,26.0,104679182.09831785,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.008840463625309152,6224323.456458487,131813472.81224166,39582479.68442406,75627720.0,16603273.127817616,0.0,42927223.19196618,11824665.965167351,15704135.344919317,30874334.153850765,0.0,31241008.681334799,0.0,8955542.455536578,0.0 
 09/25  08:00:00,11570152.952164146,21.0,24.0,19.0,26.0,86824938.38281159,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.00809964812446935,6370079.741693055,85905010.804929,17350793.464497836,54019800.0,14534417.340431169,0.0,40986799.17157921,10839220.043318235,15874440.668866706,13533618.902308314,0.0,19106007.896111687,0.0,3749827.9892173369,0.0 
 09/25  09:00:00,8259372.34403912,21.0,24.0,19.0,26.0,87208674.28095417,0.0,76663.21025312632,24055441.644392939,0.0,47077200.0,9322216.98862597,0.0066269168098553429,6677152.431055223,65521735.288886029,1105915.3469399382,54019800.0,10396019.941946082,0.0,33785248.79100465,8868475.17813116,16582281.138761577,862613.9706131518,344741.68292259806,6764861.972993465,344741.68292259806,3419968.9806404539,0.0 
 09/25  10:00:00,9908737.583777454,21.0,24.0,19.0,26.0,105392936.94265458,0.0,49602.84763019584,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005891061104781834,6888475.456114437,131301247.45338848,0.0,118843560.0,12457687.453388473,0.0,30958290.355798298,7883099.688280694,17195564.02628185,0.0,223261.66118073744,5902248.0023803389,223261.66118073744,3419968.9806404698,0.0 
 09/25  11:00:00,8259132.175148161,21.0,24.0,19.0,26.0,110323672.1852364,0.0,917599.7080753708,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006628358149060069,10951213.837513784,156249179.7365169,0.0,145853460.00000004,10395719.736516854,0.0,36501263.91684004,8868467.094429177,20377692.714545806,0.0,4122948.1809700296,5902248.002380322,4122948.180970047,3419968.9806404507,0.0 
 09/25  12:00:00,9909629.534045257,21.0,24.0,19.0,26.0,109786262.90256095,0.0,3297830.078919812,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005889807335890916,8033574.184732423,142106322.37011198,0.0,129647519.99999999,12458802.370111978,0.0,43192464.63970712,7883110.46654558,21189800.694717215,0.0,14742629.184506135,5902248.002380322,14742629.18450616,3419968.9806404605,0.0 
 09/25  13:00:00,6602482.975127784,21.0,24.0,19.0,26.0,110250865.50059207,0.0,4551329.893717604,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005153798086189145,7244676.968701777,121766527.44712334,0.0,113441580.0,8324947.447123336,0.0,42684101.83588978,6897722.431861329,18476800.159131458,0.0,20055979.00725949,5902248.002380298,20055979.00725948,3419968.9806404605,0.0 
 09/25  14:00:00,6602569.271653496,21.0,24.0,19.0,26.0,91810922.71087435,0.0,4052669.946214401,24055441.644392939,0.0,47077200.0,9322216.98862597,0.0044194323417626369,7303394.127221613,83952775.31573797,0.0,75627720.0,8325055.315737956,0.0,34454641.73832637,5912322.9033980439,18603084.113366266,0.0,17369814.145193649,5902248.002380322,17369814.145193627,3419968.980640473,0.0 
 09/25  15:00:00,6602757.867992392,21.0,24.0,19.0,26.0,91428774.13809899,0.0,3725052.2646914545,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004419046629042452,7248863.235969583,78551031.05669776,0.0,70225740.0,8325291.056697756,0.0,31169142.932750927,5912333.680322653,18220481.226204445,0.0,15537856.077849668,5902248.002380322,15537856.077849668,3419968.9806404539,0.0 
 09/25  16:00:00,6602946.451961276,21.0,24.0,19.0,26.0,91261495.28641197,0.0,3862298.7973901715,24055441.644392939,0.0,47077200.0,9322216.98862597,0.0044191097501229859,6944337.851583795,89355226.78219533,0.0,81029700.0,8325526.782195334,0.0,31795255.671235164,5912333.679833539,16399441.490670598,0.0,15905258.634112459,5902248.002380322,15905258.63411247,3419968.9806404539,0.0 
 09/25  17:00:00,9909340.706237067,21.0,24.0,19.0,26.0,109915514.63263658,0.0,4534297.670588676,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005890014213791437,6926358.323138982,104292101.34218791,0.0,91833660.00000002,12458441.3421879,0.0,40293511.20528306,7883110.296239526,16510826.707081814,0.0,18864554.98368601,5902248.002380322,18864554.98368601,3419968.9806404665,0.0 
 09/25  18:00:00,11570937.468539304,21.0,24.0,19.0,26.0,112100419.17046169,0.0,1553784.0707451825,24055441.644392939,5333400.0,65077200.0,9322216.98862597,0.008099713299287277,6758376.458597888,106369057.9673317,0.0,91833660.00000002,14535397.96733168,0.0,44453476.20443595,10839236.887396098,16345919.588253616,0.0,6623588.942563245,5902248.002380322,6623588.942563245,3419968.9806404539,0.0 
 09/25  19:00:00,11574479.296509147,21.0,24.0,19.0,26.0,116175774.96157937,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.008835966706376349,7054116.319724508,107127917.49260934,754432.3241455979,91833660.00000002,14539825.168463735,0.0,52630313.964111808,11824645.447770367,18057599.75678427,588457.2128335664,0.0,6490705.215213881,0.0,3419968.9806404605,0.0 
 09/25  20:00:00,11568209.880825533,21.0,24.0,19.0,26.0,97967382.84037061,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007364225404421338,6845724.199987486,95731990.58468575,170302.03743799844,81029700.0,14531988.547247755,0.0,53604790.085465747,9853835.981855248,17341693.261463293,132835.5892016388,0.0,6035083.591581954,0.0,3419968.980640457,0.0 
 09/25  21:00:00,11571322.640145027,21.0,24.0,19.0,26.0,97610444.52126339,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.008100173006178696,6488785.880144332,93294221.43335498,3130622.0106326278,75627720.0,14535879.422722344,0.0,53607933.391183178,10839211.233727865,16009324.051263318,2441885.1682934497,0.0,8344133.1706738439,0.0,3419968.9806404605,0.0 
 09/25  22:00:00,9910535.80461813,21.0,24.0,19.0,26.0,97175302.7014533,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.006630570796530339,6053644.061803831,86824715.40490088,9541020.218023003,64823759.99999999,12459935.186877877,0.0,48947809.71494435,8868451.23937355,14176082.419507653,7441995.770057942,0.0,13344243.772438396,0.0,3419968.9806404605,0.0 
 09/25  23:00:00,4949961.517770735,21.0,24.0,19.0,26.0,101235104.87242325,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.0036772674854387446,10113446.235727087,34921102.558451708,17857807.820090783,10803960.0,6259334.7383609269,0.0,43641459.5102627,4926904.1145140179,17533592.056427458,13929090.099670809,0.0,19831338.1020513,0.0,3419968.980640467,0.0 
 09/25  24:00:00,4947969.251811022,21.0,24.0,19.0,26.0,58268070.854709,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.002946293955760876,6174133.04094026,69579633.43848495,52518828.98541944,10803960.0,6256844.45306551,0.0,17396784.11022976,3941543.3310926819,15811197.247387663,40964686.608627159,0.0,38271169.51701258,0.0,12015734.074635566,0.0 
 09/26  01:00:00,0.0,15.6,30.0,15.6,30.0,37897447.35748683,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5221407.083421343,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,12689427.750549615,0.0,0.0,0.0,0.0,0.0,0.0 
 09/26  02:00:00,1647628.0787754502,15.6,30.0,15.6,30.0,37869176.418040249,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5193136.143974751,12935456.101355022,0.0,10803960.0,2131496.101355022,0.0,0.0,0.0,12678297.873138253,0.0,0.0,0.0,0.0,0.0,0.0 
 09/26  03:00:00,0.0,15.6,30.0,15.6,30.0,37824166.88882728,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5148126.614761798,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,12518428.86623916,0.0,0.0,0.0,0.0,0.0,0.0 
 09/26  04:00:00,1647645.0395952096,15.6,30.0,15.6,30.0,40177274.45311886,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,7501234.179053375,12935477.301978283,0.0,10803960.0,2131517.3019782819,0.0,0.0,0.0,22493032.350030215,0.0,0.0,0.0,0.0,0.0,0.0 
 09/26  05:00:00,0.0,21.0,24.0,19.0,26.0,59798948.81132517,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0,7705011.00050273,97861284.73068778,81583344.73068778,16205939.999999999,72000.0,2728875.4577374209,8901523.82002869,0.0,22549484.033147828,63635008.88993648,0.0,48492829.70088759,0.0,24464396.172069778,0.0 
 09/26  06:00:00,3297509.8714209955,21.0,24.0,19.0,26.0,113648219.97068057,0.0,0.0,24055441.644392939,8000100.0,65077200.0,9322216.98862597,0.0022124208304537317,7193261.335449245,104518885.6703585,51707256.37865318,48617819.99999999,4193809.2917053226,0.0,29306879.47251521,2962981.4080264496,19554955.05064964,40331659.97534948,0.0,36889693.94592637,0.0,12764183.012444063,0.0 
 09/26  07:00:00,13229248.1191567,21.0,24.0,19.0,26.0,104748507.4751083,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.008839497284366064,6293648.833249895,112475773.44480396,20239806.414156766,75627720.0,16608247.0306472,0.0,43236683.56851345,11851936.225487829,15614525.334574912,15787049.003042277,0.0,20850494.661142027,0.0,4258771.324920869,0.0 
 09/26  08:00:00,11571056.169237318,21.0,24.0,19.0,26.0,87087622.01717894,0.0,70718.84510109527,24055441.644392939,0.0,47077200.0,9322216.98862597,0.008104721357080116,6562044.530954231,71257252.20658456,2701905.8661898549,54019800.0,14535546.340394712,0.0,36011063.15775,10864274.652231612,16115749.347017594,2107486.5756280866,310372.80367526758,8009734.578008296,310372.8036752618,3419968.9806404605,0.0 
 09/26  09:00:00,9911970.407269014,21.0,24.0,19.0,26.0,87559168.81347665,0.0,194669.77399150717,24055441.644392939,0.0,47077200.0,9322216.98862597,0.00663201430960642,6909640.399834236,66481528.406236398,0.0,54019800.0,12461728.406236392,0.0,25276618.96271825,8888943.549918235,17078995.16043666,0.0,845957.3905334595,5902248.002380328,845957.390533471,3419968.980640454,0.0 
 09/26  10:00:00,8258000.707326583,21.0,24.0,19.0,26.0,108474617.12685567,0.0,2818995.1377719126,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005894880541535194,7200763.350169997,129237865.4285202,0.0,118843560.0,10394305.428520186,0.0,24158351.307599985,7901287.530572602,17817359.32753125,0.0,12052752.7533391,5902248.002380326,12052752.753339112,3419968.980640462,0.0 
 09/26  11:00:00,9913298.947412137,21.0,24.0,19.0,26.0,116867850.14131905,0.0,7032848.122181253,24055441.644392939,0.0,65077200.0,9322216.98862597,0.0066310663960747469,11380143.379487845,158316849.04997058,0.0,145853460.00000004,12463389.04997056,0.0,30459723.498350547,8888962.613293726,21197834.088405689,0.0,29572112.34973599,5902248.002380322,29290818.48621228,3419968.980640457,281293.86352372358 
 09/26  12:00:00,8257486.644294714,21.0,24.0,19.0,26.0,119505164.46053143,0.0,12422390.963638658,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005893567732329819,8627914.857980323,140041182.86189754,0.0,129647519.99999999,10393662.861897523,0.0,40557974.46623899,7901305.257065307,22041216.776086946,0.0,50757895.62185556,5902248.002380334,43979842.765961747,3419968.9806404605,6778052.855893843 
 09/26  13:00:00,8254810.580334794,21.0,24.0,19.0,26.0,122025724.31639074,0.0,15889380.211511765,24055441.644392939,0.0,65077200.0,9322216.98862597,0.0051596746742395408,7681485.466700416,123831897.84528642,0.0,113441580.0,10390317.845286413,0.0,43979627.45729538,6913642.847417418,19083624.413449836,0.0,63799701.64708554,5902248.002380334,50027109.62530331,3419968.9806404665,13772592.021782244 
 09/26  14:00:00,6599518.1316692749,21.0,24.0,19.0,26.0,104063005.17282553,0.0,15864765.395578597,24055441.644392939,0.0,47077200.0,9322216.98862597,0.00441954301637237,7743381.139808488,83948961.46297401,0.0,75627720.0,8321241.462974009,0.0,35543506.68021412,5925979.849639294,19130351.86398877,0.0,63054297.57177605,5902248.002380322,48534844.48167251,3419968.9806404539,14519453.09010354 
 09/26  15:00:00,6599767.067467556,21.0,24.0,19.0,26.0,104923163.9858836,0.0,16689475.633184595,24055441.644392939,0.0,47077200.0,9322216.98862597,0.0044203252440954579,7778829.715259786,78547292.62682989,0.0,70225740.0,8321552.6268298909,0.0,32978614.938290635,5925980.065152021,19130376.511195754,0.0,65151680.54349044,5902248.002380333,48713357.87795589,3419968.980640454,16438322.665534534 
 09/26  16:00:00,6600013.729314221,21.0,24.0,19.0,26.0,106341865.09420876,0.0,18372256.20922283,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004420433493643484,7514750.247546596,89351560.94830007,0.0,81029700.0,8321860.94830007,0.0,34668410.02605626,5925980.065672756,17389555.44568691,0.0,70082546.38123554,5902248.002380322,51194051.090376179,3419968.9806404605,18888495.290859365 
 09/26  17:00:00,8257595.985710534,21.0,24.0,19.0,26.0,124224916.56226279,0.0,18327098.13087919,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005894445941487166,7442959.792470248,102227459.53607935,0.0,91833660.00000002,10393799.536079336,0.0,43365931.765232417,7901305.401145778,17291634.76141925,0.0,72076698.83808659,5902248.002380322,51903036.239287409,3419968.980640473,20173662.598799178 
