Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/03  05:00:00,529256922.29214987,0.0,0.0,189733389.44400008,78746400.0,189143078.4,51225557.74517864,454226.98227927027,19954269.720691857,345314339.59926,296077806.3837418,17403336.0,31833197.215518174,0.0,164327615.19450397,55695861.55726927,7191685.51621079,66505733.81585543,199930022.01869578,0.0 
 01/03  06:00:00,541623280.9484342,0.0,0.0,189733389.44400008,78746400.0,189143078.4,64635517.27522782,673456.5413301368,18691439.287876145,450640743.927454,433165407.927454,17403336.0,72000.0,0.0,251075947.8795181,61907486.26395155,7191685.517031777,61059106.686469297,301078044.32880368,0.0 
 01/03  07:00:00,750257511.8205094,0.0,0.0,189733389.44400008,78746400.0,191659478.4,254313066.00440527,20290889.6270263,15514288.345077835,9086157071.859148,9068681735.859148,17403336.0,72000.0,0.0,2153461816.0556948,54191196.01631163,7191685.511387594,47063221.36588974,6640047717.050623,0.0 
 01/03  08:00:00,1456970757.5096656,0.0,0.0,963113651.9999994,26248800.0,191659478.4,254313066.00440527,7525502.318006273,14110258.787254913,7451500197.619156,7314802712.326315,17403336.0,119294149.2928406,0.0,1000322869.8625195,69994205.97365995,77506131.58984767,36147672.870889637,5608484073.739946,0.0 
 01/03  09:00:00,1761192217.4158092,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,5025290.529711604,14390693.963011317,6612361891.368128,6349540229.249362,130525020.0,132296642.11876574,0.0,230088807.17842416,229242956.23622949,101505536.80779693,37778164.19127877,4821770272.571686,0.0 
 01/03  10:00:00,1761318805.670231,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,4971036.89217136,14571535.854973579,6587962990.1299099,6281512100.291411,130525020.0,175925869.83849839,0.0,147350964.42221237,290464721.9979261,138901593.95968355,38854570.80223434,4776421354.98861,0.0 
 01/03  11:00:00,1782671703.0267776,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,4662434.619604716,14628629.08408651,6378006057.235601,6037729557.835146,174033360.00000004,166243139.4004547,0.0,99763436.99297697,363207433.92407646,143217475.06788809,39173503.88528174,4599748332.712093,0.0 
 01/03  12:00:00,1786077196.827866,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,4335926.007509271,18360631.497270366,6038054154.964211,5660452011.284601,174033360.00000004,203568783.67961104,0.0,66319812.08437217,502938171.1004039,156162722.40593723,43445451.77208077,4316381264.332269,0.0 
 01/03  13:00:00,1782101648.0611959,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,4058030.9373961586,14662977.80071339,5837186053.586496,5431692157.746274,174033360.00000004,231460535.84022147,0.0,47563743.91494266,549850446.2785331,166231217.5490072,39335711.08802667,4144484721.899724,0.0 
 01/03  14:00:00,1760498688.9637733,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,3934431.555989231,14788024.484697674,5713967437.103734,5425415167.6488909,87016680.00000002,201535589.45484466,0.0,34619880.946893777,500334515.54110327,171984553.7421756,40117909.43798831,4141729864.051942,0.0 
 01/03  15:00:00,1760419888.2733284,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,3869447.8641649347,14774207.486077238,5682349512.127752,5395998577.746271,87016680.00000002,199334254.38148127,0.0,28951956.0175869,518985206.2944897,140340553.4322027,40057059.82080838,4120512236.485552,0.0 
 01/03  16:00:00,1732090040.0056709,0.0,0.0,963113651.9999994,0.0,496207971.0593406,254313066.00440527,3863578.4967800804,14591772.445145179,5416018675.368621,5198935519.651097,17403336.0,199679819.71752364,0.0,34308918.72788186,678272775.4230437,146094460.00605289,38979391.19873007,3968352655.590111,0.0 
 01/03  17:00:00,1766602303.0288244,0.0,0.0,963113651.9999994,52497600.0,478868630.4,254313066.00440527,4085751.8104464046,13723602.813972967,5091521730.387353,4942147216.228072,17403336.0,131971178.15928118,0.0,53276573.91681327,885576128.7473644,119587784.33387612,33798613.20286317,3768351817.619747,0.0 
 01/03  18:00:00,1505902770.344376,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,4398205.583831637,13671968.356140087,5583638506.843084,5401305222.801673,17403336.0,164929948.0414111,0.0,107981471.30618523,596270188.5823085,119587936.09297905,33495542.89754028,4107746431.845811,0.0 
 01/03  19:00:00,1505945976.9006758,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,4442311.19395508,13671069.30231645,5613212788.170656,5430158463.865097,17403336.0,165650988.30555863,0.0,123663838.77315188,597832562.1907284,132532747.40438384,33490431.40003282,4120730505.309653,0.0 
 01/03  20:00:00,1505854723.9289077,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,4339826.788343669,13682300.73615982,5533409402.569277,5451810020.401632,17403336.0,64196046.16764377,0.0,130219392.16338018,588696780.9514402,35958382.381557669,33555253.43218078,4136811728.2923915,0.0 
 01/03  21:00:00,1505864717.70362,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,4342326.213115806,13689795.08609991,5536901516.582705,5487408395.483246,17403336.0,32089785.099458744,0.0,156369469.68591605,588265894.528976,31643370.111184919,33597216.31282626,4164305648.3657948,0.0 
 01/03  22:00:00,475632087.027258,0.0,0.0,189733389.44400008,78746400.0,189143078.4,6081420.744584022,102736.51338103319,11825061.925292798,74422339.85112223,24930606.630297085,17403336.0,32088397.220825145,0.0,15902423.31601189,55358251.10102646,31643415.77442711,31095468.809072928,23915463.978870173,0.0 
 01/03  23:00:00,485270555.03282406,0.0,0.0,189733389.44400008,78746400.0,189143078.4,15258566.964373146,170472.38461545643,12218647.839835367,111844515.47051139,62501347.64443079,17403336.0,31939831.826080607,0.0,37483183.373468358,112407194.44974269,17260043.544701395,33385615.11494247,67462007.91210453,0.0 
 01/03  24:00:00,493149980.5008764,0.0,0.0,189733389.44400008,78746400.0,189143078.4,19073208.705466436,276974.641126687,16176929.310283225,140855225.78186799,123379889.781868,17403336.0,72000.0,0.0,69075789.94849813,122550824.18371275,12945033.912681954,38964351.6784697,112308210.21591124,34.3336193868044 
 01/04  01:00:00,498436869.5060145,0.0,0.0,189733389.44400008,78746400.0,189143078.4,28125993.568631036,295123.69453148069,12392884.398852,206125192.80740763,156888692.93837715,17403336.0,31833163.86903047,0.0,89431748.22327157,74078550.00718622,7205082.455657731,34390843.599201429,131490416.93555036,0.0 
 01/04  02:00:00,525512192.278445,0.0,0.0,189733389.44400008,78746400.0,189143078.4,55072040.47543862,447499.2607676891,12369784.698238569,282625289.9808802,265149953.9808802,17403336.0,72000.0,0.0,156676778.49564968,79437610.56762298,7205082.471456707,34252444.443825919,206467906.95313884,0.0 
 01/04  03:00:00,534890522.72798278,0.0,0.0,189733389.44400008,78746400.0,189143078.4,64443235.23027012,480002.0826841079,12344417.57102846,328127296.25614497,310651960.25614497,17403336.0,72000.0,0.0,192406330.56393493,59577842.986723918,7205082.472963174,34101686.96000702,217423193.51330666,0.0 
 01/04  04:00:00,543333838.8971211,0.0,0.0,189733389.44400008,78746400.0,189143078.4,72738065.10778284,655911.189564403,12316994.755773766,447998000.9886452,398761312.9333378,17403336.0,31833352.055307438,0.0,246231348.56403614,70674402.41230048,7205082.471994404,33938994.24118158,284965494.84260317,0.0 
 01/04  05:00:00,539116016.5755955,0.0,0.0,189733389.44400008,78746400.0,189143078.4,66953038.57278831,708251.5579743582,13831858.600832729,454389362.08699998,436914026.08699998,17403336.0,72000.0,0.0,266959463.3590379,51307684.90725633,7205082.473301476,40360789.35455413,291194970.3648621,0.0 
 01/04  06:00:00,551101349.117161,0.0,0.0,189733389.44400008,78746400.0,189143078.4,78933910.12477,837431.6456042309,13707139.502786681,497998180.47061738,480522844.47061738,17403336.0,72000.0,0.0,313695299.80156496,58278768.97618528,7205082.472955515,39785263.34199554,353269050.4049882,1191.6876907955098 
 01/04  07:00:00,748037194.6256094,0.0,0.0,189733389.44400008,78746400.0,191659478.4,254313066.00440527,20537575.71103147,13047285.066172574,9184693190.743447,9135456812.313162,17403336.0,31833042.43028449,0.0,2190345006.31805,55759416.14693993,7205082.395711949,36533046.44726169,6710479027.791326,0.0 
 01/04  08:00:00,1456805422.752078,0.0,0.0,963113651.9999994,26248800.0,191659478.4,254313066.00440527,7318941.981924769,14151484.365748987,7315838518.2837519,7200836262.257416,17403336.0,97598920.02633587,0.0,1015723857.6164647,71101403.70074699,77661522.93893875,36384231.58242976,5524768022.255503,0.0 
 01/04  09:00:00,1760628067.3159679,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,4413681.20714483,14438153.185736536,6175535875.733622,5913834599.202504,130525020.0,131176256.53111629,0.0,220497115.58691857,238666365.26387028,101703573.93016377,38050226.40715603,4501985073.347038,0.0 
 01/04  10:00:00,1760379559.3132055,0.0,6157.54447169148,963113651.9999994,0.0,524349514.9186813,254313066.00440527,3958028.1306375025,14639140.715010187,5854769949.001265,5558213336.697074,130525020.0,166031592.30419,0.0,130634783.30087333,314363834.80846258,139169783.06846137,39243190.32693916,4230773225.1750595,56342.82105472329 
 01/04  11:00:00,1781807812.560481,0.0,4239.584155916376,963113651.9999994,0.0,545953921.3186814,254313066.00440527,3712571.6654566668,14710361.987782062,5723824967.0299229,5350269184.747258,174033360.00000004,199522422.28266443,0.0,86329350.99137888,387202926.8558849,143493431.96460305,39645026.52302561,4075690383.007293,38038.02774528214 
 01/04  12:00:00,1785316974.5546053,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,3486033.9120135444,18450301.319505413,5405614408.70199,5031205784.24323,174033360.00000004,200375264.45876,0.0,54827309.169638987,526009380.09391096,156462690.5035293,43972739.94359586,3839276589.5365688,0.0 
 01/04  13:00:00,1781357256.5927609,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,3215655.795719834,14760961.473954596,5171952316.301915,4796807870.751351,174033360.00000004,201111085.55056418,0.0,34362833.91255149,576030241.8102285,166549821.86857463,39901559.0012434,3663129571.702691,0.0 
 01/04  14:00:00,1759768206.182491,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,3103563.0988739298,14888410.16053082,5115530602.591006,4793405411.995199,87016680.00000002,235108510.59580655,0.0,23938635.4457158,528002428.80930456,172313874.85980083,40697369.699913728,3662017672.076824,0.0 
 01/04  15:00:00,1759807036.3725434,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,3154102.2952230919,14876701.154233726,5109411725.72831,4856284204.55411,87016680.00000002,166110841.1741998,0.0,21151555.966928238,544173555.7636567,140610785.65963335,40647938.10175017,3707161038.0030076,0.0 
 01/04  16:00:00,1731565652.7473784,0.0,0.0,963113651.9999994,0.0,496207971.0593406,254313066.00440527,3235358.246742556,14695605.436890198,4939042284.49416,4721898441.245342,17403336.0,199740507.2488179,0.0,27044219.155821667,696010456.3560116,146375523.38524256,39576859.56929773,3605293688.375059,0.0 
 01/04  17:00:00,1766404359.2271105,0.0,0.0,963113651.9999994,52497600.0,478868630.4,254313066.00440527,3817262.597080128,13794148.225624972,4928549400.60417,4746189427.757988,17403336.0,164956636.84618197,0.0,52147777.43913826,902684565.9056869,119828245.87011189,34203816.709340248,3609652042.516286,0.0 
 01/04  18:00:00,1506206442.1100858,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,4694316.537137431,13679529.168544112,5765092488.00127,5615721742.064869,17403336.0,131967409.93640083,0.0,125676035.0798015,591752996.6945973,119827819.77293112,33539400.536074819,4262668033.2081558,0.0 
 01/04  19:00:00,1506738966.047898,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,5249395.470702491,13656974.172791467,6168788360.25512,5985715742.798928,17403336.0,165669281.45619155,0.0,166711226.91631035,583895580.1502534,132798249.92531747,33410372.205030715,4534084749.329632,0.0 
 01/04  20:00:00,1508398914.1065407,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,5376240.822077704,15190076.880058803,6225790800.46664,6144186934.064908,17403336.0,64200530.40173313,0.0,185899141.03514628,569701172.7664361,36025353.71867141,39943075.954444888,4660052925.23504,0.0 
 01/04  21:00:00,1508146198.6056059,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,5225836.672598391,15087765.528603172,6127416531.865619,6077923342.272234,17403336.0,32089853.593384617,0.0,210994121.3578204,569264763.3299414,31702337.717728426,39500316.89824355,4613998447.814534,0.0 
 01/04  22:00:00,481234096.3054867,0.0,0.0,189733389.44400008,78746400.0,189143078.4,10568089.500236452,152501.95946202905,12890637.001788106,124167479.31972988,42650222.79862437,17403336.0,64113920.521105509,0.0,29234799.28671298,86952314.48741377,31702362.5452761,35573751.949644599,47080079.815625209,0.0 
 01/04  23:00:00,485307237.31774738,0.0,0.0,189733389.44400008,78746400.0,189143078.4,15258566.964373146,237452.33385674365,12188350.175517384,110256302.03425022,92780966.03425022,17403336.0,72000.0,0.0,62480168.46675169,101286712.81066299,17292196.19821572,33206969.59153185,95643834.79021156,0.0 
 01/04  24:00:00,529382382.83388677,0.0,0.0,189733389.44400008,78746400.0,189143078.4,55072040.47543861,587610.6866990213,16099863.82774908,341837596.3005959,292541079.5538601,17403336.0,31893180.746735768,0.0,182026536.9419635,83980631.99007032,12969148.431461994,38515088.76974539,228347622.70016984,0.0 
 01/05  01:00:00,529974820.2474346,0.0,0.0,189733389.44400008,78746400.0,189143078.4,59470450.89537537,571040.7982537076,12310460.709805485,352541330.30518737,335065994.30518737,17403336.0,72000.0,0.0,228000681.25524429,59042572.072771627,7218207.361747654,33905919.464071389,254875137.43273876,0.0 
 01/05  02:00:00,549822195.670392,0.0,0.0,189733389.44400008,78746400.0,189143078.4,78933910.12477,974814.9662561859,12290602.735365784,541250128.8697075,523774792.86970749,17403336.0,72000.0,0.0,328861477.0576377,69195879.73961023,7218207.361599541,33786216.03459407,360436486.0358542,0.0 
 01/05  03:00:00,542983682.4125277,0.0,0.0,189733389.44400008,78746400.0,189143078.4,72291055.14949161,793997.4214863532,12275761.997549547,512082146.7107806,462845934.5764941,17403336.0,31832876.134286588,0.0,319954747.98959848,45924052.82044187,7218207.360196428,33696653.18455891,341929989.3487802,0.0 
 01/05  04:00:00,552192580.9334229,0.0,0.0,189733389.44400008,78746400.0,189143078.4,80713248.9836711,1612640.5014287036,12243823.604323067,791641143.534704,774165807.534704,17403336.0,72000.0,0.0,473771523.8831974,38910755.920836079,7218207.362190964,33506714.063031388,520909483.81994739,0.0 
 01/05  05:00:00,545248087.4736011,0.0,0.0,189733389.44400008,78746400.0,189143078.4,72291055.14949161,1592182.2111077826,13741982.269001654,805565438.2403188,788090102.2403188,17403336.0,72000.0,0.0,542963856.8846359,24604673.46624577,7218207.362051573,39828971.16040504,579245289.2828535,0.0 
 01/05  06:00:00,555493701.3893977,0.0,0.0,189733389.44400008,78746400.0,189143078.4,80713248.9836711,3571896.8189600005,13585687.74276657,1368634671.251538,1319397971.6106456,17403336.0,31833363.64089273,0.0,848942734.8334897,29029346.403896769,7218207.361877796,39066132.13424037,907050554.0060452,0.0 
 01/05  07:00:00,755741116.1991116,0.0,0.0,189733389.44400008,78746400.0,191659478.4,254313066.00440527,28393188.605863796,12895593.74484247,12595989852.32505,12578514516.32505,17403336.0,72000.0,0.0,2549710003.539879,47826071.530268009,7218207.36130555,35651928.51850486,9399231003.92461,0.0 
 01/05  08:00:00,1471517352.5510383,0.0,0.0,963113651.9999994,26248800.0,191659478.4,254313066.00440527,22180988.34671028,14001367.799923722,11331671095.163578,11216660959.690575,17403336.0,97606799.4730075,0.0,1638065978.776129,60180861.09465566,77813284.5207382,35556461.638851407,8498388505.9607,0.0 
 01/05  09:00:00,1768907096.0796197,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,12867043.11828811,14263820.03824552,9851866474.67055,9590149417.186457,130525020.0,131192037.48409264,0.0,597638470.4198258,161046691.759812,101897359.25368954,37064107.11665651,7280861959.706727,0.0 
 01/05  10:00:00,1766896775.586178,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,10635573.689709954,14484968.97338204,9136764726.998177,8807008164.057795,130525020.0,199231542.94038315,0.0,337469793.55529686,221778860.70712174,139432715.8726409,38373148.18202163,6702004541.054177,0.0 
 01/05  11:00:00,1786187350.0078586,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,8285964.780742456,14520745.904029899,8235043923.809469,7894676732.54484,174033360.00000004,166333831.26462866,0.0,209055350.48498009,319833365.2082509,143762482.14799313,38562606.819650869,6021714547.175539,0.0 
 01/05  12:00:00,1788477458.1875673,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,6823874.671856992,18272944.192623814,7477263620.331365,7102760805.246332,174033360.00000004,200469455.08503033,0.0,116076217.31617207,456697188.98845615,156756426.21449364,42907079.49851348,5418565103.13646,0.0 
 01/05  13:00:00,1783884745.1368514,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,5963885.9889269149,14540219.824838046,7042091020.157868,6633370512.062188,174033360.00000004,234687148.09568138,0.0,73573822.97903915,514661549.2353358,166861911.46160574,38633865.04100597,5062143970.291728,0.0 
 01/05  14:00:00,1761765806.23005,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,5317003.186919274,14672570.120044733,6639735350.246962,6351177760.503696,87016680.00000002,201540909.74326498,0.0,45310585.33274681,478731553.4768437,172636391.48910515,39457310.48791636,4851465848.379623,0.0 
 01/05  15:00:00,1760991884.0414808,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,4543226.5880207759,14672424.530373794,6165485213.111108,5879124287.502195,87016680.00000002,199344245.60891325,0.0,26812390.835958918,519282977.3616022,140876255.99948324,39475340.22482705,4498994693.040159,0.0 
 01/05  16:00:00,1732264283.1295517,0.0,0.0,963113651.9999994,0.0,496207971.0593406,254313066.00440527,4111099.0720271917,14518494.993778874,5589011383.347699,5405151921.425746,17403336.0,166456125.9219529,0.0,39942092.25006341,678382518.1903874,146650397.12232454,38564817.777137968,4131905574.9526689,0.0 
 01/05  17:00:00,1766997506.6160987,0.0,0.0,963113651.9999994,52497600.0,478868630.4,254313066.00440527,4533647.585823959,13670910.625869645,5476373167.051038,5294006146.939154,17403336.0,164963684.11188457,0.0,66292968.680804219,868420154.342019,120063974.00258824,33508635.679472425,4029757132.5446665,0.0 
 01/05  18:00:00,1506673716.7130874,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,5227736.116503596,13613384.192179433,6179849072.283039,5997487158.1790699,17403336.0,164958578.10396967,0.0,158101776.28597168,588750593.7870394,120064305.69642689,33171934.612793216,4557259078.867183,0.0 
 01/05  19:00:00,1507046927.044006,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,5602240.864504428,13612089.775097397,6416092320.4640259,6233001930.881299,17403336.0,165687053.582727,0.0,186261227.8420487,568377651.7131562,133056856.88737978,33163067.73154561,4726666446.916457,0.0 
 01/05  20:00:00,1508983765.9486314,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,5993833.003575469,15157336.54065156,6595551717.329999,6546010388.194276,17403336.0,32137993.135722858,0.0,215282490.49524898,545621607.0641323,36091003.97391387,39765674.371816437,4959722996.57151,0.0 
 01/05  21:00:00,1509539689.607562,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,6657149.26095901,15049943.94219892,7018380615.148264,6936868412.775032,17403336.0,64108866.37323132,0.0,272687779.44922807,531788387.948386,31760075.308157647,39295204.40592396,5255268533.984412,0.0 
 01/05  22:00:00,483667483.0895882,0.0,0.0,189733389.44400008,78746400.0,189143078.4,12992747.017215267,255845.1382801389,12796023.090092656,126533731.55298348,77035771.46707154,17403336.0,32094624.085911953,0.0,59877524.77352035,98857714.24952397,31760112.15499234,35018724.66435977,85751577.47277051,0.0 
 01/05  23:00:00,521379742.596727,0.0,0.0,189733389.44400008,78746400.0,189143078.4,51112825.18830061,519639.6289051731,12124409.935521119,281332824.3464323,231988886.88938795,17403336.0,31940601.457044394,0.0,176058202.22970066,97989895.71467145,17323697.659665377,32828249.91908664,202226348.6132,0.0 
 01/05  24:00:00,540267438.990087,0.0,0.0,189733389.44400008,78746400.0,189143078.4,65765283.21822317,750391.2370765542,16128896.690787256,411825200.33460298,394349864.33460298,17403336.0,72000.0,0.0,264859180.63618229,67077438.022204,12992773.250965672,38647041.88275498,289988470.7053569,0.0 
 01/06  01:00:00,554824425.7420201,0.0,0.0,189733389.44400008,78746400.0,189143078.4,83680343.19713736,1224955.9990279643,12296258.701854732,668210815.1451186,618979514.5297502,17403336.0,31827964.61536838,0.0,408603215.6999377,49947909.86190287,7231056.296700138,33817136.92456214,433921084.61932018,0.0 
 01/06  02:00:00,540613876.2812737,0.0,0.0,189733389.44400008,78746400.0,189143078.4,69323960.93602537,1417785.9663343894,12249261.534913959,708630947.7748213,691155611.7748213,17403336.0,72000.0,0.0,455786407.4505422,43056951.423618759,7231056.29702756,33538156.90029665,489259940.6607102,0.0 
 01/06  03:00:00,555566679.8168827,0.0,0.0,189733389.44400008,78746400.0,189143078.4,83680343.19713736,2054462.665662128,12209006.110083219,917975645.0862106,900500309.0862106,17403336.0,72000.0,0.0,599014568.6620915,33315280.608505805,7231056.297003656,33299609.36559666,636046657.4184669,0.0 
 01/06  04:00:00,541374135.8101614,0.0,0.0,189733389.44400008,78746400.0,189143078.4,69323960.93602537,2262885.088558333,12164421.941577647,1029178967.7661878,979942012.9782858,17403336.0,31833618.787902055,0.0,652232363.8844464,25970077.973642958,7231056.296806581,33035276.91873832,705725034.0471667,0.0 
 01/06  05:00:00,564400513.0488048,0.0,0.0,189733389.44400008,78746400.0,189143078.4,83680343.19713736,3306364.8521386038,19790937.15552871,1269992030.929634,1252516694.929634,17403336.0,72000.0,0.0,835400298.547955,22048444.089480938,7231056.297010755,65525738.424876559,885091699.4472228,0.0 
 01/06  06:00:00,570804944.9842873,0.0,0.0,189733389.44400008,78746400.0,189143078.4,91557274.96673066,3116264.325279132,18508537.848277384,1411177690.563682,1393702354.563682,17403336.0,72000.0,0.0,825657372.8074588,16146696.5661639,7231056.2970116,59990790.729850519,1021920407.3011296,0.0 
 01/06  07:00:00,758254380.1671856,0.0,0.0,189733389.44400008,78746400.0,191659478.4,254313066.00440527,28463074.331996688,15338971.986783637,12631696899.197766,12582460411.906596,17403336.0,31833151.291170476,0.0,2619041179.3781268,35435594.72036275,7231056.269932171,46044199.94660051,9398169827.51219,0.0 
 01/06  08:00:00,1473158287.111591,0.0,0.0,963113651.9999994,26248800.0,191659478.4,254313066.00440527,23839240.681907506,13984050.02527942,11565822990.477997,11450806957.835694,17403336.0,97612696.6423042,0.0,1736700100.1520782,60467727.83270484,77961948.6095723,35458737.11471274,8668519012.28501,0.0 
 01/06  09:00:00,1769301636.1824029,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,13289771.401021168,14235631.858295482,10074150089.97452,9812434586.490523,130525020.0,131190483.48399762,0.0,671772924.5365917,146752577.99812464,102087682.57268538,36911580.967017147,7454402971.943319,0.0 
 01/06  10:00:00,1767999967.718391,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,11762707.097580588,14461027.69772396,9507337465.958083,9210742332.94984,130525020.0,166070113.0082418,0.0,419006729.16266217,191298461.67248104,139688747.23546417,38245912.45058355,6997094359.325049,0.0 
 01/06  11:00:00,1788326558.2829307,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,10458119.986755077,14487798.973089174,9105927025.3611,8732337069.862977,174033360.00000004,199556595.49812389,0.0,310920125.73900279,253978067.19777189,144027927.05929647,38380679.82363136,6647931342.1833729,0.0 
 01/06  12:00:00,1790992542.300036,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,9391871.207443132,18220031.769506754,8629394485.88242,8254946726.628302,174033360.00000004,200414399.25411845,0.0,240984669.53484846,323718771.9846664,157043988.53437955,42597318.30689683,6285086519.555837,0.0 
 01/06  13:00:00,1787025543.9797705,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,9181721.871574974,14463182.785109146,8526439378.4662899,8151248354.45092,174033360.00000004,201157664.0153691,0.0,198512374.23722226,348543203.0604769,167167481.4815845,38191587.09110088,6197578039.364897,0.0 
 01/06  14:00:00,1765440647.902005,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,9055823.164173048,14608591.81474588,8500313328.237007,8178137741.699005,87016680.00000002,235158906.5380022,0.0,185949978.29244326,284649756.9106325,172952313.9298699,39097856.201511997,6228752069.678682,0.0 
 01/06  15:00:00,1765400687.6165763,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,8996175.35363289,14628279.339856804,8399187204.813071,8146042712.291868,87016680.00000002,166127812.52120275,0.0,161688373.9895808,310960910.3520327,141134953.98488928,39239349.45972754,6199485959.551076,0.0 
 01/06  16:00:00,1737531048.8458319,0.0,0.0,963113651.9999994,0.0,496207971.0593406,254313066.00440527,9430296.722964485,14466063.059121788,8306019287.309447,8088829849.340494,17403336.0,199786101.96895398,0.0,159762556.60772247,463326991.76009008,146920425.88228549,38283900.51684183,6155531776.125392,0.0 
 01/06  17:00:00,1773948607.7391496,0.0,0.0,963113651.9999994,52497600.0,478868630.4,254313066.00440527,11536486.422768193,13619172.9119765,8647560925.543576,8465164182.568137,17403336.0,164993406.97543759,0.0,302113435.2841637,646257946.6303691,120294960.46226591,33235917.476351467,6415756744.7374,0.0 
 01/06  18:00:00,1514438760.1133738,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,13049636.49478046,13556527.214189206,9584392835.877646,9435008698.248103,17403336.0,131980801.62954512,0.0,549992194.5736898,483292703.28109726,120294787.17221362,32872489.624029124,7152771247.71017,0.0 
 01/06  19:00:00,1514866367.0153404,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,13481133.728843326,13552636.88209294,10139122096.671353,9922885411.102118,17403336.0,198833349.56923468,0.0,632414609.5524628,491035645.1707223,133311021.40723858,32848449.131158726,7518162370.515721,0.0 
 01/06  20:00:00,1515004697.98898,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,13617985.288750604,13554116.295825225,10229774215.029982,10180234562.298104,17403336.0,32136316.73187925,0.0,682324241.7176176,484435665.2329867,36155217.65679744,32856633.792112084,7709384412.4989,0.0 
 01/06  21:00:00,1515255460.9261757,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,13876358.226464186,13546506.295307134,10575082193.13257,10525589391.221819,17403336.0,32089465.910752927,0.0,748002248.9283006,487443079.7808299,31816610.12671113,32812963.583071479,7973319901.392639,0.0 
 01/06  22:00:00,514057671.90281167,0.0,0.0,189733389.44400008,78746400.0,189143078.4,43545706.786869037,1372512.6011897666,11516584.670752742,566968594.2503578,485447329.3779865,17403336.0,64117928.87237126,0.0,341704512.8996389,65993182.02913878,31816647.48928344,29286109.87915712,392258610.9858199,0.0 
