Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),ATTIC:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly) 
 11/03  09:00:00,1247443.1935454535,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,62835223.459057528,0.0,2729981.245291748,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671256.6202884068,0.0,1671256.6202884068,49324.35047695508,6715681.921540074,522956.48754711457,0.0,12032948.278213457,2297111.200002323,5191599.638447931,2181014.30542125,2783361.649514401,1674814.1931522766,1508085.405406292,2118486.850194737,1185908.5256893277,1751840.3907406659,1363993.0591555013 
 11/03  10:00:00,1247466.4970972215,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65247730.889593977,0.0,5142488.6758282,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671286.4960852639,0.0,1671286.4960852639,0.0,11664071.823879652,536718.5003773019,0.0,21898463.08503504,2297111.2000023245,7062846.533996645,2181014.3054212459,5028748.206926704,1674814.1931522745,3018527.209776638,2118486.8501947356,3817855.6799401689,1751840.390740666,2970485.4543948906 
 11/03  11:00:00,1247514.4964417469,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,66812322.746600579,0.0,6707080.532834794,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671348.0325703712,0.0,1671348.0325703712,0.0,14864587.387485106,646814.6030187997,0.0,27954785.83032113,2297111.2000023259,8266183.007674706,2181014.305421247,6556105.215392444,1674814.1931522778,3863921.5704720008,2118486.8501947347,5377991.840570685,1751840.390740665,3890584.196211297 
 11/03  12:00:00,1247562.7735322798,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65146996.04748033,0.0,7021773.138354556,32261801.53248001,0.0,15840154.437120002,10023266.939511246,0.000014538461538461542,1671409.9251335294,0.0,1671409.9251335294,0.0,14543948.923557712,784434.7313206719,0.0,28566869.790932605,2297111.2000023259,7929257.921916198,2181014.305421247,7572938.669482838,1674814.1931522776,3842438.2966806294,2118486.8501947375,5323940.442292444,1751840.390740666,3898294.4605604906 
 11/03  13:00:00,1247454.4441742392,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,68930558.92879036,0.0,8825316.715024574,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671271.0439051784,0.0,1671271.0439051784,0.0,19717979.573056997,743148.6928301104,0.0,35922310.34382186,2297111.2000023259,10026804.868266996,2181014.3054212417,9486157.733379227,1674814.1931522757,4769758.135234811,2118486.850194737,6803567.125188414,1751840.3907406626,4836022.481752409 
 11/03  14:00:00,1247449.40258497,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,69153452.69433904,0.0,9048210.480573267,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671264.5804485197,0.0,1671264.5804485197,0.0,20693012.63019864,467908.4362263658,0.0,37061435.620461087,2297111.200002323,10456723.343735865,2181014.30542125,9222661.963451568,1674814.1931522799,5009629.547084248,2118486.8501947347,7197143.637697014,1751840.390740667,5175277.128492388 
 11/03  15:00:00,1247415.5518038618,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,69041912.14434889,0.0,8936669.930583112,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671221.1828124037,0.0,1671221.1828124037,0.0,21026709.37803963,454146.4233961784,0.0,36906809.18243333,2297111.200002329,10641036.55069789,2181014.3054212445,8773635.013077267,1674814.1931522769,5017342.157168254,2118486.850194739,7280335.791581444,1751840.3907406629,5194459.669908478 
 11/03  16:00:00,1247475.1271950324,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,68950046.75793825,0.0,8844804.544172474,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671297.5601089637,0.0,1671297.5601089637,0.0,21256427.636322299,605528.564528238,0.0,36738623.60435702,2297111.2000023259,10867137.626721755,2181014.3054212487,8481399.550103823,1674814.1931522769,4977991.854067175,2118486.850194739,7282222.633366184,1751840.390740666,5129871.940098097 
 11/03  17:00:00,1247399.2117464648,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,45776313.74169007,0.0,4610527.205364284,17923223.073600007,3319200.0,9900096.523200002,10023266.939511246,0.000014538461538461542,1671200.2344076154,0.0,1671200.2344076154,0.0,8933876.625646187,357812.33358486797,0.0,19096667.382626464,2297111.2000023259,5805515.183819604,2181014.305421247,4401714.710672548,1674814.1931522745,2669904.797219398,2118486.850194737,3423477.560024863,1751840.3907406638,2796055.130890046 
 11/03  18:00:00,1247363.0124324603,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,40711177.762036118,0.0,2056299.759790319,10753933.844160002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,1671153.8258874752,0.0,1671153.8258874752,63968.79728167987,2445372.0917254618,289002.26943393176,0.0,8662005.348321207,2297111.2000023277,2902124.265858656,2181014.305421247,1902479.9272990898,1674814.1931522757,1291842.1702073899,2118486.8501947356,1172949.9466546404,1751840.3907406694,1392609.0383014277 
 11/03  19:00:00,1247266.3976326539,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,39798534.28397258,0.0,1143656.2817267937,10753933.844160002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,1671029.963046259,0.0,1671029.963046259,694596.5818939814,1204408.9173869834,206430.19245280844,0.0,4938892.706790686,2297111.200002323,1976261.5021565478,2181014.3054212445,981175.1503903418,1674814.1931522778,820426.1538345158,2118486.850194734,245340.60343608727,1751840.390740665,915689.2969732068 
 11/03  20:00:00,0.0,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,35588440.49439222,0.0,518207.1068664327,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,72000.0,0.0,72000.0,1826255.8156999103,623496.5437587688,233954.2181131829,0.0,2268797.9357322209,2297111.2000023287,1182457.1680433728,2181014.305421247,192878.4957817895,1674814.1931522757,403230.5429207975,2118486.850194732,0.0,1751840.390740667,490231.7289862552 
 11/03  21:00:00,1247262.4810290577,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,35298462.3364733,0.0,228228.94894752073,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,1671024.9418522979,0.0,1671024.9418522979,2476851.4104482878,427445.65319529207,110096.1026414978,0.0,1003388.308617595,2297111.200002329,895147.5111203225,2181014.30542125,0.0,1674814.1931522736,0.0,2118486.8501947347,0.0,1751840.390740665,108240.79749727398 
 11/03  22:00:00,1247249.4299616356,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671008.2100234784,0.0,1671008.2100234784,0.0,0.0,68810.06415093615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/03  23:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,68810.06415093615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/03  24:00:00,1247230.0712959038,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1670983.3916794514,0.0,1670983.3916794514,0.0,0.0,68810.06415093615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  01:00:00,1247292.7001134773,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671063.6835529754,0.0,1671063.6835529754,0.0,0.0,69065.90408014185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  02:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,69065.90408014185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  03:00:00,1247274.3033462517,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671040.098389395,0.0,1671040.098389395,0.0,0.0,69065.90408014186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  04:00:00,1247255.538393027,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671016.0412011967,0.0,1671016.0412011967,0.0,0.0,69065.90408014185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  05:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,110505.44652822695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  06:00:00,1247288.7721298377,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,31728768.84961264,0.0,243180.07680684748,3584644.614720001,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,3244946.073234229,1573887.4254647438,1671058.6477694852,8549119.130813484,0.0,96692.26571219859,1259109.940371795,1172198.6586822835,2337681.4693597836,343975.8889821746,2523345.6806276736,248320.46090683528,1920037.590870154,184198.39194146108,2504931.4743614147,191743.82255323465,1996380.6646639978,203960.09429856897 
 11/04  07:00:00,1247325.912877961,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,26506788.77280579,0.0,0.0,3584644.614720001,4978800.0,7920077.218560001,10023266.939511246,0.000014538461538461542,6199609.128493715,4528502.865259553,1671106.263234162,2556559.9319768,809320.7856653249,151944.98897631208,3622802.292207643,0.0,3205364.513298449,0.0,3063228.984510905,0.0,2045242.8057975504,0.0,3172235.810082623,0.0,2159997.1180293459,0.0 
 11/04  08:00:00,0.0,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,30758514.29068669,0.0,81216.98380090097,10753933.844160002,0.0,9900096.523200002,10023266.939511246,0.000014538461538461542,123729.9176051473,51729.917605147304,72000.0,103379.98024587614,3138899.3021504899,207197.71224042556,41383.93408411785,386837.487085356,2338495.1340864466,63682.88423506107,2181014.305421247,133513.72210447872,1674814.1931522727,189640.88074581454,2118486.8501947384,0.0,1751840.390740666,0.0 
 11/04  09:00:00,1247382.2439849354,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,30717367.252323156,0.0,40069.945437365044,10753933.844160002,0.0,9900096.523200002,10023266.939511246,0.000014538461538461542,1671178.4812687974,0.0,1671178.4812687974,249518.83723136597,2301170.08091957,290076.7971365957,0.0,186177.71597473764,2297111.2000023259,0.0,2181014.3054212487,152348.33326568607,1674814.1931522757,33829.38270905228,2118486.8501947375,0.0,1751840.390740666,0.0 
 11/04  10:00:00,1247386.8861951305,0.0,0.0,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,30703354.680329704,0.0,26057.37344391817,10753933.844160002,0.0,9900096.523200002,10023266.939511247,0.000014538461538461542,1671184.4327104546,0.0,1671184.4327104546,576302.8672467455,1576910.5310645248,262450.435504539,0.0,117378.80265818163,2297111.200002323,0.0,2181014.305421247,117378.80265818251,1674814.1931522736,0.0,2118486.850194737,0.0,1751840.3907406666,0.0 
 11/04  11:00:00,1247390.1260954615,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,30954317.93308399,0.0,277020.6261982006,10753933.844160002,0.0,9900096.523200002,10023266.939511246,0.000014538461538461542,1671188.5863521435,0.0,1671188.5863521435,862980.7248936043,2224723.36441365,317703.1587686525,0.0,1233085.0576286684,2297111.2000023245,0.0,2181014.3054212459,1233085.0576286712,1674814.1931522757,0.0,2118486.850194737,0.0,1751840.3907406666,0.0 
 11/04  12:00:00,1247354.5499901658,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,22809399.989574214,0.0,479098.5617284259,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,1671142.9768027769,0.0,1671142.9768027769,1346666.7288821156,2736713.8036321925,276263.6163205674,0.0,2116217.4298453007,2297111.2000023259,0.0,2181014.3054212445,2116217.4298452979,1674814.193152279,0.0,2118486.8501947384,0.0,1751840.3907406629,0.0 
 11/04  13:00:00,1247345.6357326788,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,22998006.240518869,0.0,667704.8126730812,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,1671131.5484785254,0.0,1671131.5484785254,1390264.0404626379,3447255.996594929,262450.435504539,0.0,2939303.2339137869,2297111.200002323,0.0,2181014.305421247,2939303.2339137869,1674814.1931522715,0.0,2118486.8501947347,0.0,1751840.3907406694,0.0 
 11/04  14:00:00,0.0,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,22961381.021131837,0.0,631079.5932860473,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,72000.0,0.0,72000.0,1068623.8018834484,3503667.2250917947,207197.71224042556,0.0,2801809.1571856338,2297111.2000023259,0.0,2181014.3054212515,2801809.157185631,1674814.1931522748,0.0,2118486.850194737,0.0,1751840.390740665,0.0 
 11/04  15:00:00,1247336.8349827578,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,22646465.911100449,0.0,316164.48325465878,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,1671120.2656741075,0.0,1671120.2656741075,723176.8953116655,2432293.907996618,179571.35060836879,0.0,1416468.063128137,2297111.200002323,0.0,2181014.3054212487,1416468.0631281385,1674814.1931522766,0.0,2118486.850194737,0.0,1751840.390740666,0.0 
 11/04  16:00:00,1247336.1754521626,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,22342935.929826574,0.0,12634.501980781915,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,1671119.420137673,0.0,1671119.420137673,468350.42756484946,1444874.7605707122,193384.5314243972,0.0,57004.91289870559,2297111.2000023245,0.0,2181014.3054212487,57004.91289870425,1674814.1931522769,0.0,2118486.850194736,0.0,1751840.3907406626,0.0 
 11/04  17:00:00,1247311.4045784428,0.0,0.0,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,22734447.160805789,0.0,0.0,1792322.3073600005,4978800.0,5940057.91392,10023266.939511247,0.000014538461538461542,2110721.970917823,439634.30772426727,1671087.6631935558,530303.9763766803,1746504.2905372638,96692.2657121986,351707.4461794139,0.0,2297111.2000023236,0.0,2264231.8035432735,0.0,1674814.1931522769,0.0,2293456.5027273108,0.0,1845360.686265477,0.0 
 11/04  18:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,96692.26571219859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  19:00:00,1247244.2853123667,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671001.6144410545,0.0,1671001.6144410545,0.0,0.0,96692.26571219859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  20:00:00,1247250.7478222645,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671009.8995571957,0.0,1671009.8995571957,0.0,0.0,96692.26571219859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  21:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,124318.6273442553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  22:00:00,1247257.824963313,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671018.9726474435,0.0,1671018.9726474435,0.0,0.0,69065.90408014185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  23:00:00,1247238.8192820934,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1670994.6068393083,0.0,1670994.6068393083,0.0,0.0,69065.90408014185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  24:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,69065.90408014183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  01:00:00,1247291.542553937,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671062.1995296814,0.0,1671062.1995296814,0.0,0.0,55458.03288847234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  02:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,55458.03288847234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  03:00:00,1247261.2616917892,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671023.3786282498,0.0,1671023.3786282498,0.0,0.0,55458.03288847233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  04:00:00,1247230.0440447692,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1670983.3567427444,0.0,1670983.3567427444,0.0,0.0,55458.03288847234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  05:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,97051.55755482664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  06:00:00,1247225.2087946195,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1670977.157818535,0.0,1670977.157818535,0.0,0.0,55458.032888472335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  07:00:00,1247273.1402687652,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,12711180.221294539,0.0,0.0,1792322.3073600005,4978800.0,5940057.91392,0.0,0.000014538461538461542,1671038.6072919409,0.0,1671038.6072919409,0.0,0.0,55458.032888472335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  08:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,55458.03288847234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  09:00:00,1247242.249023462,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1670999.0038624497,0.0,1670999.0038624497,0.0,0.0,55458.03288847234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  10:00:00,1247297.5730678819,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1671069.9308150819,0.0,1671069.9308150819,0.0,0.0,55458.03288847233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  11:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83187.04933270853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  12:00:00,1247301.9621480937,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1671075.5577371102,0.0,1671075.5577371102,0.0,0.0,83187.04933270853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  13:00:00,1247324.512611752,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1671104.4680542157,0.0,1671104.4680542157,0.0,0.0,124780.57399906279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  14:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83187.04933270853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  15:00:00,1247289.3993203238,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1671059.451845007,0.0,1671059.451845007,0.0,0.0,55458.03288847234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  16:00:00,1247259.0493966225,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1671020.5424047567,0.0,1671020.5424047567,0.0,0.0,55458.03288847234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
