Date/Time,LGSTORE1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LGSTORE1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),LGSTORE2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LGSTORE2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE5:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE5:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE6:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE6:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE7:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE7:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE8:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE8:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_10:10:Air System Total Heating Energy [J](Hourly),PSZ-AC_10:10:Air System Total Cooling Energy [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC_3:3:Air System Total Heating Energy [J](Hourly),PSZ-AC_3:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC_4:4:Air System Total Heating Energy [J](Hourly),PSZ-AC_4:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC_5:5:Air System Total Heating Energy [J](Hourly),PSZ-AC_5:5:Air System Total Cooling Energy [J](Hourly),PSZ-AC_6:6:Air System Total Heating Energy [J](Hourly),PSZ-AC_6:6:Air System Total Cooling Energy [J](Hourly),PSZ-AC_7:7:Air System Total Heating Energy [J](Hourly),PSZ-AC_7:7:Air System Total Cooling Energy [J](Hourly),PSZ-AC_8:8:Air System Total Heating Energy [J](Hourly),PSZ-AC_8:8:Air System Total Cooling Energy [J](Hourly),PSZ-AC_9:9:Air System Total Heating Energy [J](Hourly),PSZ-AC_9:9:Air System Total Cooling Energy [J](Hourly) 
 07/15  13:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,232114831.73512025,0.0,99121566.76800485,78810856.57151997,0.0,25886503.0656,28295905.329995406,0.0,0.0,0.0,107117336.23534088,0.0,429399807.6428714,2463958.4826009587,39738875.89159119,5488603.419085414,77687373.4588856,2587597.814743487,37584751.68589101,2415568.7570953916,35724397.93756887,2387881.2104017527,35504889.210535537,2374092.367503561,35379570.174232948,4087890.040651976,66512196.701605048,2164955.6454063088,33703951.78582665,2155673.9759299887,33650366.57508213,2169683.616576563,33913434.22165247 
 07/15  14:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,243717903.54106207,0.0,110724638.57394669,78810856.57151997,0.0,25886503.0656,28295905.329995406,0.0,0.0,0.0,126734859.27829486,0.0,477986279.21682396,2463958.4826009587,43513254.32908538,5488603.419085399,86278456.27845906,2587597.8147434748,41729817.49954903,2415568.7570953855,39798508.833437118,2387881.2104017466,39575219.44768347,2374092.367503561,39451715.845770787,4087890.0406519968,74274737.66603226,2164955.645406298,37737577.93694036,2155673.9759299887,37680603.379098158,2169683.616576563,37946388.00076838 
 07/15  15:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,249586131.55413825,0.0,116592866.58702286,78810856.57151997,0.0,25886503.0656,28295905.329995406,0.0,0.0,0.0,139951096.7102291,0.0,505254174.4185318,2463958.4826009527,45401581.24263227,5488603.419085379,91603395.57745484,2587597.8147434939,44044439.18362005,2415568.7570953855,42055431.19697105,2387881.2104017466,41830951.098195228,2374092.3675035557,41711648.06690204,4087890.0406519968,78551998.6597589,2164955.645406298,39974313.06691318,2155673.9759299887,39913363.930558089,2169683.616576558,40167052.3955261 
 07/15  16:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,254932655.61826859,0.0,121939390.65115318,78810856.57151997,0.0,25886503.0656,28295905.329995406,0.0,0.0,0.0,147141043.80335129,0.0,526574059.99962577,2463958.4826009587,46878194.00575921,5488603.419085379,96033518.37557876,2587597.8147434939,45803013.33097055,2415568.7570953916,43776458.00720121,2387881.2104017466,43552626.13808145,2374092.367503561,43437873.14905473,4087890.040651966,81894082.07874951,2164955.645406303,41695750.37192867,2155673.9759299836,41631689.62479453,2169683.616576558,41870854.917507048 
 07/15  17:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,220719764.89717663,0.0,120468411.22030121,52540571.04768,0.0,19414877.299200003,28295905.329995406,0.0,0.0,0.0,140116910.4085919,0.0,517237714.18211409,2463958.4826009587,47017458.13839828,5488603.419085407,95541024.02228898,2587597.814743487,44422312.625605318,2415568.7570954037,42669570.34247767,2387881.210401758,42454248.02385402,2374092.367503561,42344948.2293334,4087890.0406519866,80209428.70166008,2164955.6454062925,40824790.28725396,2155673.9759299994,40762599.20338044,2169683.616576563,40991334.607861917 
 07/15  18:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,163453275.65909244,0.0,95943833.272457,26270285.52384,0.0,12943251.5328,28295905.329995406,0.0,0.0,0.0,106065151.31366183,0.0,423365465.51908716,2463958.4826009587,38927212.886993069,5488603.419085407,79067149.10190323,2587597.8147434939,36116001.5703312,2415568.7570953916,34746788.11833683,2387881.210401752,34561295.17195544,2374092.367503561,34467871.3507993,4087890.0406519866,65458099.185353349,2164955.645406298,33300661.55515565,2155673.9759299836,33249172.01240746,2169683.6165765526,33471214.56585165 
 07/15  19:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,11421290.705759997,0.0,0.0,6567571.38096,0.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/15  20:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,38985290.705759998,0.0,0.0,6567571.38096,27564000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/15  21:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/15  22:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/15  23:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/15  24:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/16  01:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/16  02:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/16  03:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/16  04:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/16  05:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,33712197.147360008,0.0,0.0,6567571.38096,20673000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/16  06:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,49176729.11390323,0.0,7841626.636547809,6567571.38096,0.0,6471625.7664,28295905.329995406,0.0,0.0,25329545.034095669,0.0,0.0,39632064.695656348,2463958.4826009587,3396581.900056908,5488603.419085393,10775243.854810896,2587597.8147434846,4343046.113061199,2415568.7570953888,3368257.04571224,2387881.2104017466,3159465.0093333919,2374092.3675035668,3023071.5929325388,4087890.040651971,4805609.668293184,2164955.6454063116,2209167.083406588,2155673.975929994,2203288.59881884,2169683.6165765526,2348333.8292305895 
 07/16  07:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,96329334.05266114,0.0,28819891.66602572,26270285.52384,0.0,12943251.5328,28295905.329995406,0.0,0.0,3110084.6133057216,2147172.83108404,0.0,142285295.11588115,2463958.4826009587,12707005.056497967,5488603.419085393,28110329.82361602,2587597.8147435,12771288.50431196,2415568.7570953916,12017975.098711867,2387881.2104017494,11849256.55358855,2374092.367503564,11745448.536541885,4087890.040651971,21448691.77270108,2164955.645406306,10645764.762437419,2155673.9759299887,10626973.386023896,2169683.616576547,10362561.621450508 
 07/16  08:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,167488941.3569818,0.0,50866632.03498644,65675713.80959998,0.0,22650690.1824,28295905.329995406,0.0,0.0,0.0,30239584.3967107,0.0,242593030.5623172,2463958.4826009587,22086477.139002604,5488603.419085393,44644128.821215648,2587597.8147435195,21545881.77447065,2415568.7570953976,20263495.099531294,2387881.210401752,20128965.11126649,2374092.3675035496,20052207.84931555,4087890.040651976,37381407.78963777,2164955.6454062925,18783481.36365906,2155673.9759299887,18757534.77615829,2169683.6165765475,18949450.83805985 
 07/16  09:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,256262320.57894189,0.0,80627814.44286652,118216284.85727997,0.0,29122315.948799999,28295905.329995406,0.0,0.0,0.0,80365497.06014888,0.0,369808805.3168401,2463958.4826009587,34199356.25929734,5488603.419085393,67614124.24528744,2587597.814743487,33066370.865120818,2415568.7570953976,30836146.758506828,2387881.2104017466,30617256.62183217,2374092.3675035729,30505856.46951057,4087890.040651976,56864363.65068802,2164955.6454063088,28655615.988511295,2155673.9759299994,28613178.64997065,2169683.616576563,28836535.808115029 
 07/16  10:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,271504647.4975038,0.0,95870141.36142853,118216284.85727997,0.0,29122315.948799999,28295905.329995406,0.0,0.0,0.0,103145614.75535673,0.0,424125422.37209668,2463958.4826009587,40022872.0270017,5488603.419085393,77155373.5402344,2587597.814743487,37903850.078533899,2415568.7570953855,35423435.785517897,2387881.2104017466,35156057.16795501,2374092.3675035668,35004863.2202959,4087890.040651976,64754872.99823706,2164955.6454063088,32836821.387323739,2155673.975929978,32782397.909184614,2169683.616576558,33084878.25781248 
 07/16  11:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,289151074.7327847,0.0,113516568.59670934,118216284.85727997,0.0,29122315.948799999,28295905.329995406,0.0,0.0,0.0,135346693.10717089,0.0,495044815.4159811,2463958.4826009648,46616033.49224751,5488603.419085407,89286832.15120453,2587597.8147434939,43878476.76479442,2415568.7570953916,41309708.50764349,2387881.2104017406,41029124.54697084,2374092.367503561,40872112.79517643,4087890.040651976,75994435.3926461,2164955.645406303,38606626.80669852,2155673.975929994,38547714.686487708,2169683.616576558,38903750.27211164 
 07/16  12:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,299803953.7973349,0.0,124169447.66125956,118216284.85727997,0.0,29122315.948799999,28295905.329995406,0.0,0.0,0.0,155403215.38218806,0.0,535150069.4504018,2463958.4826009587,50042106.35585575,5488603.419085379,96432970.09505421,2587597.8147434939,47338661.27395549,2415568.7570953916,44660385.16636798,2387881.2104017466,44372545.25429809,2374092.367503561,44215349.89854874,4087890.0406519558,82249424.63704765,2164955.645406303,41862713.21089636,2155673.9759299887,41796629.190136808,2169683.616576558,42179284.368240717 
 07/16  13:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,310697547.0010973,0.0,135063040.86502198,118216284.85727997,0.0,29122315.948799999,28295905.329995406,0.0,0.0,0.0,175246712.09308005,0.0,575430018.1534894,2463958.4826009466,52878826.93672381,5488603.419085379,103495779.09840241,2587597.8147435,50795788.69465117,2415568.7570953976,48072918.14491941,2387881.2104017466,47781079.66589017,2374092.367503561,47628752.49414846,4087890.040651976,88796359.67944479,2164955.645406319,45248994.94156158,2155673.9759299887,45176855.2174741,2169683.616576563,45554663.28027351 
 07/16  14:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,320579818.3686415,0.0,144945312.23256619,118216284.85727997,0.0,29122315.948799999,28295905.329995406,0.0,0.0,0.0,191603661.34182818,0.0,611238875.7081033,2463958.4826009587,55023279.06864596,5488603.419085365,110069242.61014442,2587597.8147434939,53898437.25051786,2415568.7570953916,51125801.51046458,2387881.2104017406,50831387.39381784,2374092.367503561,50683027.63398677,4087890.040651976,94619148.870887,2164955.645406303,48266660.26791888,2155673.9759299887,48187040.4903579,2169683.6165765526,48534850.61136208 
 07/16  15:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,326677332.84822139,0.0,151042826.71214605,118216284.85727997,0.0,29122315.948799999,28295905.329995406,0.0,0.0,0.0,209803901.45417918,0.0,630951656.5311341,2463958.4826009527,55899879.83775751,5488603.419085407,114298653.37598688,2587597.814743487,55568311.89310146,2415568.7570953976,52768622.495794,2387881.2104017466,52472949.678107697,2374092.367503561,52328785.78990521,4087890.040652007,97799315.9238522,2164955.645406303,49893827.72860058,2155673.975929994,49806769.96526969,2169683.616576558,50114539.842758927 
 07/16  16:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,323113366.8674001,0.0,147478860.73132477,118216284.85727997,0.0,29122315.948799999,28295905.329995406,0.0,0.0,0.0,208955174.2616429,0.0,617399089.2993223,2463958.4826009648,54234665.67279756,5488603.419085387,113059720.12445575,2587597.8147434878,54393115.598756279,2415568.7570953976,51567105.34075047,2387881.2104017406,51274421.00368301,2374092.3675035729,51134710.123179618,4087890.040651976,95483828.8368331,2164955.645406298,48717845.545972477,2155673.9759299887,48627825.608077649,2169683.616576568,48905851.44481634 
 07/16  17:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,318407576.82434329,0.0,142773070.68826793,118216284.85727997,0.0,29122315.948799999,28295905.329995406,0.0,0.0,0.0,196425554.02161754,0.0,601999994.469027,2463958.4826009587,52560447.52098301,5488603.419085428,111610658.14281969,2587597.8147434939,53073068.32688125,2415568.757095386,50192873.48098822,2387881.2104017466,49900215.26738365,2374092.3675035496,49762031.43919624,4087890.040651966,92782694.58287096,2164955.6454063088,47347274.69125448,2155673.975929994,47255897.13278031,2169683.616576558,47514833.88386916 
 07/16  18:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,264727325.39945046,0.0,131734060.43233502,78810856.57151997,0.0,25886503.0656,28295905.329995406,0.0,0.0,0.0,178447141.90318338,0.0,562028391.3522611,2463958.4826009587,49114617.05815337,5488603.419085441,104809966.4301321,2587597.814743494,49111464.934992719,2415568.7570953916,46684732.93032399,2387881.2104017466,46409811.42358032,2374092.367503561,46281748.503163937,4087890.0406519558,86784326.13571795,2164955.6454063139,44254959.90455804,2155673.9759299836,44167651.80649811,2169683.6165765526,44409112.22514053 
 07/16  19:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,248109651.28886045,0.0,115116386.32174504,78810856.57151997,0.0,25886503.0656,28295905.329995406,0.0,0.0,0.0,151529259.70998789,0.0,502610801.9861686,2463958.4826009648,43765708.43206114,5488603.419085421,95099824.61199385,2587597.814743472,43981257.424799848,2415568.7570953739,41643244.99445421,2387881.210401746,41391712.87641017,2374092.3675035668,41278196.54951789,4087890.040651976,77263538.31974018,2164955.6454063088,39374068.98911905,2155673.9759299836,39293052.23565355,2169683.616576563,39520197.55241864 
 07/16  20:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,249580663.5678081,0.0,105394354.2458127,65675713.80959998,27564000.0,22650690.1824,28295905.329995406,0.0,0.0,0.0,131198063.23618466,0.0,472877635.16085448,2463958.4826009587,41074255.04380713,5488603.419085441,89503228.17134899,2587597.8147435,41334748.29070274,2415568.7570953916,39156439.990846429,2387881.2104017406,38916559.061109367,2374092.367503561,38809816.8565858,4087890.040651976,72801936.94740805,2164955.6454063139,37073780.41240332,2155673.975929978,36996858.69928348,2169683.616576558,37210011.68735917 
 07/16  21:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,80559537.05664002,0.0,0.0,26270285.52384,41346000.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/16  22:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/16  23:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/16  24:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/17  01:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/17  02:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/17  03:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/17  04:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/17  05:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,33712197.147360008,0.0,0.0,6567571.38096,20673000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/17  06:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,52750239.877391058,0.0,11415137.400035652,6567571.38096,0.0,6471625.7664,28295905.329995406,0.0,0.0,9549294.11033668,0.0,0.0,58444180.566179569,2463958.4826009527,5158038.7835891679,5488603.419085407,14448467.65741659,2587597.814743493,6243611.988323925,2415568.757095386,5076452.041064475,2387881.2104017466,4823766.593984732,2374092.3675035668,4672369.663502389,4087890.040651976,7009157.811706757,2164955.6454062925,3614338.5050024476,2155673.9759299887,3596813.9646705344,2169683.616576558,3801163.5569185719 
