Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/02  05:00:00,2713474089.513439,0.0,248878827.8620122,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,401083044.74590685,157704457.1825301,22642912.77604784,369357899.75343039,17754641.514561155,2547137120.2454435,2463878182.2729079,20392811.859456,62866126.11307956,1229044545.352221,182380228.64425106,605443882.2468095,49117062.202331889,46816714.03080332,1954503262.7472058,486924833.2263101 
 01/02  06:00:00,2739857825.320963,0.0,267243266.96159754,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,401083044.74590685,162219217.05346284,27225161.8032892,364391982.54324027,18312846.53451567,3656435134.6217367,3542581252.931032,50982029.64864,62871852.04206359,1320154078.2036324,790322099.1193398,489592688.98447409,49117094.71916247,50375689.1547952,2778715103.8466737,520498926.59579387 
 01/02  07:00:00,3800310948.389901,0.0,286532526.82315137,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,401083044.7459069,159868496.49718917,30799646.719522358,377166975.43869307,18626250.225801406,3069569599.003951,2904736120.8441207,101964059.29728,62869418.86255072,1415931175.0277184,414247605.46658769,673219179.1690137,49117114.419994007,53098357.794229049,2321618697.8740279,558821342.6122228 
 01/02  08:00:00,4318842752.196668,0.0,296232841.28598758,1605427226.1856087,18746100.0,1116394962.6977282,293332747.2527466,401083044.7459069,159244011.01322357,32802674.779413165,376286110.3722038,19293033.86384812,2908426266.9170086,2628371575.6627247,152946088.94592,127108602.30836413,1464115915.8526519,247406279.9144753,779207445.6383399,83944654.56922148,52300091.639664318,2083485146.9952148,577096398.3815832 
 01/02  09:00:00,4452244535.752356,0.0,306488973.92393037,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,401083044.7459069,159101463.5804239,36329706.57891087,366629418.9584261,20790618.20229932,2807423884.2977139,2475626964.763034,203928118.59456,127868800.94011989,1515083838.5820239,184862519.8188813,854179490.4863368,102575897.84138932,54631687.65818153,1961673795.2637699,598041021.6012218 
 01/02  10:00:00,4584417658.616516,0.0,321933994.27655819,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,401083044.7459069,159102293.59106387,41804841.43698013,358061702.3131234,20934290.044852389,2633521363.062701,2352062315.0169718,152946088.94592,128512959.09980998,1591869605.9604099,143849225.2594468,920656014.943585,116724335.30726414,55262429.7710952,1864570987.125559,628517466.9005537 
 01/02  11:00:00,4640716470.471178,0.0,344251451.631823,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,401083044.7459069,159328698.78971095,49966778.90344901,356649082.9143748,20949730.097081838,2670536157.6058676,2221443705.3907539,254910148.24319998,194182303.9719132,1702897125.189287,114537835.08315087,1006595202.8141047,137946780.75694085,54782646.26985942,1757627953.8844474,673136662.178847 
 01/02  12:00:00,4655299066.002222,0.0,355468805.82331207,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,401083044.7459069,159322687.77977366,54918717.48735303,350432355.0725002,25585771.704544806,2523198116.355667,2106077006.7812007,254910148.24319998,162210961.33126626,1758728009.145214,91456505.10309169,1082598709.5355798,145020844.62277008,59780359.19515526,1665618431.2499324,693712014.4729673 
 01/02  13:00:00,4492600402.221021,0.0,355639604.80117347,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,401205371.6398969,159097918.5607562,56713602.3473575,337309458.7225593,20813136.3868189,2422716597.2649447,2006663351.2064675,254910148.24319998,161143097.81527708,1759578344.1953374,72471180.1150088,1149723235.8683859,125567050.96517691,53697027.729971978,1586275302.8685368,693912502.1950835 
 01/02  14:00:00,4524719439.632589,0.0,330351862.27830556,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,401720190.04856017,158391768.1286353,53035203.03827355,278692094.583312,21030829.347471477,2354209835.8881537,1955630435.6257439,203928118.59456,194651281.66784973,1633746645.1038063,60359499.75408605,1184896231.011626,145020851.3274182,55657829.21996309,1548025364.3495932,641544659.4964664 
 01/02  15:00:00,4466191210.481292,0.0,305237478.24009719,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,402203204.04699859,157727542.94759993,45848168.7322695,252578024.36935783,21099299.936937907,2237351040.496836,1922582990.0338317,152946088.94592,161821961.51708413,1508863477.7961169,51481680.254966247,1211034257.2362223,137946880.0807711,56453984.22224694,1521704682.5034908,593533194.1291812 
 01/02  16:00:00,4479711124.202266,0.0,316468437.5046069,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,402620665.84986439,157913129.219441,51236901.58518919,248934266.27311708,21040231.56201641,2245778676.780431,1880418081.7114669,203928118.59456,161432476.47440423,1564696340.96553,42490143.369794648,1243678855.8606799,130872706.85549763,55952818.18291442,1488103026.9556709,618488264.289772 
 01/02  17:00:00,4567717527.015867,0.0,327937872.11996605,1605427226.1856087,56238300.0,1116394962.6977282,586665494.5054932,403001438.411038,158061552.02648405,57700277.2533858,238191722.1360524,18098681.680109394,2305464110.0629,1839186761.4375687,305892177.89184,160385170.73349137,1621727636.9015003,36563767.14342085,1280308596.1937535,111418659.95490451,48014071.658086758,1453270892.9632626,639486825.296883 
 01/02  18:00:00,4559903764.4838509,0.0,311365459.25408729,1605427226.1856087,74984400.0,1116394962.6977282,586665494.5054932,403376001.6897087,157553216.11686934,50536300.90816136,235518784.55215336,18081918.57403924,2185682766.2985599,1816441225.9755815,305892177.89184,63349362.431138429,1539326710.2898808,32669494.602322736,1298848019.6544667,72510333.16979453,48226260.2452374,1438002976.5466378,604943988.5303019 
 01/02  19:00:00,3401495702.09827,0.0,311971577.5832065,1128360457.4785848,74984400.0,716799361.7081372,305066057.1428565,401083044.74590685,157200331.35976906,52508682.05816587,235488799.19934494,18032990.82229708,1929910572.107365,1529422502.5059703,305892177.89184,94595891.70955454,1542338480.3033133,10943065.98727502,1365782361.4423755,59589690.69791406,47845487.38411091,1188453786.3493119,609377712.4136928 
 01/02  20:00:00,3400386520.9886267,0.0,327693399.37648317,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,401083044.7459069,157613585.65649817,60893570.19660759,234633934.34697927,20248901.51737179,1796893231.7442685,1529885149.591745,203928118.59456,63079963.55796363,1620512350.6797269,10976010.133245105,1306782916.3724335,59589114.32202512,56740645.98733577,1210388219.8397122,639854439.3985742 
 01/02  21:00:00,2795812598.3483588,0.0,335629557.7157063,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,401083044.7459069,158240074.33274208,69426579.19046524,215526328.03185759,20000291.824175404,1962394451.7644246,1663879259.5862885,203928118.59456,94587073.58357623,1659990919.6997188,18644170.839632386,1160974401.2602113,59589294.50367599,55180634.13981294,1307509755.575047,655368591.8523073 
 01/02  22:00:00,2656161518.8408119,0.0,345560483.8380624,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,401083044.7459069,158513658.88928599,80851203.43719666,196200013.2496575,18846110.854515748,1898364970.498599,1682535722.6012636,152946088.94592,62883158.9514157,1709407707.2336283,21223793.55249139,1117745169.5794793,50339358.97770241,49837626.75730835,1331425764.3748575,674917542.7318091 
 01/02  23:00:00,2220812498.312534,0.0,315365760.01120868,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,158127166.01075606,60941200.859547119,216943970.26932923,16939197.969063648,1970178020.32441,1805355877.314828,101964059.29728,62858083.712302017,1559233315.2778316,33203167.361762957,995810275.6076887,49116857.373393949,42021154.28990128,1426049726.1299453,611332728.4045117 
 01/02  24:00:00,2194003768.595297,0.0,290173539.9828092,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.74590685,157680205.0996834,47718221.636529859,225133947.554134,20802651.129511049,1983448004.9158905,1869608369.3880335,50982029.64864,62857605.87921716,1434013568.5033806,47948273.43530431,935773503.7168985,49116786.54309181,46059906.71474824,1479801541.320356,565037127.5971677 
 01/03  01:00:00,2139869868.4719487,0.0,287802923.18541619,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.74590685,157705177.09894047,47285257.765674229,219257510.18702436,15809083.813464802,1998797462.8438774,1915545184.2445455,20392811.859456,62859466.73987582,1422238111.3444706,58473427.189029578,890717122.3827067,49204597.186597499,39097415.07575559,1516098717.5406254,560534570.6515585 
 01/03  02:00:00,2136777990.8537074,0.0,286220191.6274132,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,157756186.22536678,46993804.939554888,218119789.0671458,15678102.5727976,2043489507.4918628,1960238062.7749143,20392811.859456,62858632.857492778,1414376850.484905,69697205.36421141,854079533.7605336,49204430.3804657,38321963.010368909,1551470519.8451484,557437988.945821 
 01/03  03:00:00,2145079305.2835098,0.0,293335400.99636146,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.74590685,158011504.79631556,50611571.320042047,215409440.25344564,15701471.495916382,2086486886.16756,2003235803.0307639,20392811.859456,62858271.27734029,1449721804.352631,79410934.22746198,821665012.5281032,49204380.21799612,38231875.00820086,1585698448.8117998,572295654.6530328 
 01/03  04:00:00,2158156964.612857,0.0,290100569.66582879,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.74590685,157992382.92582537,46655437.841504488,235720191.21556805,15678466.542701608,2126332440.0203109,2043081718.1992679,20392811.859456,62857909.961587149,1433652296.2833067,90368146.62530703,795164661.958765,49204329.59132619,38187833.74105398,1616618117.3339666,564359455.393646 
 01/03  05:00:00,2673855782.055359,0.0,273658006.6137341,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,401083044.74590685,157374446.27932773,35080993.252016488,283294132.4897616,27312852.995661558,2071923900.913107,1988673063.241799,20392811.859456,62858025.8118515,1351999768.6688512,72393675.334667,865956844.5507693,49204480.52139726,87923103.71392578,1578198328.8557549,531214075.7430481 
 01/03  06:00:00,2690533462.4980857,0.0,251251312.6080219,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,401083044.74590685,160129037.39273865,25256841.408275464,327718310.95157179,25712609.712620338,3223064480.429977,3109224620.1598188,50982029.64864,62857830.62151857,1240804437.3669768,488980244.6104833,572334920.4442816,49204447.066312048,82137556.64782787,2458022265.9512169,486961921.945432 
 01/03  07:00:00,3735426459.5039899,0.0,238085679.77181018,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,401987158.4925852,157473469.86392356,19179223.817854074,370078313.4907683,22388606.127410965,2693455066.686682,2528633608.4658825,101964059.29728,62857398.92352007,1175506729.9290605,193541868.3977084,833562707.0838165,49204410.158510949,69255800.9577964,2020486941.3026458,460942089.4418177 
 01/03  08:00:00,4245182161.162597,0.0,232876155.7141351,1605427226.1856087,18746100.0,1116394962.6977282,293332747.2527466,403360509.76146528,156880208.09512673,17148278.802520567,381693460.61477187,19322512.038492897,2578850052.0078799,2330537002.9141485,152946088.94592,95366960.14781153,1149675813.3013864,115152724.5943791,982175938.4975208,84093708.59375856,52467461.67114347,1842666247.8030942,452374551.0072504 
 01/03  09:00:00,4370828256.526358,0.0,220003624.28701563,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,403944805.875103,156373075.217532,14023670.362691956,393862796.7313324,20798974.290225004,2584936294.4891397,2253099269.176797,203928118.59456,127908906.7177826,1085878035.1264027,90832454.22349933,1058011819.3366284,102759203.21225067,54678968.60390807,1785621215.9716657,425604571.8586673 
 01/03  10:00:00,4486991045.262348,0.0,211195350.85135,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,404380392.42934927,155975513.57566376,12047672.863961319,401013153.7698722,20881469.564119638,2511783916.6692569,2198150213.654318,152946088.94592,160687614.06901864,1042233823.1806316,72920183.49711326,1108230997.6473015,116932852.57799772,55181845.86159268,1743540054.9349328,409861171.99021026 
 01/03  11:00:00,4522537455.931233,0.0,219068574.06551785,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,404913715.10074046,155891909.99390946,13478441.62802047,399908328.6099596,20788803.144254187,2495806430.086825,2079084302.8729888,254910148.24319998,161811978.9706362,1081242135.8905893,57444454.01173867,1184167037.6125136,138193293.8100853,54621157.926415059,1647189027.1572614,426455740.4063172 
 01/03  12:00:00,4534783350.353013,0.0,232742868.58344443,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,405948888.36479839,155957086.70171894,16453075.438003324,389738463.6689342,25455284.207281885,2410578426.1037156,1960991750.9196635,254910148.24319998,194676526.94085188,1149016387.6452637,44774439.61026408,1249424101.9291924,145280014.44638369,59553787.36436858,1552492746.1890379,453514797.85029318 
 01/03  13:00:00,4396678373.956342,0.0,245966981.16367097,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,407023624.2776711,156025329.62469543,19325798.574136575,385908802.33434227,20606528.21936682,2240150947.4553844,1856326771.2894974,254910148.24319998,128914027.92268679,1214589791.8253809,34136826.84058814,1306697912.9385453,125791390.07727294,53517276.90385041,1468597087.0055924,479304070.7149836 
 01/03  14:00:00,4525911703.566133,0.0,251389326.21707396,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,408540072.0290364,156028367.53077904,20390825.852308506,387157837.54863658,20907782.180266937,2198383517.4656927,1799782330.0458632,203928118.59456,194673068.82526947,1241485020.2249504,27185725.529962996,1348133088.597415,145279995.03090484,55331188.85978967,1425842233.4703305,489015497.328967 
 01/03  15:00:00,4528093067.863166,0.0,251872233.12494106,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,410010577.55614617,155937554.7904873,20450580.168321194,387335090.0903344,20989539.92490441,2080955111.6923862,1766157810.716526,152946088.94592,161851212.02993996,1243880614.4158009,22357719.147125886,1384564235.6097637,138193301.94765929,55829825.84455031,1398293202.820383,489868313.0437808 
 01/03  16:00:00,4530649266.331975,0.0,252232585.89753617,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,411377580.4555871,155860600.92958633,20495611.027745375,388300097.0471851,20885298.766303474,2131669662.117685,1734003716.8043588,203928118.59456,193737826.71876664,1245668271.497963,18718525.159016044,1419320469.028304,131106463.95649559,55203394.24164082,1371912209.6570986,490569465.75372716 
 01/03  17:00:00,4603332794.101983,0.0,252257842.68161775,1605427226.1856087,56238300.0,1116394962.6977282,586665494.5054932,412638305.19203945,155809034.52760304,20922975.24601858,379084641.6783596,17894011.387512756,2143758649.609806,1709601019.3873423,305892177.89184,128265452.33062405,1245793566.901385,19115279.90432425,1453313801.0886398,111617751.19645247,47201284.16588025,1349810549.4733382,490567553.5859008 
 01/03  18:00:00,4628086164.756747,0.0,252643401.5642797,1605427226.1856087,74984400.0,1116394962.6977282,586665494.5054932,413859069.96776559,155754837.86340729,20797689.579605856,383635979.1631011,17923103.229756744,2093409409.2492288,1692524930.1605843,305892177.89184,94992301.19680439,1247706298.7455395,18265650.520296016,1474878476.9371825,72639545.49255574,47366727.127347189,1338508766.7364825,491404724.63687846 
 01/03  19:00:00,3460054805.117142,0.0,248271592.69196109,1128360457.4785848,74984400.0,716799361.7081372,305066057.1428565,401083044.74590685,155797904.63739047,20016935.049161894,391827479.4276569,17847572.23548586,1978367778.9028977,1609393121.3991187,305892177.89184,63082479.61193895,1226019792.404658,13795893.370599376,1394279483.603326,59695318.01834366,46923998.788537267,1245551779.0291556,482482622.9982222 
 01/03  20:00:00,3419586071.5785815,0.0,245060363.04656429,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,401083044.74590685,155816092.83156217,20023332.334679694,381715237.1082355,17667916.36285366,1919332173.258145,1620818106.5108388,203928118.59456,94585948.15274638,1210092189.7268329,15602318.157698829,1335598249.8822327,59695881.82398395,45877050.76823228,1282741426.429817,476624189.9610019 
 01/03  21:00:00,2789447738.413595,0.0,239439979.6279488,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,401083044.7459069,156162681.9182734,19995789.810917275,359358673.6259905,17500846.177052794,2046356640.63098,1779343094.5969108,203928118.59456,63085427.43950924,1182220177.5267604,28888016.09836475,1187910463.93131,59695890.63297775,44898749.35803452,1399799982.491061,465430205.59451439 
 01/03  22:00:00,2639410118.2067029,0.0,236900600.90744327,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,401083044.74590685,156203429.11584027,19917410.63410337,353407449.5746372,16791179.40258521,2039292886.0211187,1823465809.435855,152946088.94592,62880987.63934399,1169628477.869477,38165797.43583644,1138615930.5877128,50428686.58847716,41663955.06617619,1442658079.1889606,460626216.86247399 
 01/03  23:00:00,2232277921.806071,0.0,232210262.01132954,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,156407078.07990737,19325731.60924738,355182155.04388788,16657491.86906952,2101111309.6250253,1936291065.1229008,101964059.29728,62856185.20484443,1146375527.7550102,65834682.20707856,1042277673.0149044,49204067.8920138,40872390.39333784,1530342544.397544,450948088.82487186 
 01/03  24:00:00,2233030127.6327764,0.0,227661483.89702014,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.74590685,156388092.02564068,18315262.470457768,357520848.7571604,20649237.28986784,2113622024.5476278,1999784130.4327484,50982029.64864,62855864.46623954,1123826348.8454173,79857698.40598798,986696659.0657681,49204010.76437507,45105582.78549697,1583235411.4062982,442829485.55177649 
 01/04  01:00:00,2185471888.1961419,0.0,225594436.1542589,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.74590685,156412796.3191494,17809484.13681679,358041971.8186124,15603283.345875275,2136977756.7887903,2053719651.6294018,20392811.859456,62865293.29993251,1113581156.9379459,90808530.22415257,939225796.2531712,49289833.2531476,37895139.00315596,1625821019.5562733,438543932.02267476 
 01/04  02:00:00,2182952128.984183,0.0,224030008.21435894,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,156470712.68032999,17611321.97272391,357348471.3859797,15481698.309361404,2192891774.757151,2109641910.6659303,20392811.859456,62857052.231764677,1105827680.1575409,103506319.60583809,898351255.104032,49289961.72111747,37176199.523604359,1670368504.851143,435448641.44608137 
 01/04  03:00:00,2179535884.5111706,0.0,222657233.43112985,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.74590685,156522388.37155075,17436406.565108867,355434927.5305711,15475012.19138053,2244065160.8478019,2160815541.3132398,20392811.859456,62856807.67510633,1099024402.901061,115903953.95138359,863902507.4038907,49289924.689622979,37136996.61187551,1710338087.8428539,432753021.1165695 
 01/04  04:00:00,2169400000.564043,0.0,214501306.84851358,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.74590685,156418341.99392537,15740112.912084774,355257209.3452043,15473113.042885779,2305945361.2031166,2222695985.928426,20392811.859456,62856563.41523517,1058612625.4739788,128305236.11001082,833905737.3065004,49289887.43472941,37125960.575793508,1759597331.2556937,416107851.3670956 
 01/04  05:00:00,2653982913.002802,0.0,212908694.30245743,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,401083044.74590685,156147010.738459,15103416.42548864,354899156.3997705,17789284.711768517,2225753435.4273216,2142495856.4867283,20392811.859456,62864767.08113742,1050721735.5346676,102752857.64452552,900448219.570091,49289661.11003943,47018635.30135481,1696619706.0493932,413605068.3881876 
 01/04  06:00:00,2667318757.0726006,0.0,215042913.5692571,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,402124495.69519427,159057355.43868668,15378763.722608738,358003301.4822005,18329621.485702158,3206445265.484805,3092592433.782238,50982029.64864,62870802.053927529,1061294904.630929,482467053.7921573,658933463.7037671,49289487.943221729,50473499.972172979,2442634975.616008,417812674.11311176 
 01/04  07:00:00,3711150851.4310414,0.0,233450837.90146048,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,404752877.3177597,157283204.58825577,19052959.943570485,351735767.34597137,18641196.39438618,2650560766.4389307,2485729283.326667,101964059.29728,62867423.81498367,1152527990.1127482,186207296.40106536,896734692.7858579,49289539.650353889,53185473.89050248,1984776333.714826,454532901.19978919 
 01/04  08:00:00,4221275188.593123,0.0,242755263.62231378,1605427226.1856087,18746100.0,1116394962.6977282,293332747.2527466,407619633.54121038,156806371.19901694,21214232.08970677,339662796.72796127,19315855.276828879,2464059486.4160416,2215769602.844757,152946088.94592,95343794.62536423,1198660217.0851982,100730348.4988068,1061457811.1595264,84240661.97952919,52429838.61229123,1757269380.9447087,472114545.59162697 
 01/04  09:00:00,4363119635.367722,0.0,253390381.7900773,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,409887416.1395329,156752599.98751373,23741077.10127413,336699822.1485488,20827028.43831674,2418825653.652992,2086934847.5392299,203928118.59456,127962687.51920195,1251413755.2684844,74669212.4920943,1163250708.9359432,102938784.32872167,54838867.61420488,1654138305.577489,493872132.25412067 
 01/04  10:00:00,4502862024.715185,0.0,267743477.52420233,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,411710688.89279678,156897639.79140298,27262383.68531417,336820589.7096753,20929752.9037629,2320645399.951292,2007044295.066605,152946088.94592,160655015.93876655,1322638080.5813742,57091651.20248088,1229259659.896914,117137273.81356815,55456335.862050179,1590079258.7595578,521986917.341977 
 01/04  11:00:00,4530364057.713316,0.0,273555145.23081776,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,413275956.15314826,156830512.87147523,29268907.602948764,328096804.7681944,20849047.697900628,2328805417.8641407,1912043249.0682126,254910148.24319998,161852020.55272807,1351486429.5382429,44593733.99303231,1310194715.4615937,138434881.72909839,54963912.82831284,1512965505.6661826,532494423.5724779 
 01/04  12:00:00,4530966968.863603,0.0,282169714.23276427,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,414663694.6300282,156877042.65483416,32993251.870844276,310243513.78760656,25532068.298693286,2284471447.270965,1834880736.0708664,254910148.24319998,194680562.95689867,1394261798.6936789,34627518.85210469,1374577924.0854283,145533878.69648917,59985025.92686732,1452527585.518777,550257398.4567084 
 01/04  13:00:00,4393521116.367071,0.0,295355781.6177949,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,415938153.23681357,157011553.95949919,37490662.650492299,305217877.5152663,20685777.624746417,2184421998.437977,1768340766.734868,254910148.24319998,161171083.45990888,1459759329.6701084,25144559.61319459,1430312842.0080298,126011326.53875853,53968170.13177562,1399683266.1673609,576152312.5704597 
 01/04  14:00:00,4523436431.686788,0.0,300717047.62897327,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,417080770.82263377,157055229.30563743,39055441.67007208,307041643.483258,20988806.56818191,2128359608.7646719,1729738666.5992053,203928118.59456,194692823.57090683,1486397284.1567195,18313897.525598915,1465438839.852768,145534004.157438,55792091.287335667,1369036437.0902119,585880961.3049784 
 01/04  15:00:00,4506760489.757717,0.0,293924451.3367877,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,418175727.91083726,156814904.55044309,37535675.302729848,297737664.8934587,21074573.55542933,2018324860.9229255,1703553310.5472334,152946088.94592,161825461.42977206,1452648109.336613,14456540.194266132,1492636221.655879,138434918.27277137,56313370.32842524,1347943032.1993316,571605734.7782698 
 01/04  16:00:00,4505105761.884078,0.0,289546767.83360847,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,419323380.9192837,156689932.89743734,35857839.258379299,301211125.26577678,20979223.501560604,2055205159.2097128,1689828676.2445048,203928118.59456,161448364.3706479,1430900094.8262227,14364493.472796319,1514934924.9860953,131335788.90904463,55737511.66023054,1336025871.5174475,563782217.31606 
 01/04  17:00:00,4605406992.595017,0.0,267743847.66894526,1605427226.1856087,56238300.0,1116394962.6977282,586665494.5054932,420337479.01550027,156139595.18809555,26346324.56310718,352142301.7425412,17971461.027996325,2120422413.6534548,1686195139.0663048,305892177.89184,128335096.69531022,1322647972.748664,17862923.925654539,1532711935.4256874,111812865.39645887,47641790.61990197,1330848930.7606407,518413417.9934883 
 01/04  18:00:00,4630979010.447863,0.0,237799609.573723,1605427226.1856087,74984400.0,1116394962.6977282,586665494.5054932,421438514.9200642,155412656.1787712,17301960.100624008,397599717.2205224,17954469.06532549,2096645708.8094218,1695756548.8346599,305892177.89184,94996982.08292198,1174090268.1658352,21671850.907387239,1535647169.9562984,72766060.99737506,47545228.17159486,1340697345.8264166,460096231.1906365 
 01/04  19:00:00,3445319865.62674,0.0,207948922.3174569,1128360457.4785848,74984400.0,716799361.7081372,305066057.1428565,401083044.74590685,155023623.53705419,11088184.728455319,427120125.5918962,17845688.376391099,2128776500.1905413,1728291519.7190738,305892177.89184,94592802.5796277,1026158804.4798985,18934277.018876628,1380433194.5236304,59800089.80475312,46913003.57177293,1345316640.440859,401325572.6198963 
 01/04  20:00:00,3414619692.0295116,0.0,194565897.1373774,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,401083044.7459069,154851943.71777184,8697951.70915071,437254848.2495222,19945921.321002775,2039318444.3062726,1772309262.3993977,203928118.59456,63081063.31231501,959880287.724844,23316500.690126808,1320557926.7545024,59799998.53913209,55551242.52130132,1402199348.954197,377550405.4287348 
 01/04  21:00:00,2798974361.791879,0.0,197304673.49780853,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,401083044.7459069,155401618.49404813,9719346.201623429,419954371.8564137,19604584.48857295,2209703740.092201,1911183391.844861,203928118.59456,94592229.65278006,973440664.9659749,55270081.356955457,1191763652.4957743,59800684.26838164,53791131.92107987,1502936279.5115009,383997503.0853656 
 01/04  22:00:00,2648245343.557989,0.0,192231244.91587869,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,401083044.74590685,155374937.91528473,9054566.980208248,417007157.8797508,18387387.294773036,2182251732.112556,1966422150.150981,152946088.94592,62883493.01565493,948323820.9069719,67428260.64372611,1140627068.2687159,50516898.16935098,48369127.78876606,1556857646.0609112,372488999.17068269 
 01/04  23:00:00,2251256487.8602616,0.0,167524978.7790668,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.74590685,155094284.40209786,4568760.769888073,455006504.0869336,16566756.62964598,2296347927.405814,2131525247.5819617,101964059.29728,62858620.526572588,826079170.5517354,103447698.55539972,1046099264.5876647,49290217.682795349,40341985.88928676,1686917326.6379119,322762317.3242381 
 01/04  24:00:00,2247272142.036062,0.0,137023464.01813949,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,154486716.4739081,457184.3530255778,482298469.01426056,20511104.984098797,2405604490.4566447,2291764086.5200216,50982029.64864,62858374.287983108,675149905.8396225,125482243.05956987,986016139.0626876,49290172.88647746,44301119.472511779,1816543500.9575732,265017378.9749643 
 01/05  01:00:00,2196305465.664799,0.0,124960854.40977288,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,154276133.21031425,0.0,489626402.99357876,15432158.629704498,2478053721.639022,2394800521.2786819,20392811.859456,62860388.50088386,614680449.0460208,143603184.490287,935865765.597688,49374697.60902636,36894992.661972347,1895888575.3358627,241949706.41399209 
 01/05  02:00:00,2191366022.378009,0.0,130426812.88601153,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,154494821.33138079,0.0,479113311.407398,15321160.331789315,2514661167.5699555,2431408576.551175,20392811.859456,62859779.159324679,641509355.0496743,156276490.39170749,893591019.9429189,49374408.26244618,36240269.152290027,1924043345.5289429,252554686.64156325 
