Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 08/22  22:00:00,378495403.7364883,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,18989.814978575803,16016296.76790962,48493668.97355582,0.0,17403336.0,31090332.973555816,0.0,0.0,0.0,12229591.61726144,41931931.162789087,0.0,0.0 
 08/22  23:00:00,381444616.17806759,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,14074.649085493787,18970424.375381989,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,9172195.313864995,45681646.6509475,0.0,0.0 
 08/22  24:00:00,378304708.40568819,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7898.810154531655,15836692.441933508,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5095664.171203477,41480428.79050839,0.0,0.0 
 08/23  01:00:00,378205703.7314055,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7953.150644925102,15737633.427160502,48420534.59652145,0.0,17403336.0,31017198.596521453,0.0,0.0,0.0,5098280.0412935,41329277.7763412,0.0,0.0 
 08/23  02:00:00,378188625.4154166,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7828.9031703291479,15720679.358646194,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5098279.9993608309,41229976.046183947,0.0,0.0 
 08/23  03:00:00,378173427.86648568,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7820.180160049198,15705490.532725534,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5098280.054288598,41141013.52419658,0.0,0.0 
 08/23  04:00:00,380089031.3085134,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7880.724722429312,17621033.430190907,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5098280.04950485,47643900.57223821,0.0,0.0 
 08/23  05:00:00,379871155.70498737,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7958.935913969446,17403079.61547329,48417859.20024879,0.0,17403336.0,31014523.200248794,0.0,0.0,0.0,5098280.049132933,47136153.42999424,0.0,0.0 
 08/23  06:00:00,994400416.9818552,0.0,377419318.64795008,156648030.75360007,10756200.0,143791286.4,260023104.76502938,28554094.98987495,17208381.42540081,17475336.0,0.0,17403336.0,72000.0,1560736361.3204027,0.0,633035774.9626339,5098280.015614695,47300675.680773708,0.0,1146077059.6962236 
 08/23  07:00:00,970849689.8605595,0.0,366204014.567798,156648030.75360007,0.0,143791286.4,260023104.76502938,27660866.725958859,16522386.648173152,17475336.0,0.0,17403336.0,72000.0,1499239761.8512595,0.0,587223198.870015,10196560.026187486,45191903.47957124,0.0,1111453375.67914 
 08/23  08:00:00,1523485140.4041193,0.0,469257985.79597988,441759816.0,0.0,304621769.63868138,263307377.7419634,27138028.10780873,17400163.11968599,149525106.9678731,0.0,87016680.00000002,62508426.967873077,1641936115.3201848,0.0,882477476.0532709,31734721.16483663,46653863.7493446,0.0,1591851085.5344046 
 08/23  09:00:00,1598233069.2855364,0.0,541930309.570081,441759816.0,0.0,304621769.63868138,265066513.9912647,27310222.913087287,17544437.172422008,87088680.00000002,0.0,87016680.00000002,72000.0,1751991796.5244394,0.0,977045381.1066151,17375942.457840399,47307207.502116847,0.0,1907802344.4656378 
 08/23  10:00:00,1574689128.6858643,0.0,503621186.91204658,441759816.0,0.0,319744854.1186813,265216364.79275585,26886093.332509396,17460813.52987127,161668582.6792512,0.0,130525020.0,31143562.679251195,1722567432.2786403,0.0,989700914.8205978,17375944.147679829,47118209.709637,0.0,1748979803.6995378 
 08/23  11:00:00,1529156505.8115798,0.0,455801698.66350999,441759816.0,0.0,319744854.1186813,265821387.56650917,25685851.45196742,20342898.010911984,161668179.95122714,0.0,130525020.0,31143159.951227137,1658150986.2500883,0.0,1013201446.6445894,17375947.14811467,50370858.91742852,0.0,1549219461.1717125 
 08/23  12:00:00,1526035360.1507569,0.0,455876460.3546117,441759816.0,0.0,319744854.1186813,266261559.0195536,25131686.6690595,17260983.988850975,130597020.0,0.0,130525020.0,72000.0,1639192272.3860903,0.0,1030219671.1338853,17375949.12796314,46256740.50529433,0.0,1550748109.9479624 
 08/23  13:00:00,1507292857.4992564,0.0,452113998.20148298,441759816.0,0.0,304621769.63868138,267836685.38421867,23507612.957751819,17452975.31712196,118224174.61856961,64734.45324127062,87016680.00000002,31142760.165328336,1590314102.8762959,0.0,1075808389.1040059,17375942.67176469,47433487.33386387,51787.56259301649,1535177761.8642946 
 08/23  14:00:00,1547060038.4435793,0.0,491010628.9585714,441759816.0,0.0,304621769.63868138,268646420.87481829,23528419.788667744,17492983.182840695,118159041.23037316,0.0,87016680.00000002,31142361.23037315,1626895666.82208,0.0,1100283122.5565515,17375940.5164286,47441968.403969559,0.0,1698052745.115078 
 08/23  15:00:00,1540320774.704471,0.0,507673073.7519673,441759816.0,0.0,280801107.05934068,268820571.3283785,23820558.233674885,17445648.331109998,48547033.822536278,0.0,17403336.0,31143697.822536284,1658598312.2020937,0.0,1082779089.2448257,17375951.713986923,46986526.61015122,0.0,1760233897.9396079 
 08/23  16:00:00,1432169473.874257,0.0,420752112.8666934,441759816.0,0.0,263461766.4,267828327.99889494,21793555.380088197,16573895.22858077,17475336.0,0.0,17403336.0,72000.0,1482053210.516064,0.0,1059808095.7693316,10196559.845361934,42249768.97211678,0.0,1390959823.4235934 
 08/23  17:00:00,1241401679.3941065,0.0,354761186.84477409,441759816.0,0.0,143791286.4,264072198.20305345,20575924.719124486,16441267.227154639,17475336.0,0.0,17403336.0,72000.0,1274099757.2982364,0.0,1003763569.1687362,10196559.996636302,41814770.415426287,0.0,1111228511.222767 
 08/23  18:00:00,1167650352.7354696,0.0,285148214.80757459,441759816.0,0.0,143791286.4,260023104.76502938,20497406.788502706,16430523.97436341,48568475.07961375,0.0,17403336.0,31165139.079613754,1109838286.0650306,0.0,872785893.1964085,19373454.847850618,41751932.76281912,0.0,802820307.8450756 
 08/23  19:00:00,1160222667.7035826,0.0,246037253.61189694,441759816.0,32268600.0,143791286.4,260023104.76502938,18095431.47254365,18247175.454112617,48631694.2620238,0.0,17403336.0,31228358.2620238,962435027.365126,0.0,860169901.5029783,25491379.847460707,48160277.42464466,0.0,700089434.6988316 
 08/23  20:00:00,885644392.1469758,0.0,226594493.15271283,156648030.75360007,64537200.0,143791286.4,260023104.76502938,16904706.49638795,17145570.57924545,48597220.01633121,0.0,17403336.0,31193884.016331216,890275109.2867835,0.0,811736052.5908631,22432398.89319964,45902328.580342728,0.0,649151959.8454578 
 08/23  21:00:00,378839153.0606437,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,34634.40726446847,16344401.499779184,48599680.5019929,0.0,17403336.0,31196344.501992909,0.0,0.0,0.0,22432409.079809894,43546167.15026884,0.0,0.0 
 08/23  22:00:00,377723335.8424839,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,18987.068799064684,15244231.62008477,48494035.817263398,0.0,17403336.0,31090699.81726339,0.0,0.0,0.0,12235869.663184483,40043406.91846858,0.0,0.0 
 08/23  23:00:00,380981410.78147777,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,14080.585616312836,18507213.04226136,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,9176903.94540398,44732258.316719058,0.0,0.0 
 08/23  24:00:00,377905498.427014,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7906.408053198872,15437474.865360734,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5098280.048027393,40666305.1791058,0.0,0.0 
 08/24  01:00:00,377854335.33153,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7949.7143453153489,15386268.463584565,48420960.971488628,0.0,17403336.0,31017624.971488619,0.0,0.0,0.0,5101247.755688483,40554226.515681799,0.0,0.0 
 08/24  02:00:00,377777696.27005127,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7824.53270503531,15309754.58374612,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5101247.725604832,40465843.89214393,0.0,0.0 
 08/24  03:00:00,377736199.10078248,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7824.714732271804,15268257.232450122,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5101247.773457537,40383749.135817389,0.0,0.0 
 08/24  04:00:00,379555279.78442367,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7888.212941972389,17087274.41788162,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5101247.76861091,46894889.732498828,0.0,0.0 
 08/24  05:00:00,379437415.6440003,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7959.585497473459,16969338.904902787,48420612.56518632,0.0,17403336.0,31017276.56518633,0.0,0.0,0.0,5101247.768826814,46399851.4308669,0.0,0.0 
 08/24  06:00:00,856952302.2315427,0.0,250511784.69964407,156648030.75360007,10756200.0,143791286.4,260023104.76502938,18563677.908642048,16658217.704627194,17514134.564883118,38798.56488311736,17403336.0,72000.0,984229300.4470657,0.0,649906361.9933053,5101247.740121342,45438562.41317013,31038.851906493896,717739019.7372717 
 08/24  07:00:00,857551734.9804895,0.0,261965568.4685251,156648030.75360007,0.0,143791286.4,260023104.76502938,19131204.963711546,15992539.629623464,17475336.0,0.0,17403336.0,72000.0,1023178027.0665965,0.0,567271891.3353899,10202495.485224273,43128262.49478639,0.0,744913121.4243658 
 08/24  08:00:00,1322887240.9258009,0.0,279331260.81896016,441759816.0,0.0,304621769.63868138,260084419.59060777,20109119.896684033,16980854.980867529,149528657.57192127,0.0,87016680.00000002,62511977.57192125,1084134589.996267,0.0,735662465.3914014,31754870.349817117,45060522.31265283,0.0,791242974.7648634 
 08/24  09:00:00,1367364177.923345,0.0,321507188.8218243,441759816.0,0.0,304621769.63868138,260810327.71121628,21428901.848929295,17236173.902694018,87088680.00000002,0.0,87016680.00000002,72000.0,1194407182.3172882,0.0,820672776.8284255,17386620.366001905,46340878.94287406,0.0,955233950.6005168 
 08/24  10:00:00,1447579629.2561937,0.0,384966870.8762576,441759816.0,0.0,319744854.1186813,261872157.78729929,21894582.50680882,17341347.967146748,161667268.82122994,0.0,130525020.0,31142248.82122995,1274595004.5325542,0.0,877836803.253834,17386611.794180685,46526704.7903152,0.0,1226088107.69664 
 08/24  11:00:00,1502231886.2081907,0.0,434603083.9649327,441759816.0,0.0,319744854.1186813,264075669.24393357,21747789.62951538,20300673.251128049,161668591.81624446,0.0,130525020.0,31143571.816244447,1358001613.2134722,0.0,964378026.0748692,17386618.539168069,49735831.147253,0.0,1440961034.78684 
 08/24  12:00:00,1554421702.4011746,0.0,487170894.6485466,441759816.0,0.0,319744854.1186813,266600734.78655497,21884021.114734569,17261381.73265708,130597020.0,0.0,130525020.0,72000.0,1461209462.6220916,0.0,1042052938.0545542,17386622.127685854,45655227.563903998,0.0,1662549169.5569163 
 08/24  13:00:00,1594472229.9114876,0.0,540078562.5591143,441759816.0,0.0,304621769.63868138,269441373.56783929,21053109.868218967,17517598.27763402,118222464.43722205,62606.34819793482,87016680.00000002,31143178.089024106,1504227067.990368,0.0,1117909057.8376199,17386615.564093919,46810890.34416525,50085.07855834786,1867030918.329758 
 08/24  14:00:00,1596878816.905327,0.0,541444158.0662526,441759816.0,0.0,304621769.63868138,270715021.8130546,20799744.832549327,17538306.554789515,118159466.4868742,0.0,87016680.00000002,31142786.486874194,1521395147.863219,0.0,1153944904.9587496,17386614.068027885,47035430.587468069,0.0,1874788085.4708884 
 08/24  15:00:00,1546716611.0187052,0.0,515049768.9366958,441759816.0,0.0,280801107.05934068,271224597.6788267,20512947.36249972,17368373.981342339,48545738.174784477,0.0,17403336.0,31142402.17478447,1508176547.7291024,0.0,1145795176.5135058,17386619.653932129,46211765.955583978,0.0,1767996514.0930844 
 08/24  16:00:00,1551249552.3806639,0.0,537064995.2055714,441759816.0,0.0,263461766.4,272006634.4438055,20295867.233360169,16660473.09792714,17475336.0,0.0,17403336.0,72000.0,1517647142.229889,205119.70389276104,1152791372.3590217,10202495.36176905,41724587.35993805,0.0,1847352067.3225687 
 08/24  17:00:00,1389165770.526009,0.0,499588377.90081718,441759816.0,0.0,143791286.4,268122416.81530617,19283494.466639308,16620378.943246576,48472538.190671499,0.0,17403336.0,31069202.1906715,1347072054.8394588,178351.35446970634,1107138167.3330749,10202495.358235209,41570016.78235104,0.0,1684926719.5596107 
 08/24  18:00:00,1142206101.8727742,0.0,262000859.4581143,441759816.0,0.0,143791286.4,260023104.76502938,18071615.601869614,16559419.647761019,17475336.0,0.0,17403336.0,72000.0,996507794.1872765,0.0,801063963.0476648,19384740.811534015,41602972.82031005,0.0,711286750.3752003 
 08/24  19:00:00,1154429327.3991459,0.0,240916234.07564939,441759816.0,32268600.0,143791286.4,260023104.76502938,17319760.293180206,18350525.86528705,48632334.99032026,0.0,17403336.0,31228998.99032026,929600624.2907636,0.0,842072701.8751429,25506223.52782065,48046207.453215178,0.0,673239190.922835 
 08/24  20:00:00,922730205.0159119,0.0,261483707.19507275,156648030.75360007,64537200.0,143791286.4,260023104.76502938,18971245.02570804,17275630.876501688,48597686.493807118,0.0,17403336.0,31194350.493807116,1017062087.0316215,0.0,800582719.7392113,22445461.20174554,46124299.3626907,0.0,739530816.6445849 
 08/24  21:00:00,378920821.61511459,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,34637.47256781717,16426066.98894667,48600060.3581442,0.0,17403336.0,31196724.358144206,0.0,0.0,0.0,22445472.54807941,43821859.60465616,0.0,0.0 
 08/24  22:00:00,377667574.42094007,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,18979.32983513858,15188477.93750478,48493120.33155509,0.0,17403336.0,31089784.33155509,0.0,0.0,0.0,12242991.243114911,40163129.755014639,0.0,0.0 
 08/24  23:00:00,380982879.09877076,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,14090.798592065503,18508671.146578649,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,9182245.897946846,44830305.425917219,0.0,0.0 
 08/24  24:00:00,377825439.2143074,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7918.253636551201,15357403.807070844,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5101247.767038682,40610932.97950269,0.0,0.0 
 08/25  01:00:00,377712795.3167837,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7939.0245196137179,15244739.13866405,48420778.86846194,0.0,17403336.0,31017442.868461938,0.0,0.0,0.0,5104566.428086763,40471861.724363747,0.0,0.0 
 08/25  02:00:00,377597276.839861,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7819.944400926636,15129339.741859919,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5104566.419836215,40370225.01082584,0.0,0.0 
 08/25  03:00:00,377569255.62810996,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7832.281717052224,15101306.1927928,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5104566.455877982,40275476.13779375,0.0,0.0 
 08/25  04:00:00,386687450.2735108,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7899.857417524987,24219433.262493247,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5104566.451028256,72718532.00338833,0.0,0.0 
 08/25  05:00:00,385075430.7964531,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7957.82229486668,22607355.82055819,48420446.3345823,0.0,17403336.0,31017110.3345823,0.0,0.0,0.0,5104566.437555733,67796540.76911497,0.0,0.0 
 08/25  06:00:00,767102879.9562631,0.0,163471012.41684763,156648030.75360007,10756200.0,143791286.4,260023104.76502938,13302966.673146019,19110278.947639958,17584103.680646648,108767.68064664604,17403336.0,72000.0,664540174.8612274,0.0,783440838.029472,5104566.432096657,55100234.238181177,87014.14451731683,487864073.0366765 
 08/25  07:00:00,768875228.850862,0.0,178745573.9707232,156648030.75360007,0.0,143791286.4,260023104.76502938,14025401.451360938,15641831.510148433,17475336.0,0.0,17403336.0,72000.0,714309134.4799054,0.0,635404852.7905294,10209132.865624072,42099907.99452546,0.0,523983257.0803534 
 08/25  08:00:00,1254662907.3308159,0.0,215821398.77556253,441759816.0,0.0,304621769.63868138,260133691.52539213,15508237.907140945,16817993.484039096,149529438.7719653,0.0,87016680.00000002,62512758.77196529,817962527.8233982,0.0,735314908.3508072,31777403.117071824,44301521.00607504,0.0,623865123.1455274 
 08/25  09:00:00,1376008284.7800523,0.0,333945970.60714128,441759816.0,0.0,304621769.63868138,261037329.18840284,17408782.469853499,17234616.875973405,87088680.00000002,0.0,87016680.00000002,72000.0,985678838.3661833,0.0,852230111.4999644,17398550.126771157,45775758.97624846,0.0,1049020717.037847 
 08/25  10:00:00,1525502061.2358585,0.0,465086851.39830389,441759816.0,0.0,319744854.1186813,263006023.27171184,18485818.687671029,17418697.759490435,161667844.1227594,0.0,130525020.0,31142824.122759396,1145087894.5317922,16578.384331881534,961140802.4113597,17398548.182083884,46035904.1290453,0.0,1530453598.473459 
 08/25  11:00:00,1583641917.7293139,0.0,518488561.297822,441759816.0,0.0,319744854.1186813,266128248.42061947,17075003.99572178,20445433.896469565,161667444.5818665,0.0,130525020.0,31142424.58186649,1165766062.2940613,441634.6848061093,1050732520.4271115,17398547.16196455,49276997.808609697,0.0,1710755275.3615914 
 08/25  12:00:00,1654720307.542619,0.0,588600411.3262763,441759816.0,0.0,319744854.1186813,270571440.7664393,16659451.579634548,17384333.75158773,130597020.0,0.0,130525020.0,72000.0,1311584386.402754,923343.7986596741,1157703675.1337715,17398557.26702892,44875792.50131031,0.0,1977325074.0023065 
 08/25  13:00:00,1720230943.0384098,0.0,664106959.7641425,441759816.0,0.0,304621769.63868138,274980136.67561176,17083917.42481765,17678343.535156814,118223315.49345042,62859.459751406626,87016680.00000002,31143776.033699007,1480298045.9345594,1979042.9030032419,1249340762.9968727,17398550.376350799,46240601.537444468,50287.567801125304,2251821635.790977 
 08/25  14:00:00,1729785666.0833734,0.0,672072212.6604402,441759816.0,0.0,304621769.63868138,276451655.20583489,17158456.44338291,17721756.135034197,118160070.33935867,0.0,87016680.00000002,31143390.339358666,1520437548.2244368,1814069.4790731157,1283888538.9370604,17398549.63765457,46587786.22972014,0.0,2289993796.8659508 
 08/25  15:00:00,1684907500.8488315,0.0,649949213.2380989,441759816.0,0.0,280801107.05934068,277868359.6001191,16992892.123839927,17536112.8274329,48546350.02981462,0.0,17403336.0,31143014.029814625,1513729583.5991817,1933718.142397096,1285035499.6282678,17398553.984832225,45678107.05531423,0.0,2209340520.5261685 
 08/25  16:00:00,1624271189.7973929,0.0,606404543.9602196,441759816.0,0.0,263461766.4,278233393.6050262,17709122.77731323,16702547.05483375,17475336.0,0.0,17403336.0,72000.0,1490156133.3711863,1389307.7936089736,1277843420.0923987,10209132.82165339,41164246.89570694,0.0,2060926154.791801 
 08/25  17:00:00,1430361074.7709947,0.0,538081671.3305113,441759816.0,0.0,143791286.4,272520637.06796869,17589525.764464506,16618138.208050255,48473243.63569297,0.0,17403336.0,31069907.63569297,1341402667.5365608,683299.8675556384,1213066742.1857284,10209132.816243338,41193718.137678798,0.0,1814762290.3696936 
 08/25  18:00:00,1119210021.0890735,0.0,240604751.4415437,441759816.0,0.0,143791286.4,260023104.76502938,16468558.016195648,16562504.466304969,17475336.0,0.0,17403336.0,72000.0,910889632.8224604,26245.507524544446,805520235.6127844,19397351.840915,41464256.6693236,0.0,644983218.714602 
 08/25  19:00:00,1119086790.6034597,0.0,209612856.76095549,441759816.0,32268600.0,143791286.4,260023104.76502938,15241571.215811458,16389555.461663394,48632684.397968899,0.0,17403336.0,31229348.397968893,808771608.9928577,0.0,868993223.9903039,25522822.290423767,41239173.39399902,0.0,585393643.5237728 
 08/25  20:00:00,847006390.3025162,0.0,192202290.61273707,156648030.75360007,64537200.0,143791286.4,260023104.76502938,14434978.76445768,15369499.00669213,48598278.488862808,0.0,17403336.0,31194942.488862806,751973762.3565405,0.0,850598032.1892414,22460068.068774079,39509120.94692643,0.0,546996802.5066879 
 08/25  21:00:00,377363642.85258147,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,34640.35570833491,14868885.34327303,48601268.31978933,0.0,17403336.0,31197932.319789325,0.0,0.0,0.0,22460081.631450833,38521377.3821924,0.0,0.0 
 08/25  22:00:00,377560013.00653377,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,18963.110381374343,15080932.742552303,48493836.12068509,0.0,17403336.0,31090500.12068509,0.0,0.0,0.0,12250956.625484035,39838095.31932163,0.0,0.0 
 08/25  23:00:00,380821565.66299727,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,14108.422479504325,18347340.08691769,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,9188219.567983067,44758615.71385319,0.0,0.0 
 08/25  24:00:00,377589362.70607808,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,7933.916734723646,15121311.635743227,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5104566.449524245,40646998.57799091,0.0,0.0 
 08/26  01:00:00,377543484.34631779,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,4773.734052299281,15078593.458665353,48400030.55721114,0.0,17403336.0,30996694.557211136,0.0,0.0,0.0,3064941.072476603,40502966.42329224,0.0,0.0 
 08/26  02:00:00,377476603.89753279,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,4709.597296044143,15011777.146636624,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3064941.0684929664,40389970.86786939,0.0,0.0 
 08/26  03:00:00,377408358.0985404,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,4690.555960589489,14943550.38897976,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3064941.071978766,40284670.557951677,0.0,0.0 
 08/26  04:00:00,379176874.4533166,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,4698.9117779040129,16712058.38793867,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3064941.072759644,46775117.401766117,0.0,0.0 
 08/26  05:00:00,379189917.2488128,0.0,0.0,156648030.75360007,64537200.0,141274886.4,0.0,4721.153321939092,16725078.9418908,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3064941.0722721635,46271103.53701083,0.0,0.0 
 08/26  06:00:00,325542207.6518413,0.0,0.0,156648030.75360007,10756200.0,141274886.4,0.0,4750.710981035198,16858339.787260154,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3064941.0718183,47433020.92173167,0.0,0.0 
 08/26  07:00:00,314370480.9081951,0.0,0.0,156648030.75360007,0.0,141274886.4,0.0,4782.275397748062,16442781.479197268,48400031.65778125,0.0,17403336.0,30996695.657781245,0.0,0.0,0.0,3064941.0717647538,45907954.990681808,0.0,0.0 
