Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 03/03  20:00:00,1583772122.5722609,0.0,0.0,963113651.9999994,78746400.0,191659478.4,321093213.8771312,15411935.132641795,13747443.162488532,5252385510.703607,5172359336.245418,17403336.0,62622838.458188388,178828886.46352104,548472422.2474921,37159334.51417529,33929900.19941777,4048535501.5558087,0.0 
 03/03  21:00:00,1583760054.7327414,0.0,0.0,963113651.9999994,78746400.0,191659478.4,321093213.8771312,15406425.217682226,13740885.23792865,5199326939.719666,5150623548.189683,17403336.0,31300055.529982315,210618543.0008186,542100303.9985777,32700223.937658114,33892275.9984958,4032575406.2944247,0.0 
 03/03  22:00:00,492465806.6296868,0.0,0.0,189733389.44400008,78746400.0,189143078.4,22881948.539411934,100218.83780907278,11860771.408465673,55748900.630678798,7042186.935638078,17403336.0,31303377.695040719,20797762.377235455,14898237.440167122,32700261.68910668,31305788.77184452,16638171.598878677,0.0 
 03/03  23:00:00,536828011.6982898,0.0,0.0,189733389.44400008,78746400.0,189143078.4,66827779.5709864,107884.07331392987,12269480.209989472,60668533.15404829,12116635.731743984,17403336.0,31148561.422304308,55777706.6705886,20036480.992674427,17836506.923991149,33684294.48212877,31315209.234562939,0.0 
 03/03  24:00:00,536469227.5940802,0.0,0.0,189733389.44400008,78746400.0,189143078.4,62437508.6104919,168523.9084198202,16240327.231168399,76458665.76464151,27952406.679938534,17403336.0,31102923.08470296,69451413.909963,20797128.70703441,13377380.20169488,39347616.00341728,49791927.870712857,0.0 
 03/04  01:00:00,577047636.2325841,0.0,0.0,189733389.44400008,78746400.0,189143078.4,106812841.56988538,169998.95878492145,12441927.859913845,71495621.92790452,54020285.927904527,17403336.0,72000.0,127228982.86004888,19160673.53367741,4455364.336985607,34679050.47011432,74934244.6034957,0.0 
 03/04  02:00:00,571728450.4262955,0.0,0.0,189733389.44400008,78746400.0,189143078.4,101458537.939772,207397.19686653297,12439647.445656859,86420337.13066527,68945001.13066529,17403336.0,72000.0,127942871.50210665,18191970.098740389,4455364.336984188,34504721.52953036,77003039.00959343,0.0 
 03/04  03:00:00,573233127.6565908,0.0,0.0,189733389.44400008,78746400.0,189143078.4,102930328.36775506,220807.9500207869,12459123.494814948,100917758.45421839,83442422.45421839,17403336.0,72000.0,142446126.68774579,15909151.380984249,4455364.336979015,34372007.71420532,89463719.3267648,0.0 
 03/04  04:00:00,579867316.0487607,0.0,0.0,189733389.44400008,78746400.0,189143078.4,109548858.62294254,294259.4569704672,12401330.124847603,181267072.35055695,132852860.59235505,17403336.0,31010875.75820188,181423936.84207184,16284030.108378213,4455364.336944337,34227424.6876747,125424321.5511166,0.0 
 03/04  05:00:00,598190258.1208899,0.0,0.0,189733389.44400008,78746400.0,189143078.4,126231854.45628977,458482.37657590679,13877053.44402425,223123187.52863408,205647851.52863408,17403336.0,72000.0,237510178.46191389,15121140.303578843,4455364.3369728759,40627173.95272112,174019440.91170628,0.0 
 03/04  06:00:00,587068280.7253921,0.0,0.0,189733389.44400008,78746400.0,189143078.4,115223380.15360394,441417.6406204543,13780615.087167616,238287320.5502393,220811984.5502393,17403336.0,72000.0,239095573.80128367,14991769.231033788,4455364.336987937,40059130.04801247,182474140.37164066,0.0 
 03/04  07:00:00,548543628.1928169,0.0,0.0,189733389.44400008,26248800.0,189143078.4,128983328.14238309,548194.6244921822,13886837.581941538,272405093.8736907,254929757.8736907,17403336.0,72000.0,265566286.35076637,12835544.50370076,4455364.336983084,41158466.8237477,201350988.56360508,0.0 
