Date/Time,BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BACK_SPACE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly) 
 01/02  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,74496984.534,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45329618.39986944,46489.51975656244,0.0,6876431.089379999,29757600.0,8616830.08824,32267.702492878183,0.0,0.0,82517.05200270534,0.0,46489.51975656244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45575080.56103794,200688.7963617317,0.0,6876431.089379999,29757600.0,8616830.08824,123530.58705620888,2566275.1642996987,2566275.1642996987,2362474.6529094979,0.0,2253708.9278014909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2137829.475504528,0.0 
 01/03  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45708118.267002899,318849.0971716662,0.0,6876431.089379999,29757600.0,8616830.08824,138407.9922112297,3014638.7946103585,3014638.7946103585,2852857.770346643,0.0,2730560.132859953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511397.7849080527,0.0 
 01/03  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,46019589.407061878,447659.380329392,0.0,6876431.089379999,29757600.0,8616830.08824,321068.849112484,8622797.26923455,8622797.26923455,7598488.974616494,0.0,7345897.195717031,0.0,0.0,0.0,0.0,0.0,2609337.178013542,0.0,4571248.243495046,0.0 
 01/03  06:00:00,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,90.0,15.599999999999996,30.0,15.599999999999996,30.0,46366637.59621241,574433.538095012,0.0,6876431.089379999,29757600.0,8616830.08824,541342.8804973972,15449077.082137019,15449077.082137019,13399397.124236513,0.0,12933695.203804627,0.0,2431922.649191588,0.0,0.0,0.0,4322038.455600072,0.0,6107922.19842362,0.0 
 01/03  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,95704337.65291202,6635688.61685485,0.0,6876431.089379999,29757600.0,8616830.08824,43817787.85843718,793724641.4419744,793724641.4419744,355098529.13344839,0.0,631157883.4894188,0.0,108346103.13259688,0.0,439596864.26838496,0.0,59470907.989282,0.0,60887386.097747888,0.0 
 01/03  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,103641702.19504825,5165329.80261106,0.0,27505724.357519997,9919200.0,17233660.17648,43817787.85843718,633686023.6863278,633686023.6863278,221590914.86286,0.0,503575491.9823452,0.0,81571277.70170529,0.0,364761265.31256708,0.0,46392778.71415821,0.0,49463907.066747669,0.0 
 01/03  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,147271384.72984416,4530380.668766964,0.0,68764310.8938,0.0,30158905.30883999,43817787.85843718,579175138.4455996,579175138.4455996,169393347.97357504,0.0,459947944.8059402,0.0,73439984.84721682,0.0,340732969.461726,0.0,40031318.41428596,0.0,44992358.029392328,0.0 
 01/03  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,210284134.80852578,3914851.94416856,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,508527532.5059284,508527532.5059284,107091585.06146027,0.0,403762837.83777728,0.0,66840184.91770616,0.0,303741215.64299938,0.0,33375310.04461167,0.0,39670341.90373677,0.0 
 01/03  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209886764.23899836,3517481.37464111,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,478671991.81534758,478671991.81534758,87081080.37484603,0.0,379849570.02732327,0.0,63315009.440068688,0.0,289368338.49301686,0.0,30517481.799237409,0.0,36910325.53580756,0.0 
 01/03  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209556018.62042035,3186735.756063111,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,434550920.77712658,434550920.77712658,59518045.1863375,0.0,344859305.7163447,0.0,59709071.25260053,0.0,264512151.10414074,0.0,27414930.524266527,0.0,33815483.6947213,0.0 
 01/03  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209370014.61833633,3000731.753979118,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,411240424.4103497,411240424.4103497,48231695.93553335,0.0,326339149.46637627,0.0,57016689.55821417,0.0,252256602.1281922,0.0,25733746.72436335,0.0,32110445.917071478,0.0 
 01/03  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209261920.16165299,2892637.297295767,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,396941662.5377286,396941662.5377286,39914848.28813462,246520.8439968817,314980572.4149139,0.0,55122150.10051553,0.0,244904052.89879675,0.0,24753336.77880244,0.0,31087461.954949619,0.0 
 01/03  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209271992.8745377,2902710.010180468,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,389315537.91579839,389315537.91579839,37036277.94633259,3355624.9046352168,308995072.25686487,0.0,53762732.79035026,0.0,240796306.66099126,0.0,24484534.425708556,0.0,30827854.985079245,0.0 
 01/03  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209300018.65476055,2930735.7904033248,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,374796226.87837448,374796226.87837448,34560501.368097718,12245992.01459489,297635444.6535664,0.0,52301763.30675776,0.0,231912284.25069497,0.0,23946938.883931415,0.0,30322789.03722518,0.0 
 01/03  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,229343810.8897456,3136128.025388414,0.0,123775759.60884,19838400.0,38775735.39708,43817787.85843718,381127847.95530655,381127847.95530655,36255524.672080118,8797451.781092646,302816978.9336579,0.0,51748433.52925034,0.0,235389322.09182496,0.0,24928926.44413889,0.0,31393235.458500249,0.0 
 01/03  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,239471147.86788256,3344265.0035253439,0.0,123775759.60884,29757600.0,38775735.39708,43817787.85843718,398390374.5422428,398390374.5422428,41227330.85042841,0.0,316565568.68017306,0.0,51896328.97763272,0.0,245902493.6374872,0.0,26333450.87082354,0.0,32868096.806149827,0.0 
 01/03  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,194018339.91537146,3458458.631414215,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,415852103.5946817,415852103.5946817,55117879.32528386,0.0,330418853.72287335,0.0,53671535.8986008,0.0,254883874.89593814,0.0,28072435.59552785,0.0,34111615.31683879,0.0 
 01/03  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,194191183.05685658,3631301.772899376,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,441718655.2434258,441718655.2434258,75553392.21385885,0.0,350891913.10954579,0.0,55148285.98679302,0.0,270211852.7744464,0.0,29822057.20743791,0.0,35857481.98341354,0.0 
 01/03  21:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,176203680.37712378,3705076.3160465427,0.0,68764310.8938,29757600.0,30158905.30883999,43817787.85843718,454955480.2973428,454955480.2973428,85972062.2377494,0.0,361387712.9208221,0.0,56789526.3273246,0.0,276741808.9996198,0.0,31240307.668626109,0.0,36690060.22464931,0.0 
 01/03  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,74496984.534,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45273701.7923233,9933.533706146407,0.0,6876431.089379999,29757600.0,8616830.08824,12907.080997151274,0.0,0.0,26898.46597796013,0.0,9933.533706146407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45625607.130585927,234722.5892002664,0.0,6876431.089379999,29757600.0,8616830.08824,140023.36376565783,3058104.5051498606,3058104.5051498606,2804803.597587415,0.0,2681206.193320154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547785.724894054,0.0 
 01/04  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,46044489.39880941,437059.2284904547,0.0,6876431.089379999,29757600.0,8616830.08824,356568.9926989596,9651015.08563121,9651015.08563121,8457574.684815787,0.0,8157871.296995422,0.0,0.0,0.0,0.0,0.0,2343162.1500785879,0.0,5695497.668133762,0.0 
 01/04  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,46211552.09394368,564710.319074825,0.0,6876431.089379999,29757600.0,8616830.08824,395980.5972488568,10861416.882168845,10861416.882168845,9600774.14843862,0.0,9253843.824809902,0.0,0.0,0.0,0.0,0.0,4138501.7069958087,0.0,4907891.152996639,0.0 
 01/04  04:00:00,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,90.00000000000002,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,46668096.49080647,665833.1598513903,0.0,6876431.089379999,29757600.0,8616830.08824,751402.1533350761,21993751.007579574,21993751.007579574,18910925.437491709,0.0,18260833.965915048,0.0,5467018.55019719,0.0,0.0,0.0,5323429.604125674,0.0,7517233.562084224,0.0 
 01/04  05:00:00,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,15.600000000000002,90.00000000000002,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,46806179.959351617,738918.2812206101,0.0,6876431.089379999,29757600.0,8616830.08824,816400.5005110035,24198439.189030105,24198439.189030105,20776597.14550091,0.0,20097669.63244469,0.0,8428568.941581175,0.0,0.0,0.0,5455528.480915659,0.0,6252333.18624657,0.0 
 01/04  06:00:00,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,90.0,15.599999999999996,30.0,15.599999999999996,30.0,47069611.671780768,789407.2347729632,0.0,6876431.089379999,29757600.0,8616830.08824,1029343.2593878082,30711456.851955546,30711456.851955546,26260379.652511874,0.0,25358572.716337399,0.0,10056448.96491991,0.0,0.0,0.0,6603537.78952113,0.0,8899800.743519344,0.0 
 01/04  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,95926385.8935263,6857736.85746913,0.0,6876431.089379999,29757600.0,8616830.08824,43817787.85843718,823071388.6830253,823071388.6830253,376240658.3366367,0.0,654426897.9912915,0.0,111138926.75628224,0.0,456383694.0000986,0.0,61200631.184084419,0.0,62624975.80880853,0.0 
 01/04  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,103713814.51979041,5237442.127353238,0.0,27505724.357519997,9919200.0,17233660.17648,43817787.85843718,641273190.540848,641273190.540848,234094065.15393473,0.0,509630489.6256068,0.0,83016477.11331444,0.0,368148343.7513449,0.0,46959995.22685328,0.0,50047298.02218765,0.0 
 01/04  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,147208336.63767363,4467332.576596442,0.0,68764310.8938,0.0,30158905.30883999,43817787.85843718,563049596.8367747,563049596.8367747,176404413.5252285,0.0,447246722.51129,0.0,72803584.55856137,0.0,330504865.1630957,0.0,39134425.48641881,0.0,44115581.342064868,0.0 
 01/04  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,210151630.2838679,3782347.419510698,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,469637772.98580989,469637772.98580989,109550375.04865408,0.0,373124250.0685078,0.0,64054263.18221176,0.0,280117965.15515419,0.0,31306294.896834338,0.0,37642446.03024207,0.0 
 01/04  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209748942.99078436,3379660.126427131,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,439009646.28430536,439009646.28430536,87776927.74180748,0.0,348596344.83305248,0.0,60357889.732583049,0.0,265403911.82071004,0.0,28393883.063060654,0.0,34840066.70571536,0.0 
 01/04  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209404606.0335035,3035323.169146274,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,396793726.3442467,396793726.3442467,58870413.87678314,0.0,315082536.491555,0.0,56843949.95803118,0.0,241876593.67532695,0.0,25324135.209661627,0.0,31781601.094833569,0.0 
 01/04  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209191585.8857797,2822303.0214224767,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,371445500.2300776,371445500.2300776,45953567.25179445,0.0,294930078.7507755,0.0,53876890.92689589,0.0,228650005.0424261,0.0,23459053.469383379,0.0,29900892.906095569,0.0 
 01/04  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209119907.0213797,2750624.157022485,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,356120174.13163968,356120174.13163968,38107170.63143207,1480528.3895830156,282806445.4019723,0.0,51730023.77633399,0.0,220526055.66288755,0.0,22571617.24190025,0.0,29007191.179273294,0.0 
 01/04  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209153304.30193324,2784021.437576062,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,353191339.4092892,353191339.4092892,36061798.56252185,5669399.979067968,280530241.5921111,0.0,50673475.114999558,0.0,219220854.85173104,0.0,22599274.666068026,0.0,29031682.137182196,0.0 
 01/04  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209217958.24823065,2848675.3838734214,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,342105301.83963039,342105301.83963039,33791276.85384916,14818679.599199743,271905768.1618514,0.0,49388134.615114878,0.0,212212450.36410023,0.0,22387992.460655169,0.0,28847581.95355541,0.0 
 01/04  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,229363738.3871393,3156055.5227820819,0.0,123775759.60884,19838400.0,38775735.39708,43817787.85843718,367768697.0696726,367768697.0696726,36606072.238575208,10264586.96759807,292370097.750647,0.0,50466566.66714555,0.0,226789352.9958238,0.0,24611013.947059864,0.0,31126175.233281115,0.0 
 01/04  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,239661757.27316828,3534874.4088110767,0.0,123775759.60884,29757600.0,38775735.39708,43817787.85843718,412725788.84440448,412725788.84440448,44130243.96218619,0.0,328043205.87120118,0.0,53020032.79666585,0.0,252973336.2209791,0.0,27858757.383018353,0.0,34435271.677173938,0.0 
 01/04  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,194369842.48751626,3809961.2035590598,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,453373613.11465719,453373613.11465719,61762060.76814294,0.0,360272709.1606355,0.0,56820039.09263113,0.0,274963210.1600946,0.0,31192551.79780283,0.0,37266013.52199109,0.0 
 01/04  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,194617390.6312699,4057509.347312682,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,489151405.56389799,489151405.56389799,84016058.62890888,0.0,388607914.23576828,0.0,59169246.26226261,0.0,295811714.2526218,0.0,33641893.80746103,0.0,39706617.18155611,0.0 
 01/04  21:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,176599197.32486368,4100593.2637864125,0.0,68764310.8938,29757600.0,30158905.30883999,43817787.85843718,495918119.3509458,495918119.3509458,94042311.8590849,0.0,393993714.02152588,0.0,60277284.670448679,0.0,298567265.5064453,0.0,34677316.00630432,0.0,40150321.18998834,0.0 
 01/04  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,74496984.534,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45264746.79498687,7432.076868284512,0.0,6876431.089379999,29757600.0,8616830.08824,6453.540498575637,0.0,0.0,17736.2446104813,0.0,7432.076868284512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  24:00:00,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,90.00000000000002,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,46032967.18331255,384556.87106939827,0.0,6876431.089379999,29757600.0,8616830.08824,397549.1346231474,10875662.069078168,10875662.069078168,9431157.487572637,0.0,9085086.526331932,0.0,0.0,0.0,0.0,0.0,2902317.6237261008,0.0,6157039.923168044,0.0 
 01/05  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,46608640.67867545,717951.5992765605,0.0,6876431.089379999,29757600.0,8616830.08824,639827.9017788905,18493730.53066305,18493730.53066305,16052321.318403643,0.0,15512936.023807,0.0,3560513.5240213668,0.0,0.0,0.0,5490181.402760526,0.0,6345396.156535964,0.0 
 01/05  02:00:00,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,90.0,15.599999999999996,30.0,15.599999999999996,30.0,47087427.39499153,865522.8641745152,0.0,6876431.089379999,29757600.0,8616830.08824,971043.3531970204,28724162.969784347,28724162.969784347,24678340.292635174,0.0,23844853.24000199,0.0,6884474.426813111,0.0,0.0,0.0,7221215.955052387,0.0,9805962.104167222,0.0 
 01/05  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,47354378.7452126,978090.4443608888,0.0,6876431.089379999,29757600.0,8616830.08824,1125427.1232317137,33797489.40747384,33797489.40747384,28958476.89811799,0.0,28016081.97033996,0.0,12424555.765561779,0.0,0.0,0.0,7543097.396152737,0.0,8157044.244504532,0.0 
 01/05  04:00:00,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,15.600000000000002,90.00000000000002,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,47799520.91812891,1145243.432161492,0.0,6876431.089379999,29757600.0,8616830.08824,1403416.3083474183,42177553.23141637,42177553.23141637,36095510.363629449,0.0,34887286.01729459,0.0,12301405.18766686,0.0,0.0,0.0,10108914.131167358,0.0,12696418.331654415,0.0 
 01/05  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,48447168.611072648,1414484.6966805177,0.0,6876431.089379999,29757600.0,8616830.08824,1781822.7367721252,54387132.600693289,54387132.600693289,46359579.99902886,0.0,44924190.77723515,0.0,21811931.57899592,0.0,0.0,0.0,11766536.529712426,0.0,11674339.465626343,0.0 
 01/05  06:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,49121588.66067091,1704836.7006133947,0.0,6876431.089379999,29757600.0,8616830.08824,2165890.7824375086,65962851.3737349,65962851.3737349,56214013.02966346,0.0,54475117.79960131,0.0,20400584.28521414,0.0,0.0,0.0,15654231.569242619,0.0,18842634.78397657,0.0 
 01/05  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,98096609.45482254,9027960.418765359,0.0,6876431.089379999,29757600.0,8616830.08824,43817787.85843718,1103515024.4821163,1103515024.4821163,445754227.9790473,0.0,877031080.724445,0.0,139100300.08587537,0.0,609300723.2292949,0.0,80672478.20992965,0.0,82708685.396027,0.0 
 01/05  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,105711126.41723469,7234754.0247975219,0.0,27505724.357519997,9919200.0,17233660.17648,43817787.85843718,921900016.7980584,921900016.7980584,303228134.4388201,0.0,732131734.571708,0.0,109622755.58592473,0.0,524051934.07868888,0.0,65900617.81662077,0.0,69100739.68112545,0.0 
 01/05  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,148144735.8413582,5403731.780281014,0.0,68764310.8938,0.0,30158905.30883999,43817787.85843718,826074611.4807389,826074611.4807389,231832241.21458987,0.0,654714103.9810673,0.0,99238523.54932693,0.0,482177013.6771651,0.0,53162030.324506279,0.0,58511871.26523557,0.0 
 01/05  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,209876873.5125838,3507590.6482266208,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,704759985.86966,704759985.86966,151604456.44270826,0.0,557326522.3503171,0.0,89444921.97789008,0.0,421326874.06063857,0.0,40061503.22915372,0.0,46764699.049854788,0.0 
 01/05  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,208413987.1099862,2044704.2456289759,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,625200525.964,625200525.964,117647695.80788017,0.0,493229204.62603929,0.0,82224375.758839,0.0,381814546.5495727,0.0,32156225.071341967,0.0,38768419.616105969,0.0 
 01/05  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,207431415.2762241,1062132.4118669094,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,545504479.1435489,545504479.1435489,81970800.94883883,2769145.267850189,429593575.5481039,0.0,75865073.63197597,0.0,338767118.2742526,0.0,25649826.889336796,0.0,32028490.956116514,0.0 
 01/05  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206996159.13946153,626876.2751043143,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,499080309.87633588,499080309.87633588,64758597.78781165,5093726.26507945,392649821.17692038,0.0,71226723.63026655,0.0,314164468.2796312,0.0,22070963.20190921,0.0,28339856.4054571,0.0 
 01/05  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206963810.71858705,594527.854229833,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,462696868.90376928,462696868.90376928,51493899.674761738,5791463.062744189,364046013.83641836,0.0,67133701.21310121,0.0,293288007.8010229,0.0,20317890.525165049,0.0,26490953.05834555,0.0 
 01/05  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,207276573.06828577,907290.2039285489,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,424377380.09019717,424377380.09019717,40543475.90875946,5254985.478554339,334310656.1782699,0.0,62692562.13468671,0.0,269596637.12361118,0.0,19461069.69188715,0.0,25432163.639601556,0.0 
 01/05  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,208193361.91736628,1824079.053009064,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,393942737.3367925,393942737.3367925,33881060.99508248,7330782.08190892,311459007.1911967,0.0,59011338.51018033,0.0,247004858.82738159,0.0,20850177.36709314,0.0,26547620.048978539,0.0 
 01/05  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,228925515.3860333,2717832.521676097,0.0,123775759.60884,19838400.0,38775735.39708,43817787.85843718,414218569.8988335,414218569.8988335,38676119.68301908,490884.6418861074,328364398.8031264,0.0,59029088.61543091,0.0,255156947.17582075,0.0,24670396.08665601,0.0,30569201.018988789,0.0 
 01/05  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,239410932.23898835,3284049.374631138,0.0,123775759.60884,29757600.0,38775735.39708,43817787.85843718,450936629.4599968,450936629.4599968,56791372.93448734,0.0,357784789.7949332,0.0,60609809.75986159,0.0,275447614.0688942,0.0,27997015.939659809,0.0,34225367.26733011,0.0 
 01/05  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,194155775.03280143,3595893.7488441916,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,482249350.57567599,482249350.57567599,73748425.96932748,0.0,382725197.9785709,0.0,63452471.34417151,0.0,291890524.3105246,0.0,30839263.4158418,0.0,36726111.77463588,0.0 
