Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/02  20:00:00,3408498505.3129799,0.0,344701308.57667878,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,396739862.2797197,157005122.04929445,60919227.12572548,230599657.16497303,20313242.967810207,1689537978.6601334,1420914290.2375012,203928118.59456,64695569.828072417,1621180034.5154856,5413136.457493097,1366458464.2470835,59589115.41496331,57120929.70497456,1123952662.1653336,631784139.7697989 
 01/02  21:00:00,2799978340.5656626,0.0,352573693.36738178,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,396739862.2797197,157560509.18861503,69359736.22125975,207758340.27286304,20079476.72831766,1838392929.0652045,1537454241.9750257,203928118.59456,97010568.49561897,1658421693.4437943,9216452.121187062,1227728912.6648153,59589297.453643638,55648186.56822005,1209109918.3941429,646134672.9266164 
 01/02  22:00:00,2660741086.1471664,0.0,362792528.0192708,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,396739862.2797197,157826421.30518953,80724811.82902286,188617931.48889784,18932527.398878784,1775964671.8033386,1558524866.7511278,152946088.94592,64493716.10629104,1706777912.2643963,10466609.42591948,1184160217.5131903,50339356.50434897,50351765.607650969,1232989211.2501064,665129533.3778463 
 01/02  23:00:00,2217190714.0426237,0.0,330167981.9032366,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,157474009.69603665,60669219.08403735,203700612.61767117,17026870.01519949,1827331423.1913644,1660898877.8283005,101964059.29728,64468486.065783578,1552473207.909983,17074524.81392104,1077859137.499357,49116906.52447275,42542490.116521809,1305333573.7749525,600744273.4019748 
 01/02  24:00:00,2194169512.1272766,0.0,304325380.9653767,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,157067057.76849426,47593928.85525247,216144319.1453337,20886804.666377069,1820485437.8497589,1705035902.4834903,50982029.64864,64467505.717628408,1430322210.9754837,21306933.77784384,1014423050.7689295,49116784.09842048,46554510.971750538,1349377073.1952356,556154587.5993264 
 01/03  01:00:00,2139782490.8285304,0.0,301579585.47308436,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,157084360.4217921,47116590.86919535,210442996.93933977,15892223.169876762,1833929156.5945526,1749066930.4184542,20392811.859456,64469414.316642377,1417351828.3953644,23996192.808732079,964877467.657055,49204595.90280317,39591928.693368058,1384584990.0413602,551340566.9810917 
 01/03  02:00:00,2136526574.848264,0.0,299986999.01220425,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,157135509.99342276,46837161.40794216,209145529.94590647,15754640.5335464,1875009711.6187254,1790148340.686696,20392811.859456,64468559.07257329,1409829459.7723437,28862063.336038189,927027843.7966485,49204427.9627073,38777074.354917179,1416569907.4576414,548339138.4904223 
 01/03  03:00:00,2144843477.4125543,0.0,307330404.664902,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,157366532.68715555,50424693.479504767,206334946.37571473,15720166.250035668,1900449864.3138159,1815588864.2653867,20392811.859456,64468188.18897321,1444519370.9053317,33736065.96465384,893917161.5395399,49204377.78115602,38343154.02676585,1436591329.9361306,562810445.578521 
 01/03  04:00:00,2157357074.2499086,0.0,303911168.2520492,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,157355012.66686485,46475775.189410749,226272678.25424797,15675705.932093509,1944890611.3971153,1860029981.7673147,20392811.859456,64467817.770344469,1428366687.6143232,39505348.83567671,859391119.381043,49204327.13473497,38171726.88215872,1473074140.7783669,554909560.695344 
 01/03  05:00:00,2671682623.234753,0.0,286687248.85238018,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,396739862.2797197,156744086.89071859,34938208.61489724,273211899.0113771,27309011.90670958,1902345738.7772024,1817484990.3614789,20392811.859456,64467936.55626747,1347027682.2553645,29806392.30665604,936216010.4800269,49204479.01445928,87900057.1802139,1443138678.1087385,522360333.9355881 
 01/03  06:00:00,2686604487.1178667,0.0,263094811.30097739,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,396739862.2797197,159469769.12266226,25131131.97510492,317077703.28847739,25708903.47197369,3037511827.5218966,2922062061.497282,50982029.64864,64467736.375973839,1235687571.95528,371930812.524235,578561249.1325611,49204445.5965616,82116602.63855134,2311363137.7876689,478581800.8432795 
 01/03  07:00:00,3733680441.063994,0.0,249696991.8934431,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,397598958.10310319,156619559.99362166,19121221.07498367,362025072.2220675,22384629.8371383,2467181277.803688,2300749924.970356,101964059.29728,64467293.53605222,1172494914.0727049,133046516.80948831,922476471.5419562,49204408.61976222,69232719.36967129,1844364510.601237,453778028.878049 
 01/03  08:00:00,4245785299.114332,0.0,244625585.3328636,1605427226.1856087,18746100.0,1116394962.6977282,293332747.2527466,398950529.0820044,156077394.3667896,17140786.275341378,375773923.43499258,19316044.486256165,2367886783.5617487,2117130262.08641,152946088.94592,97810432.52941863,1148580736.047228,77129534.46390802,1088144083.1824995,84093714.34280172,52430803.130954828,1672936015.0573788,446094254.28768649 
 01/03  09:00:00,4372126829.544342,0.0,231390050.0564624,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,399527325.7695759,155614421.40625853,14051818.387554804,388930930.9679839,20790973.194048764,2379191040.586499,2044076140.5004845,203928118.59456,131186781.49145468,1086196671.5004509,56369466.746707279,1166250422.462187,102759203.18056786,54633427.84957966,1618244924.6924794,420181451.3572983 
 01/03  10:00:00,4489243973.190402,0.0,222329786.0181306,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,399957679.4116043,155288294.7668768,12098140.132852732,397199425.02885189,20873155.624055108,2313356213.568882,1995604128.5940467,152946088.94592,164805996.0289159,1043502144.456306,42529190.00002779,1217147802.1626113,116932852.68476132,55134392.16427665,1580606526.920451,405021961.4995086 
 01/03  11:00:00,4525830975.583665,0.0,230810689.20430172,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,400341663.3384911,155285500.17057813,13551093.90470795,396573670.3804254,20780675.196329979,2307579729.982597,1886710407.9007269,254910148.24319998,165959173.8386699,1083463976.4216204,29904494.413920147,1289807514.175168,138193293.32135389,54574789.292750868,1491419241.5628937,421772426.8637417 
 01/03  12:00:00,4539073766.153388,0.0,245332085.43826986,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,401150328.11727818,155418091.66819028,16543200.87797167,386693574.4422469,25448802.220600845,2234781706.041221,1780205130.6118263,254910148.24319998,199666427.18619514,1151913014.6585127,20936612.655456418,1349042708.1147679,145280011.72709263,59513851.19265056,1407405509.2362889,448730519.8758622 
 01/03  13:00:00,4402264887.691759,0.0,259328975.7603907,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,402754640.0359864,155532868.8674605,19427877.910644398,382800582.8335022,20598632.52131781,2076648078.6341096,1689520273.1116362,254910148.24319998,132217657.27927354,1217920261.5918165,13345864.66240137,1401349703.8952904,125791390.20041636,53472437.40498309,1335247353.642426,474351273.0547643 
 01/03  14:00:00,4532147565.409794,0.0,265138987.2288031,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,404355453.0055827,155570661.4870663,20505756.912190364,384179216.0114443,20899998.55667694,2045688815.596375,1642097812.5242882,203928118.59456,199662884.47752688,1245327403.0797415,7250154.491788969,1432865823.4538253,145279989.5688917,55286875.69418257,1299715866.3772495,484145303.18823507 
 01/03  15:00:00,4534733138.8575119,0.0,265754812.4645264,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,405849266.60989668,155492714.7817422,20578352.165121475,384577858.3542935,20982642.273902775,1929694607.4413434,1610749107.7949334,152946088.94592,165999410.70049013,1248232808.407524,3256822.4243130378,1461811504.6849747,138193302.19855327,55790430.7217565,1275376005.3080364,485170507.19153288 
 01/03  16:00:00,4537286173.021298,0.0,266222518.48629559,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,407248388.2954891,155403927.85869775,20633745.38148146,385400376.2326577,20879724.558646628,1982880096.556418,1580248302.4463576,203928118.59456,198703675.51550073,1250439441.9217087,2719153.0741237758,1494935446.5617364,131106463.51161629,55171632.13061948,1251952059.475728,486022180.62806788 
 01/03  17:00:00,4610193660.409189,0.0,266250412.21362005,1605427226.1856087,56238300.0,1116394962.6977282,586665494.5054932,408541373.7855986,155318534.5694749,21062581.980877747,376399514.6796968,17895259.791090967,1995750859.7404805,1558306216.5936137,305892177.89184,131552465.2550267,1250571044.0999993,4590288.040090062,1529222698.0194739,111617751.37634449,47209794.118455398,1233245085.3438197,486025209.1332883 
 01/03  18:00:00,4635145814.689903,0.0,266645241.6655001,1605427226.1856087,74984400.0,1116394962.6977282,586665494.5054932,410025026.9849377,155234163.3462289,20935624.61306883,380876133.5754187,17957541.115919129,1949659008.267211,1546340656.9846543,305892177.89184,97426173.39071684,1252433878.8665586,5713300.958021963,1553840222.4354432,72639545.06171833,47570646.81489533,1224333653.408473,486825160.66009649 
 01/03  19:00:00,3462743822.605295,0.0,261347215.72564007,1128360457.4785848,74984400.0,716799361.7081372,305066057.1428565,396739862.2797197,155235037.2166685,20073646.15918857,386224074.93949916,17913709.95500083,1870530582.6443606,1499940256.058442,305892177.89184,64698148.694078449,1227439703.4998894,8280626.463300597,1456505717.3431655,59695320.58534551,47314543.20262929,1166799869.5951162,476659778.20329037 
 01/03  20:00:00,3420793234.6492869,0.0,257642838.898047,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,396739862.2797197,155232316.35886557,20039908.384763954,375159751.04837569,17758472.53073631,1816334291.7258206,1515396768.6735149,203928118.59456,97009404.45774557,1209966007.4960757,9030570.820104234,1402833629.5250154,59695884.95749024,46410856.628684718,1199113569.8733602,470352475.6184359 
 01/03  21:00:00,2786652290.943157,0.0,251319657.2478746,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,396739862.2797197,155514574.09838514,19962433.54602095,349602134.61704716,17606906.64660462,1925564453.870529,1656935167.7356909,203928118.59456,64701167.54027818,1180144938.4046446,14865983.742459603,1258543872.9483677,59695893.93717655,45523680.872734,1304611821.3868445,458432966.1286222 
 01/03  22:00:00,2636656102.18738,0.0,248480994.48804955,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,396739862.2797197,155543722.47980763,19861988.976570548,344018021.9650443,16904508.172001907,1915715490.644261,1698277909.2986272,152946088.94592,64491492.39971403,1166758860.1720136,18588432.820990448,1207951951.8054517,50428683.40469393,42337524.54722105,1343052129.4500337,453531377.97998538 
 01/03  23:00:00,2223064080.0233876,0.0,242706354.3118946,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,155789944.97461213,19166102.28173917,340480032.68190196,16769625.046797164,1964567911.6697839,1798129809.2947865,101964059.29728,64474043.07771747,1139532891.2569953,27465751.468264019,1107590839.5872589,49203914.41472319,41538800.19607818,1415389401.140875,442490233.54274126 
 01/03  24:00:00,2228693110.2972948,0.0,238597445.94193367,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,155795275.68057565,18241456.99093624,347147764.39502307,20759146.562383478,1955645744.9794849,1840197998.1492677,50982029.64864,64465717.18157705,1120162872.8338664,34905559.82792855,1054701259.3040341,49204007.78189538,45752538.53278906,1456308936.666745,435471727.08957329 
 01/04  01:00:00,2180935723.065921,0.0,236231039.20688329,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,155807971.0382082,17711915.39044924,347806593.0737145,15711470.401423613,1967327161.4800535,1882458953.824285,20392811.859456,64475395.79631234,1109008680.28183,43039070.419499557,1012542049.5896828,49289829.76303672,38538041.49466424,1489792447.1649454,431053024.92566898 
 01/04  02:00:00,2178156946.328581,0.0,234592873.35807789,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,155850230.79897464,17514368.11648973,346969333.94481089,15563406.154985788,2005241547.0823103,1920381800.0396143,20392811.859456,64466935.183239739,1101287627.6486755,51890932.07104841,979795146.0986406,49289958.70008722,37661622.186938289,1519253916.2088214,428017431.71890786 
 01/04  03:00:00,2174441931.9753038,0.0,233091530.41412983,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,155888879.52446784,17332546.045214569,344975578.0544559,15486663.981793834,2044059763.1248427,1959200266.8703905,20392811.859456,64466684.394995968,1094211815.1311658,59233334.39932493,945710007.3358997,49289921.65041077,37206409.672697719,1551233252.4177757,425181188.830776 
 01/04  04:00:00,2163669603.1059219,0.0,224409724.4875384,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,155786615.09634386,15626343.001786702,344710584.3924309,15469602.172580008,2111251463.390094,2026392217.4932056,20392811.859456,64466434.03743249,1053302559.7801162,67451853.52334714,906591047.8942053,49289884.37705102,37105459.67714673,1605032668.887376,408541623.9906611 
 01/04  05:00:00,2648275278.9217746,0.0,222845308.22992016,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,396739862.2797197,155512151.764772,15003187.065984905,344336759.2653998,17785704.63702665,2035031200.370693,1950163532.244316,20392811.859456,64474856.26692079,1045931107.7560381,49882456.916402269,978926284.7959355,49289657.568308297,46997759.79371029,1544747191.2873197,406371770.65613618 
 01/04  06:00:00,2661598929.4552719,0.0,225134370.85867227,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,397750001.93868419,158346238.74988938,15284295.178138648,347375580.60753646,18326136.443400437,2995517660.4556038,2880054573.6604855,50982029.64864,64481057.146477717,1056715681.7068457,356342032.7440307,676624349.8340463,49289484.40570701,50453161.98949579,2277335431.226805,410578304.1370763 
 01/04  07:00:00,3708723043.9764335,0.0,244851717.71484284,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,400339263.9746796,156398301.71180029,18997416.736185947,343265199.48227247,18637136.417015137,2407266912.8915336,2240825530.0439827,101964059.29728,64477323.55027119,1149650021.125197,112829893.31783346,990420480.7071177,49289541.187117818,53161817.79190259,1792774430.1249979,447526678.436223 
 01/04  08:00:00,4223748598.132719,0.0,255281651.9129701,1605427226.1856087,18746100.0,1116394962.6977282,293332747.2527466,403326181.41432359,156180635.19143553,21236371.36434292,334504467.2765442,19318254.83701807,2268507336.4988486,2017765614.4504336,152946088.94592,97795633.10249485,1198829456.1194847,61027344.296671,1164885835.5142997,84240610.81341154,52443223.550290469,1592971215.6985839,466087652.89119419 
 01/04  09:00:00,4368036536.718434,0.0,266655363.29051147,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,405966318.50861,156156202.53847958,23787383.998699715,332829680.09374019,20820278.525935588,2216046570.694579,1880876536.27812,203928118.59456,131241915.82189954,1252483338.5155869,41580119.394822258,1263021378.6646374,102938784.56326628,54800200.50056252,1490436141.7869268,487881432.5355514 
 01/04  10:00:00,4509876620.492357,0.0,282021924.15957197,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,407809755.46059849,156264720.9246226,27343870.809754474,334015416.52869018,20923440.40108873,2121590417.1359392,1803871778.9995549,152946088.94592,164772549.19046439,1325002065.35954,29617524.898604365,1330082712.8313542,117137273.20891635,55420410.56532659,1431404162.46203,516134273.1394829 
 01/04  11:00:00,4538142399.160374,0.0,288204983.1043145,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,409390470.8697627,156185802.46057309,29361125.66586392,325669976.1303982,20842357.54063055,2135024577.6119805,1714114213.1554526,254910148.24319998,166000216.21332807,1354190776.5917798,19478218.050933258,1411863416.50858,138434881.76862885,54925770.38249521,1356284870.7598229,526593281.0016792 
 01/04  12:00:00,4539899635.224623,0.0,297456654.05828478,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,410794472.49332979,156235337.1097496,33113560.180400868,308285818.18442067,25526109.809607179,2094467374.7746692,1639886675.276528,254910148.24319998,199670551.25494135,1397879800.9915839,11086084.566906633,1475964955.4226678,145533878.95699019,59948776.421854387,1298322431.793929,544509454.4683957 
 01/04  13:00:00,4403216278.652076,0.0,311387469.43009248,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,412081641.8181335,156371123.1375265,37622994.53790353,303253464.08761379,20678275.87834921,1997207012.340887,1576995027.547109,254910148.24319998,165301836.55057825,1463687684.2469455,5477922.038233814,1533238772.9587484,126011326.70854275,53925415.52767061,1248098567.9323698,570170222.5643365 
 01/04  14:00:00,4533659221.866986,0.0,317111794.08712598,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,413269701.83612659,156425036.2296253,39200438.045217569,305172955.8017255,20981803.659135127,1948989499.6410778,1545378257.7786699,203928118.59456,199683123.26784767,1490736600.5690144,2655970.6591361935,1567233418.5169647,145534000.6119092,55752183.06925295,1223482187.7508016,579925494.2185322 
 01/04  15:00:00,4517284439.017873,0.0,310024201.8612281,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,414656741.06413218,156201568.02048625,37688178.29726708,296147469.45701077,21068788.10971851,1845811995.137012,1526892926.7013937,152946088.94592,165972979.48969863,1457246283.7268005,1759050.1686204668,1594134573.310245,138434917.6246212,56280399.10290134,1208245144.530889,565963566.5995585 
 01/04  16:00:00,4515907714.144841,0.0,305556165.3404792,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,416194343.44026568,156086629.50243906,36028983.223514709,299569967.87395098,20974132.556161666,1886830920.4893203,1517316066.9834715,203928118.59456,165586734.91128878,1436136376.0688318,2747857.1374309135,1617236161.0319417,131335788.29390842,55708551.87660088,1199838268.265971,558471960.4237515 
 01/04  17:00:00,4614726266.525639,0.0,282584964.91820928,1605427226.1856087,56238300.0,1116394962.6977282,586665494.5054932,417645571.87689068,155545449.1079201,26498907.927348027,349752865.8521389,17972523.454302238,1953952455.6937695,1516436409.838851,305892177.89184,131623867.96307896,1327667871.5626977,6474572.3932231529,1636694937.4160329,111812865.59198727,47649303.33658365,1197171065.05648,513579614.1770441 
 01/04  18:00:00,4638578339.307415,0.0,251089056.77246393,1605427226.1856087,74984400.0,1116394962.6977282,586665494.5054932,419045867.2452652,154830999.8274171,17442150.79229446,394711028.56038787,17987152.720756018,1933384303.6178153,1530061156.8273094,305892177.89184,97430968.89866594,1179061319.4862185,10042758.457663142,1640441059.0006324,72766059.3539783,47738966.14008729,1209825192.5933948,456013405.994737 
 01/04  19:00:00,3444799599.853022,0.0,218968093.34683595,1128360457.4785848,74984400.0,716799361.7081372,305066057.1428565,396739862.2797197,154453431.35617427,11145957.31448929,420372009.8496694,17909969.37655521,2016586159.3258885,1613677534.3141373,305892177.89184,97016447.11991117,1027671579.6889263,12267217.563048589,1447133473.2835866,59800086.72955402,47292686.94517388,1262055364.5368605,396545462.0658119 
 01/04  20:00:00,3411725821.4389107,0.0,204499852.5454727,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,396739862.2797197,154261975.7972884,8713232.671609737,429253651.0317244,20037161.964317189,1926706858.8626374,1658082049.8846045,203928118.59456,64696690.38347314,959526955.96036,13547723.481454473,1392986116.9901665,59799997.060200709,56089040.396243918,1311374332.5575269,372455024.6757159 
 01/04  21:00:00,2793581267.792697,0.0,207070404.79764194,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,396739862.2797197,154752910.07485549,9701482.460677697,409695349.13417497,19714536.538121575,2084229923.9351826,1783285956.5815778,203928118.59456,97015848.75904463,971631155.9274753,21636585.537418967,1249439262.5109976,59800686.83429283,54438769.10795513,1403114523.7616842,378231517.18788596 
 01/04  22:00:00,2642668690.841637,0.0,201619872.47554565,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,396739862.2797197,154713081.26114229,9024398.764597899,406959384.3771342,18505087.857310587,2048999739.837757,1831559600.2784053,152946088.94592,64494050.61343196,945969044.709722,28275985.599517149,1200167128.4875985,50516894.09720466,49068595.10365294,1448975581.598446,366690807.4432939 
 01/04  23:00:00,2237404075.3842899,0.0,174706959.6709409,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,154487844.88582809,4447534.417156711,438928662.80926278,16681052.874659526,2150541867.2722375,1984108777.1962987,101964059.29728,64469030.77865894,819327422.2544601,55999882.53591421,1112486764.3362413,49290449.71859056,41021364.31978734,1565658095.8502045,316065484.8989748 
 01/04  24:00:00,2237232243.9732558,0.0,143474336.7404079,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,153920186.80646766,446645.62872252866,470610854.82771816,20628199.24349694,2240772606.5661809,2125322291.4422904,50982029.64864,64468285.47525047,672343845.7432426,75544066.65666348,1060519692.7118018,49290169.096480648,44990726.754434738,1684436957.2452772,260113853.62828014 
 01/05  01:00:00,2185542831.8295567,0.0,130516704.20463583,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,153700802.7300972,0.0,478108204.49537846,15550386.444203258,2298655330.976721,2213792167.800033,20392811.859456,64470351.317231748,610537995.9443288,88666870.79023889,1016513441.2437788,49374695.268730718,37597338.486334998,1751697247.541257,237150072.30700726 
 01/05  02:00:00,2180729384.9676287,0.0,136181694.65545819,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,153893445.0257339,0.0,467601369.41613999,15386141.91505463,2310928179.4998877,2226065641.417043,20392811.859456,64469726.22338825,637071211.9001737,94331643.75054327,983241050.9100404,49374404.51503014,36626292.08196346,1760216372.1735447,247526652.80348224 
 01/05  03:00:00,2173375531.1413719,0.0,131645869.60314134,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,153848256.75645618,0.0,464892665.7096636,15322005.11686863,2364953046.304323,2280090646.267683,20392811.859456,64469588.17718336,615636080.8079014,100053113.18721108,943674639.6088089,49374384.84605533,36245646.62722708,1806224023.0592006,239098640.17996849 
 01/05  04:00:00,2159624823.194867,0.0,104234505.863316,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,153349538.82824869,0.0,479067939.2706497,15306105.277410659,2541419608.3420889,2456557346.305989,20392811.859456,64469450.17664403,487653141.1509663,117071833.07037081,900240517.972959,49374365.06920646,36152479.40768123,1947891044.6904498,189392148.9149397 
 01/05  05:00:00,2652307001.725312,0.0,73533398.90196623,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,396739862.2797197,152867329.38323964,0.0,515516053.11969187,17598052.361743675,2771099827.918853,2686237212.8256394,20392811.859456,64469803.23375763,343574892.9431801,121370023.11192414,958456264.1610817,49374643.606173928,45904267.49498418,2131286191.9404479,125919535.58563619 
 01/05  06:00:00,2662911786.277454,0.0,40730527.14264597,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,398855780.60638949,155361090.06045599,0.0,550380626.7886548,18201456.000356877,4002249996.90458,3886798131.9513289,50982029.64864,64469835.304611328,190197826.54534833,483189922.4679041,684971710.4272335,49374636.23756436,49739296.74654104,3070939069.0798757,66081997.83860083 
 01/05  07:00:00,3707501017.4483916,0.0,25150039.55219529,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,402422882.1851561,152634081.27998663,0.0,582567257.6691482,18492748.82226851,3525943629.4091708,3359509946.358589,101964059.29728,64469623.75330171,117411860.5513498,205428768.17054803,935246363.0650158,49374614.74371999,52334532.79232252,2675710553.600902,40387100.37864287 
 01/05  08:00:00,4213192687.205453,0.0,29609720.112740436,1605427226.1856087,18746100.0,1116394962.6977282,293332747.2527466,407917469.15537729,151904238.87926293,0.0,570791564.7593082,19068658.16267977,3256077884.3342015,3005314764.4825956,152946088.94592,97817030.90568587,138188626.42855234,124922901.19173593,1110089752.1578775,84384728.17501128,51035425.899087328,2384144762.184032,51654897.37126457 
 01/05  09:00:00,4339999193.569311,0.0,34007766.47635226,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,410660153.3390789,151442577.63131095,0.0,561516901.4378229,20550484.922288948,3099497520.91028,2764368603.21751,203928118.59456,131200799.09820983,158874236.8758684,88724314.66028299,1232938512.5365833,103114889.89410173,53265718.39885852,2190687593.5960109,61316128.35278574 
 01/05  10:00:00,4476137331.807043,0.0,49058349.75985442,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,412145645.22944656,151315214.2546525,0.0,561466531.4499263,20654098.90513351,2790047694.816709,2472273271.294695,152946088.94592,164828334.5760943,229151840.06035847,63167956.32966696,1328592749.6616545,117337600.43283428,53888411.95283837,1954533754.4829324,93841915.15443895 
 01/05  11:00:00,4527744817.061146,0.0,80688434.19325136,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,413325314.4411252,151584975.73813773,0.0,553083979.2744701,20574430.025331066,2537777598.5315029,2116879383.594669,254910148.24319998,165988066.69363369,376709717.4663459,45778689.65322056,1431775864.104146,138671618.25230555,53401720.80244604,1668401890.94137,153575628.6087487 
